pathway	pval	padj	log2err	ES	NES	size	leadingEdge	direction	collection	cell_line	time_point	gene_type
GOBP_POSITIVE_CHEMOTAXIS	0.000787794490427955	0.017896133740081	0.477270815362862	0.595336842056146	1.89450427800963	27	Ccl2, Cxcl10, Cx3cl1, Pdgfb, Ccl5, Lgals3	Activated	GO_BP	PCCL3	6h	all
GOBP_POSITIVE_REGULATION_OF_AUTOPHAGY	0.00095925564422698	0.0204418916697568	0.477270815362862	0.367125917889468	1.63419151473527	126	Plk3, Optn, Mid2, Hif1a, Plekhf1, Xbp1, Ufl1, Zc3h12a, Atf6, Prkaa1, Sesn3, Prkaa2, Hmox1, Atg13, Pik3c2a, Sqstm1, Bnip3, Bag3, Wac, Ripk2, Hk2, Uvrag, Rb1cc1, Rock1, Prkd1, Rab3gap2, Sh3bp4, Gsk3b, Ralb, Tom1	Activated	GO_BP	PCCL3	6h	all
GOBP_POSITIVE_REGULATION_OF_CALCIUM_ION_TRANSPORT	0.000554323093233238	0.0140699205511749	0.477270815362862	0.490432351590711	1.82327202653391	52	Ccl2, Pla2g1b, Cxcl10, Cx3cl1, Cxcl11, Pdgfb, Ccl5, Mylk, Atp2b1, Lgals3	Activated	GO_BP	PCCL3	6h	all
GOBP_POSITIVE_REGULATION_OF_CATABOLIC_PROCESS	0.000185955435280705	0.00658740878026773	0.518848077743792	0.292001961432897	1.49407486238161	395	Il6, Asb5, Plk3, Noct, Herpud1, Optn, Ppp2r3a, Mid2, Abhd5, Msn, Hif1a, Plekhf1, Xbp1, Zfp36l2, Rock2, Zfand2a, Zfp36, Ufl1, Zc3h12a, Atf6, Prkaa1, Ier3, Zfp36l1, Ldlr, Sesn3, Prkaa2, Hmox1, Atg13, Hsp90aa1, Socs5, Pik3c2a, Mdm2, Sqstm1, Bnip3, Irs2, Bag3, Wac, Itch, Ripk2, Rnf128, Trib3, Hk2, Bag2, Uvrag, Rhbdd1, Patl1, Sh3rf1, Rb1cc1, Rock1, Rdx, Prkd1, Rab3gap2, Tmtc3, Sh3bp4, Cnot7, Nedd4l, Ide, Gsk3b, Prkcd, Dis3, Ralb, Tom1, Cnot4, Apoe, Ybx1, Setd2, Tob1, Slc4a4, Ythdf1, Samd4b, Dcp1a, Eif4enif1, Ezr, Wfs1, Vps35, Piwil2, Apc, Vcp, Zc3hav1, Ago3, Btg2, Psmc6, Syncrip, Sec22b, Ythdf3, Cblb, Ago2, Sh3glb1, Prkce, Celf1, Wipi1, Bbs7, Gnai3, Ubqln1, Dxo, Pabpc1, Snx18, Cdkn1b, Fxr1, Smcr8, Nfe2l2, Rc3h2, Taf1	Activated	GO_BP	PCCL3	6h	all
GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_BIOGENESIS	0.0014874411256197	0.0269429676617932	0.45505986738723	0.279121090620354	1.39400556834777	319	Bdnf, Amigo3, Lcp1, Cx3cl1, Sdc4, Gbp5, Gbp2, Serpinf2, Lmod2, Fermt2, Msn, Srf, Rock2, Mpp7, Usp16, Lgals3, Myo3b, Flna, Pik3r1, Ndel1, Pde4dip, Nrg1, Hsp90aa1, Fnip1, Cd47, S100a10, Slain2, Rp1, Ift20, Swap70, Rala, Hgs, Rock1, Isg15, Akap9, Ddx3x, Pdcd6ip, Nlgn3, Atmin, Prkd1, Rab3gap2, Cdh17, Nck1, Gsk3b, Col16a1, Dlg1, Prkca, Ralb, Stam, Actr3, Apoe, Baiap2, Lats1, Cep120, Mark4, Crb3, Sdcbp, Rap1b, Map4k4, Tpr, Mapk8, Tsg101, Arhgap35, Lmod1, Apc, Vcp, Tfrc, Epha2, Lrrc24, Fchsd1, Carmil1, Map1b, Psmc6, Fnbp1l, Slf2, Arf6, Arpc2, Sh3glb1, Actr2, Vasp, Prkce, Tpm1, Wipi1, Ppp2ca, Bin1, Snx18, Cdkn1b	Activated	GO_BP	PCCL3	6h	all
GOBP_POSITIVE_REGULATION_OF_CELL_ACTIVATION	0.00250450953010486	0.037303234020975	0.431707695803346	0.325883042195406	1.50527348032768	181	Ccl2, Slamf1, Il6, Nr4a3, Nfkbiz, Clcf1, Rhoh, Ccl5, Thbs1, Xbp1, Bcl6, Selenok, Prkaa1, Flna, Il6st, Itpkb, Lck, Socs5, Cd47, Phf10, Irs2, Ddr2, Zbtb7b, Ripk2, Slc7a1, Anxa1, Ap3d1, Nck1, Peli1, Akirin2, Brd4, Il23a, Map3k8, Dusp10, Ap3b1, Pdpk1, Sh3kbp1, Cd276, Cdkn1a, Tfrc, Bcl10, Abl2	Activated	GO_BP	PCCL3	6h	all
GOBP_POSITIVE_REGULATION_OF_CELL_ADHESION	4.12197331631635e-08	2.59026388571672e-05	0.719512826338911	0.391387643235435	1.90634016710313	252	Ccl2, Gcnt2, Slamf1, Il6, Nr4a3, Nfkbiz, Cited2, Rhoh, Cx3cl1, Sdc4, Cd44, Pdgfb, Serpinf2, Fermt2, Itga5, Calr, Ccl5, Nedd9, Xbp1, Bcl6, Selenok, Prkaa1, Ets1, Flna, Fn1, Nrg1, Myo10, Il6st, Myadm, Lif, Itpkb, Lck, Socs5, P4hb, Cd47, Phf10, S100a10, Col8a1, Ptpn23, Zbtb7b, Ripk2, Stx3, Slc7a1, Tgm2, Rock1, Anxa1, Ap3d1, Nfat5, Nck1, Tgfb2, Gsk3b, Brd4, Il23a, Rsu1, Col16a1, Prkca, Afdn, Unc13d, Rela, Map3k8, Crk, Dusp10, Rras, Ap3b1, Pdpk1, Cd276, Plaur, Map4k4, Tfrc, Bcl10, Abl2, Carmil1, Lamc1, Cyld, Arpc2, Sart1, Ilk, Runx1, Prkce, Tpm1, Stk4	Activated	GO_BP	PCCL3	6h	all
GOBP_POSITIVE_REGULATION_OF_CELL_CELL_ADHESION	2.53874941023272e-05	0.00162871475163572	0.575610261071129	0.39119598609969	1.78791148516156	160	Ccl2, Gcnt2, Slamf1, Il6, Nr4a3, Nfkbiz, Cited2, Rhoh, Cx3cl1, Cd44, Serpinf2, Ccl5, Xbp1, Bcl6, Selenok, Prkaa1, Ets1, Myo10, Il6st, Itpkb, Lck, Socs5, Cd47, Phf10, Ptpn23, Zbtb7b, Ripk2, Slc7a1, Anxa1, Ap3d1, Nfat5, Nck1, Brd4, Il23a, Afdn, Rela, Map3k8, Dusp10, Ap3b1, Pdpk1, Cd276, Plaur, Tfrc, Bcl10, Abl2	Activated	GO_BP	PCCL3	6h	all
GOBP_POSITIVE_REGULATION_OF_CELL_DEVELOPMENT	0.000114061683370347	0.004733454611547	0.538434096309916	0.328602454797068	1.5912038944833	240	Il6, Bdnf, Nfkbiz, Clcf1, Prkch, Rhoh, Etv5, Cx3cl1, Cd101, Bmp2, Nedd9, Hif1a, Atxn1, Cxcr4, Srf, Xbp1, Bcl6, Rab21, Ufl1, Lgals3, Zfp36l1, Fn1, Il6st, Fos, Lif, Itpkb, Lck, Socs5, Phf10, Golga4, Zbtb7b, Ripk2, Dmrta2, Klf10, Camk2b, Tgm2, Anxa1, Zeb2, Ap3d1, Brd4, Il23a, Trak1, Prkca, Rheb, Nptn, Rela, Kras, Baiap2, Tnfrsf12a, Dusp10, Numbl, Ap3b1	Activated	GO_BP	PCCL3	6h	all
GOBP_POSITIVE_REGULATION_OF_CELL_DIFFERENTIATION	1.22688515068124e-05	0.00108647496121438	0.593325476396405	0.293940900831491	1.50486380595257	474	Gcnt2, Il6, Bdnf, Csrp3, Nfkbiz, Clcf1, Prkch, Rhoh, Etv5, Etv4, Cx3cl1, Noct, Spdef, Serpinf2, Fermt2, Cd101, Bmp2, Nedd9, Hif1a, Atxn1, Cxcr4, Srf, Xbp1, Bcl6, Rab21, Cebpb, Zfp36, Neurod4, Ufl1, Zc3h12a, Trim16, Sp7, Lgals3, Plcb1, Dmd, Ets1, Zfp36l1, Fn1, Spag9, Nrg1, Il6st, Fos, Cds1, Taok3, Arntl, Lif, Rap1a, Itpkb, Lck, Socs5, Mdm2, Phf10, Cyp26b1, Stat3, Ddr2, Golga4, Zbtb7b, Ripk2, Ptch2, Edn1, Dmrta2, Six1, Zeb1, Klf10, Junb, Adm, Mustn1, Camk2b, Tgm2, Anxa1, Isg15, Zeb2, Ap3d1, Rapgef2, Prkd1, Tgfb2, Bnip2, Gsk3b, Brd4, Il23a, Trak1, Prkca, Rheb, Tgif1, Suco, Nptn, Rela, Kras, Ipo7, Baiap2, Tnfrsf12a, Dusp10, Rras, Nfkb1, Numbl, Ap3b1, Btg1, Sdcbp, Slc7a5, Tcf12, Crabp2, Socs2, Numb, Pparg, Ghr, Cth, Lamc1, Map1b, Rps6ka3, Syap1, Igfbp3, Brd1, Cyld, Vezf1, Upf3b, Ripk1, Tmem119, Med1, Sart1, Ilk, Wwtr1, Runx1, Stk4, Pafah1b1, Cpne1, Egr2, Bcl9l, Bin1, Traf6, Foxc1, Fxr1, Xrcc6, Brd2	Activated	GO_BP	PCCL3	6h	all
GOBP_POSITIVE_REGULATION_OF_CELL_POPULATION_PROLIFERATION	3.73353163561647e-05	0.00215493457635357	0.557332238758646	0.287252277047378	1.46564932168264	470	Fosl1, Gcnt2, Slamf1, Areg, Lamc2, Il6, Pla2g1b, Nr4a3, Nr4a1, Clcf1, Cxcl10, Prkch, Etv5, Cx3cl1, Atf3, Pdgfb, Serpinf2, Fermt2, Myc, Calr, Bmp2, Fosl2, Ccl5, Gab2, Hif1a, Atxn1, Igf1r, Thbs1, Xbp1, Bcl6, Bcar3, Ufl1, Selenok, Prkaa1, Hbegf, Flna, Scx, Dll4, Pik3r1, Fn1, Rarg, Shc4, Hmox1, Nrg1, Tsc22d1, Cflar, Il6st, Lif, Ern1, Ccar1, Mdm2, Cd47, Vsx2, Irs2, Stat3, Mef2d, B4galt1, Ddr2, Ssr1, Ripk2, Edn1, Stx3, Dmrta2, Il11, Six1, Pdcl3, Adm, Mustn1, Egr1, Slc7a1, Anxa1, Atf2, Prkd1, Nck1, Tgfb2, Cnot7, Peli1, Nampt, Il23a, Vegfb, Sertad1, Dlg1, Prkca, Tgif1	Activated	GO_BP	PCCL3	6h	all
GOBP_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION	0.000249041002749345	0.00820188756988545	0.49849310876659	0.459150104126047	1.8246489643985	70	Cx3cl1, Sdc4, Pdgfb, Fermt2, Itga5, Calr, Nedd9, Flna, Fn1, Myadm, P4hb, S100a10, Col8a1, Rock1, Gsk3b, Rsu1, Col16a1, Unc13d, Crk, Rras, Map4k4, Carmil1, Arpc2, Ilk, Prkce, Stk4	Activated	GO_BP	PCCL3	6h	all
GOBP_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_JUNCTION_ORGANIZATION	0.00238944720024176	0.0360679814127402	0.431707695803346	0.590329861434556	1.81408426983194	23	Sdc4, Fermt2, Pik3r1, S100a10, Rock1, Mapre2, Col16a1, Map4k4, Arf6	Activated	GO_BP	PCCL3	6h	all
GOBP_POSITIVE_REGULATION_OF_CHEMOTAXIS	0.000203444561870166	0.00692928700044967	0.518848077743792	0.459119766318685	1.83347373539019	74	Ccl2, Slamf1, Il6, Cxcl10, Pdgfb, Calr, Ccl5, Nedd9, Thbs1, Edn1, Stx3, Swap70, Prkd1, Camk1d, Il23a, Vegfb	Activated	GO_BP	PCCL3	6h	all
GOBP_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION	0.0022455501698946	0.0348191339573151	0.431707695803346	0.301765427949739	1.45884367394859	236	Slamf1, Rsad2, Il6, Pla2g1b, Nr4a3, Nlrp10, Cx3cl1, Gbp5, Serpinf2, Ddit3, Eif2ak3, Hif1a, Thbs1, Xbp1, Rock2, Cebpb, Selenok, Uap1, Trim16, Plcb1, Irak3, Pik3r1, Hmox1, Il6st, Hsp90aa1, Ticam2, Tmf1, Stat3, Tank, Zbtb7b, Ripk2, Egr1, Mapkapk2, Anxa1, Isg15, Ifih1, Batf, Ddx3x, Atf2, Peli1, Akirin2, Rbm47, Il23a, Riok3, Rab1a, Rela, Setd2, Slc7a5, Atf4, Fzd5, Cd276, Cebpg, Polr3d, Zc3hav1, Bcl10, Chuk, Eif2ak2, Arid5a, Ripk1, Pde4d, Atp6ap2, Runx1	Activated	GO_BP	PCCL3	6h	all
GOBP_POSITIVE_REGULATION_OF_DEFENSE_RESPONSE	0.00144361597995463	0.0266135652724133	0.45505986738723	0.298417314156682	1.47043931439772	285	Fosl1, Rsad2, Il6, Nfkbiz, Nlrp10, Hsp90b1, Birc3, Cx3cl1, Pak3, Gbp5, Npas2, Gbp2, Optn, Ccl5, Casp4, Cebpb, Irak3, Ets1, Casp12, Pik3r1, Ldlr, Il6st, Hsp90aa1, Ticam2, Cd47, Sqstm1, Cptp, Itch, Pja2, Ripk2, Mapkapk2, Ifih1, Ddx3x, Prkd1, Peli1, Akirin2, Rbm47, Il23a, Riok3, Birc2, Ankrd17, Irak2, Zdhhc18, Rela, Rnf125, Map3k8, Lats1, Ap3b1, Ninj1, Mark4, Trim3, Pdpk1, Mapk8, Nfkbia, Polr3d, Hcfc2, Zc3hav1, Bcl10, Rps6ka3, Usp15, Chuk, Ap1g1, Eif2ak2, Crebbp, Cyld, Ripk1, Clock, Med1, Prkce, Ppp2ca, Ubqln1, Rnf115, Traf6, Xrcc6, Rtn4, Mapkapk3, Hpx, Ufd1	Activated	GO_BP	PCCL3	6h	all
GOBP_POSITIVE_REGULATION_OF_HEMOPOIESIS	0.00115959007501285	0.0231048322446311	0.45505986738723	0.377204308064219	1.59463126264284	99	Nfkbiz, Rhoh, Cd101, Nedd9, Xbp1, Bcl6, Lgals3, Zfp36l1, Fos, Lif, Itpkb, Lck, Socs5, Phf10, Zbtb7b, Ripk2, Klf10, Anxa1, Ap3d1, Brd4, Il23a, Prkca, Dusp10, Ap3b1, Cyld, Ripk1, Sart1, Runx1, Traf6, Xrcc6, Brd2	Activated	GO_BP	PCCL3	6h	all
GOBP_POSITIVE_REGULATION_OF_IMMUNE_RESPONSE	5.08930700556972e-06	0.000714454545691996	0.610526878385931	0.305906399134049	1.55850256368514	399	Fosl1, Slamf1, Rsad2, Il6, Pla2g1b, Nr4a3, Cfi, Nfkbiz, Clcf1, Nlrp10, Hsp90b1, Prkch, Btn1a1, Birc3, Pak3, Gbp5, Gbp2, Fosl2, Ccl5, Bcar1, Xbp1, Zc3h12a, Lgals3, Irak3, Prkaa1, Pik3r1, Eif2b3, Pawr, Il6st, Hsp90aa1, Ticam2, Rap1a, Lck, Socs5, Cd47, Sqstm1, Cptp, Itch, Pja2, Tap2, Ripk2, Rabgef1, Tec, Mapkapk2, Anxa1, Ifih1, Ddx3x, Prkd1, Nck1, Tgfb2, Peli1, Akirin2, Rbm47, Brd4, Il23a, Riok3, Prkcd, Birc2, Ankrd17, Irak2, Zdhhc18, Rela, Rnf125, Elf1, Ptpn2, Nfkb1, Lats1, Ap3b1, Ninj1, Sos1, Mark4, Cd2ap, Trim3, Pdpk1, Fzd5, Cd276, Ezr, Mapk8, Nfkbia, Polr3d, Hcfc2, Tfrc, Zc3hav1, Bcl10, Rps6ka3, Usp15, Chuk, Ap1g1, Eif2ak2, Crebbp, Cblb, Cyld, Arid5a, Prnp, Pde4d, Med1, Prkce, Ppp2ca, Ubqln1, Rnf115, Traf6, Xrcc6, Brd2, Rtn4, Mapkapk3, Hpx, Rc3h2, Ufd1	Activated	GO_BP	PCCL3	6h	all
GOBP_POSITIVE_REGULATION_OF_INTRACELLULAR_TRANSPORT	0.00355556338015485	0.0472297335663903	0.431707695803346	0.369430256352428	1.55544542617625	98	Plk3, Edem1, Emd, Msn, Xbp1, Rab21, Zc3h12a, Ehd1, Flna, Pik3r1, Hsp90aa1, Anxa2, Mdm2, Bag3, Ptpn23, Rdx, Prkd1, Prpf4b, Gsk3b, Prkcd, Ripor1, Cep290, Ezr, Tpr, Ppm1a, Eipr1, Vamp2	Activated	GO_BP	PCCL3	6h	all
GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_CELL_CELL_ADHESION	8.36940333456061e-05	0.00387814794049117	0.538434096309916	0.401693181711573	1.79229398733701	131	Ccl2, Slamf1, Il6, Nr4a3, Nfkbiz, Rhoh, Cd44, Ccl5, Xbp1, Bcl6, Selenok, Prkaa1, Ets1, Il6st, Itpkb, Lck, Socs5, Cd47, Phf10, Zbtb7b, Ripk2, Slc7a1, Anxa1, Ap3d1, Nfat5, Nck1, Brd4, Il23a, Rela, Map3k8, Dusp10, Ap3b1, Pdpk1, Cd276, Tfrc, Bcl10, Abl2	Activated	GO_BP	PCCL3	6h	all
GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_CHEMOTAXIS	7.4400261385333e-05	0.00355490422188513	0.538434096309916	0.531337586417715	1.98697051182578	51	Ccl2, Slamf1, Il6, Cxcl10, Calr, Ccl5, Nedd9, Thbs1, Edn1, Swap70, Camk1d, Il23a, Vegfb	Activated	GO_BP	PCCL3	6h	all
GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_MIGRATION	2.09598814776362e-05	0.00147286997208878	0.575610261071129	0.492207342952642	1.96805809899621	75	Ccl2, Slamf1, Il6, Cxcl10, Cx3cl1, Calr, Ccl5, Nedd9, Thbs1, Icam1, Selenok, Lgals3, Pik3r1, P4hb, Cd47, Edn1, Swap70, Camk1d, Il23a, Vegfb	Activated	GO_BP	PCCL3	6h	all
GOBP_POSITIVE_REGULATION_OF_LOCOMOTION	7.30533165182893e-06	0.000802383735438807	0.610526878385931	0.324484615854185	1.63081298741909	338	Ccl2, Gcnt2, Slamf1, Lamc2, Hspa5, Il6, Nr4a3, Cxcl10, Fam110c, Tac4, Cx3cl1, Pdgfb, Fermt2, Itga5, Calr, Bmp2, Ccl5, Nedd9, Mylk, Hif1a, Igf1r, Cxcr4, Thbs1, Bcar1, Xbp1, Bcl6, Rock2, Icam1, Sema3c, Selenok, Zc3h12a, Lgals3, Srgap2, Hbegf, Myo1c, Ets1, Flna, Pik3r1, Fn1, Spag9, Hmox1, Myadm, Ccar1, P4hb, Pik3c2a, Mdm2, Cd47, Irs2, Stat3, Ddr2, Edn1, Stx3, Swap70, Dapk3, Rdx, Anxa1, Actg1, Rapgef2, Prkd1, Tgfb2, Camk1d, Il23a, Mapre2, Vegfb, Plaa, Prkca, Ripor1, Actn4, Crk, Rras, Trip6, Ptp4a1, Sdcbp, Pdpk1, Cxcl16, Map4k4, S100a11, Akt3, Numb, Vps35, Apc, Epha2, Abl2, Carmil1, Arf6, Nus1, Pdgfra, Elp5, Ago2, Pdgfa, Arhgap5, Fgf1, Prkce, Artn, Stk4, Creb3	Activated	GO_BP	PCCL3	6h	all
GOBP_POSITIVE_REGULATION_OF_MACROPHAGE_CHEMOTAXIS	9.24165735555139e-06	0.000920700114046807	0.593325476396405	0.848827335589636	2.21582754961767	12	Ccl2, Slamf1, Ccl5, Thbs1	Activated	GO_BP	PCCL3	6h	all
GOBP_POSITIVE_REGULATION_OF_MACROPHAGE_MIGRATION	5.80428185369013e-07	0.00012850035103864	0.659444398037935	0.833573045800513	2.38830236574225	16	Ccl2, Slamf1, Cx3cl1, Ccl5, Thbs1	Activated	GO_BP	PCCL3	6h	all
GOBP_POSITIVE_REGULATION_OF_MIRNA_METABOLIC_PROCESS	0.00135780399522762	0.0257659472427717	0.45505986738723	0.505834434359527	1.80641848459106	43	Fosl1, Il6, Pdgfb, Myc, Bmp2, Hif1a, Srf, Zc3h12a, Ets1, Fos, Stat3, Tead1, Egr1, Tgfb2, Rela, Nfkb1	Activated	GO_BP	PCCL3	6h	all
GOBP_POSITIVE_REGULATION_OF_MIRNA_TRANSCRIPTION	0.00220955503208061	0.0347951021058017	0.431707695803346	0.501293096033979	1.77545799027918	38	Fosl1, Il6, Pdgfb, Myc, Bmp2, Hif1a, Srf, Ets1, Fos, Stat3, Tead1, Egr1, Tgfb2	Activated	GO_BP	PCCL3	6h	all
GOBP_POSITIVE_REGULATION_OF_MONOATOMIC_ION_TRANSPORT	0.00102440202577962	0.0213729951451926	0.45505986738723	0.394539844550267	1.62948725030414	86	Ccl2, Pla2g1b, Cxcl10, Cx3cl1, Cxcl11, Pdgfb, Kcnh2, Ccl5, Mylk, Atp2b1, Lgals3, Flna, Kif5b, Fhl1, Atp1b3, Cnksr3, Edn1, Fxyd5, P2rx5, Dlg1, Ahcyl1, Trpc1, Actn4, Pdpk1, Wfs1, Ppp3r1, Pkp2	Activated	GO_BP	PCCL3	6h	all
GOBP_POSITIVE_REGULATION_OF_MONONUCLEAR_CELL_MIGRATION	1.06786750869831e-05	0.000979548270537181	0.593325476396405	0.572445238235403	2.12410518174475	50	Ccl2, Slamf1, Cxcl10, Cx3cl1, Calr, Ccl5, Nedd9, Thbs1, Selenok, Lgals3, P4hb, Cd47	Activated	GO_BP	PCCL3	6h	all
GOBP_POSITIVE_REGULATION_OF_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY	0.0022352687927441	0.0347951021058017	0.431707695803346	0.451957456806133	1.6901234963031	51	Rsad2, Hsp90b1, Gbp5, Gbp2, Ticam2, Pja2, Ddx3x, Prkd1, Peli1, Ankrd17, Lats1, Ninj1, Mark4, Trim3, Mapk8, Zc3hav1, Usp15, Ppp2ca, Rtn4, Ccdc134, Atat1	Activated	GO_BP	PCCL3	6h	all
GOBP_POSITIVE_REGULATION_OF_PROGRAMMED_CELL_DEATH	0.00197391338700755	0.0323087086888022	0.431707695803346	0.267575681022274	1.34573863656547	354	Ccl2, Il6, Pla2g1b, Nr4a3, Nr4a1, Ifit2, Spdef, Atf3, Ddit3, Myc, Prr7, Bmp2, Ccl5, Casp4, Brms1, Thbs1, Xbp1, Bcl6, Dcun1d3, Atp2a2, Zfp622, Zc3h12a, Pdia3, Atf6, Apaf1, Casp12, Pnma5, Rarg, Pawr, Hmox1, Tsc22d1, Cflar, Stk17b, Dlc1, Itga1, Ripk3, Gadd45a, Lck, Ccar1, Fnip1, Sqstm1, Bnip3, Utp11, Dusp1, Phlda1, Slc27a4, B4galt1, Net1, Ripk2, Gsn, Dusp6, Tgm2, Dapk3, Anxa1, Igf2r, Ddx3x, Rapgef2, Nck1, Tgfb2, Camk1d, Ctnna1, Gsk3b, Hspa9, Prkcd, Ankrd1, Mllt11	Activated	GO_BP	PCCL3	6h	all
GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION	0.00060994011303427	0.0150012321192847	0.477270815362862	0.28885812426692	1.45577539757719	341	Pla2g1b, Plk3, Prkch, Edem1, Atp2b4, Serp1, Emd, Fermt2, Eif2ak3, Nedd9, Acsl4, Msn, Hif1a, Sec24a, Xbp1, Rock2, Zc3h12a, Lgals3, Plcb1, Prkaa1, Myo1c, Flna, Pik3r1, Kif5b, Prkaa2, Atg13, Hsp90aa1, Map1a, Nmd3, Mdm2, Sqstm1, Osbp, Irs2, Bag3, Slc5a3, Ptpn23, Edn1, Stx3, Ube2d3, Rdx, Prkd1, Tgfb2, Prpf4b, Abhd17c, Gsk3b, Golph3, Prkcd, Ankrd1, Dlg1, Prkca, Ripor1, Apoe, Crk, Ipo7, Pls1, Cep120, Mark4, Cep290, Cd2ap, Pdpk1, Fzd5, Arih2, C2cd2l, Farp1, Ezr, Usp36, Tpr, Mapk8, Tsg101, Vps35, Pparg, Larp7, Nmt1, Apc, Tfrc, Epha2, Ppm1a, Acsl3, Glis2, Arf6, Crebbp, Cyld, Gnl3, Prnp, Myom1, Orai1, Vamp2, Wwtr1, Sh3glb1, Prkce, Npepps	Activated	GO_BP	PCCL3	6h	all
GOBP_POSITIVE_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS	0.0025558357683147	0.0377222427286447	0.431707695803346	0.285382409656576	1.3932775484089	264	Hspa5, Il6, Birc3, Pdgfb, Bmp2, Cry1, Nedd9, Brms1, Xbp1, Rock2, Dcun1d3, Zc3h12a, Nrg1, Taok3, Arntl, Lif, Rap1a, Ripk3, Ern1, Fbxo33, Arrdc3, Tank, Ddr2, Ripk2, Trib3, Il11, Musk, Egr1, Dcun1d1, Ddx3x, Rapgef2, Rab3gap2, Peli1, Gsk3b, Prkcd, Vegfb, Traf4, Birc2, Rnf111, Ralb, Nptn, Cacul1, Zfp91, Cul3, Plaur, Wfs1, Derl1, Cdkn1a, Vcp, Efna1, Bcl10, Cntf, Syap1, Cab39, Cblb, Senp2, Gnl3, Ripk1, Pdgfa, Fgf1, Rassf1, Abi1, Ndfip2, Stk4, Ubqln1, Ralbp1, Traf6, Xrcc6, Ube3a	Activated	GO_BP	PCCL3	6h	all
GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS	0.00143602146097316	0.0266135652724133	0.45505986738723	0.299718245725335	1.44770383775072	235	Fosl1, Rsad2, Nfkbiz, Nlrp10, Hsp90b1, Birc3, Pak3, Gbp5, Gbp2, Ccl5, Irak3, Prkaa1, Pik3r1, Hsp90aa1, Ticam2, Sqstm1, Cptp, Itch, Pja2, Ripk2, Mapkapk2, Ifih1, Ddx3x, Prkd1, Peli1, Akirin2, Rbm47, Riok3, Prkca, Birc2, Ankrd17, Irak2, Zdhhc18, Rela, Rnf125, Lats1, Ap3b1, Ninj1, Mark4, Trim3, Pdpk1, Mapk8, Nfkbia, Polr3d, Hcfc2, Zc3hav1, Bcl10, Rps6ka3, Usp15, Chuk, Ap1g1, Eif2ak2, Crebbp, Cyld, Med1, Prkce, Ppp2ca, Ubqln1, Rnf115, Traf6, Xrcc6, Rtn4, Mapkapk3, Hpx, Ufd1	Activated	GO_BP	PCCL3	6h	all
GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS	7.12442255708761e-06	0.000802383735438807	0.610526878385931	0.319709529418469	1.60881253715917	351	Ccl2, Fosl1, Slamf1, Rsad2, Il6, Nfkbiz, Nlrp10, Cxcl10, Hsp90b1, Birc3, Cx3cl1, Pak3, Gbp5, Gbp2, Pdgfb, Serpinf2, Optn, Calr, Ccl5, Nedd9, Casp4, Thbs1, Cebpb, Irak3, Ets1, Casp12, Pik3r1, Ldlr, Il6st, Hsp90aa1, Ticam2, Cd47, Sqstm1, Cptp, Itch, Pja2, Ripk2, Edn1, Stx3, Swap70, Mapkapk2, Plat, Ifih1, Ddx3x, Prkd1, Camk1d, Peli1, Akirin2, Rbm47, Il23a, Riok3, Vegfb, Prkca, Birc2, Ankrd17, Irak2, Zdhhc18, Rela, Rnf125, Map3k8, Lats1, Ap3b1, Ninj1, Mark4, Trim3, Pdpk1, Mapk8, Nfkbia, Polr3d, Hcfc2, Zc3hav1, Bcl10, Cntf, Rps6ka3, Usp15, Chuk, Ap1g1, Eif2ak2, Crebbp, Cyld, Pdgfra, Ripk1, Clock, Med1, Prkce, Artn, Creb3, Ppp2ca, Ubqln1, Rnf115, Traf6, Xrcc6, Rtn4, Mapkapk3, Hpx, Ufd1	Activated	GO_BP	PCCL3	6h	all
GOBP_POSITIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_MIGRATION	0.00191087271629549	0.0314662304728824	0.45505986738723	0.640841848686926	1.90436897446018	20	Nr4a3, Pdgfb, Ccl5, Xbp1, Mdm2, Ddr2, Crk, S100a11	Activated	GO_BP	PCCL3	6h	all
GOBP_POSITIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_PROLIFERATION	6.33319602682523e-06	0.000767655699895306	0.610526878385931	0.579446078967567	2.15008237760998	50	Il6, Nr4a3, Cx3cl1, Pdgfb, Serpinf2, Ccl5, Thbs1, Xbp1, Hbegf, Pik3r1, Hmox1, Ern1, Mdm2, Mef2d, Ddr2, Edn1	Activated	GO_BP	PCCL3	6h	all
