genes	logFC_TgvDMSO_6h_QGP1	FDR_TgvDMSO_6h_QGP1	logFC_TgvDMSO_24h_QGP1	FDR_TgvDMSO_24h_QGP1	logFC_Tg_24hv6h_QGP1	FDR_Tg_24hv6h_QGP1
KAT7	0.193176313432792	0.414470564202157	0.037606690784965	0.887561677193834	-0.155569622647827	0.574210524287918
COL6A4P1	-0.478610055730838	0.414470564202157	-0.425520641981128	0.418732358971272	0.0530894137497091	0.954687876361362
SET	0.257542047009385	0.414722867754759	-0.140234733735044	0.653376556936012	-0.397776780744429	0.258660083139327
PEX7	-0.338027517908728	0.415135284584797	0.149394689315078	0.710361902553394	0.487422207223806	0.289224260453847
LOC101928674	-0.797988075804019	0.41531731743835	-0.482089879319165	0.57870453986181	0.315898196484853	0.818451070776448
HIST1H2BF	-0.829696075789496	0.415564831200996	-1.67465140381563	0.0985461120952128	-0.844955328026131	0.561174954739735
ARFGEF3	0.220235956604775	0.415730550340353	-0.132774031997334	0.614741750857877	-0.353009988602109	0.242766417682578
PCDH9	0.214974294097544	0.415858714163459	-0.628335640069733	0.0200694938972603	-0.843309934167278	0.0152161678408101
PALB2	0.326752826663579	0.415858714163459	-0.324539324733748	0.387888565110627	-0.651292151397327	0.154009887354854
PCMTD2	-0.360547476626376	0.416267645741877	0.105610575089604	0.818360651104455	0.46615805171598	0.347695933422177
PCDHGB5	-0.259792002583371	0.416303170363269	-0.354315857441376	0.225571526146209	-0.0945238548580041	0.822496373289625
OXLD1	-0.375825233221891	0.416340741828461	0.410391638342183	0.323412620733456	0.786216871564074	0.133004620733399
MIR762HG	-0.601357131649789	0.416434690123169	-0.201789709655895	0.77376156951858	0.399567421993894	0.657379302326899
EIPR1	0.384521886327195	0.416747108882861	0.639328721107573	0.144626222579479	0.254806834780379	0.649464015694059
LOC730101	-0.311295677933196	0.416974455393609	-0.309389811312527	0.378798372786184	0.00190586662066897	0.998245148902126
ZNF212	-0.259476115640984	0.416989995005671	-0.190512241330223	0.531088018620555	0.0689638743107607	0.87328387337172
SH3BP5	0.360687781794422	0.417302602561481	0.120776503179573	0.793055948838344	-0.239911278614849	0.649464015694059
DACH2	0.474244638264542	0.417344257515698	1.16962332424494	0.0338464236950322	0.695378685980394	0.251234728497058
HEATR3	0.227740247965783	0.417426328080877	0.214400141688367	0.413386582077787	-0.0133401062774162	0.976114570413213
WDR75	0.276206779591582	0.417428930842866	0.26323507956666	0.408323529949019	-0.0129717000249222	0.981447287651203
CETN4P	-0.81776562178151	0.41764722571302	-0.446918102555555	0.614213250395566	0.370847519225956	0.787545305081331
CCDC50	0.288478126353586	0.41764722571302	-0.4558435367919	0.166154074845343	-0.744321663145486	0.0759525820443866
GABPA	-0.292292057866751	0.418268796919338	-0.747406197589127	0.0367071393012129	-0.455114139722376	0.260315934422693
UGT8	-0.207855763864371	0.418268796919338	-0.206061154679377	0.389031297535802	0.00179460918499428	0.996848789261324
KLRA1P	0.481160216903533	0.418395724886416	0.0477445113831687	0.946282463470908	-0.433415705520364	0.525550948714178
TSNAXIP1	-0.68464683984601	0.418417118562605	0.142122873972381	0.85571690496742	0.826769713818391	0.38026806883531
CAPN5	-0.416912490868609	0.419136834837196	-0.275253989878265	0.57272815384729	0.141658500990344	0.836191998250619
ZSWIM8-AS1	-0.61433047800702	0.419140669693826	0.879769667761788	0.128417538677491	1.49410014576881	0.0714136564734284
NAB2	-0.478923052409532	0.419316532094964	-0.217886984327144	0.707932043958911	0.261036068082388	0.723784456962673
LOC100288637	0.334154065221314	0.419364402757371	0.340922348947769	0.362116987549492	0.00676828372645536	0.992139488906299
MIR10A	-0.660269320456775	0.419364402757371	-0.37487674122665	0.609370028787457	0.285392579230125	0.796976198017388
HACD3	-0.282500729674645	0.419707096284319	-0.498215126699011	0.126304033463863	-0.215714397024366	0.599801860328911
PPP1R32	0.527954525786192	0.419950148797557	0.756242136855271	0.178710768946743	0.228287611069079	0.763431486264204
CFAP47	0.45488885591149	0.419950148797557	0.585158339939449	0.247807354160074	0.130269484027959	0.858354776553051
PTP4A2	0.274942280998895	0.419950148797557	0.0272584071988607	0.946282463470908	-0.247683873800034	0.52970408848834
ABHD17B	0.256447470487493	0.420172961451626	0.0359421706282794	0.922346360446195	-0.220505299859214	0.552269111579694
SNORA8	0.772713753964041	0.420575193404695	0.936422183140542	0.259971062354063	0.163708429176501	0.890525572220418
FGF7P6	0.933941064897233	0.421163071962151	0.277074949921178	0.821125684117742	-0.656866114976055	0.62167643541578
RNF149	0.261015241781382	0.421163071962151	0.450857040893975	0.131126187437512	0.189841799112593	0.617408146591601
FUK	-0.54307979553877	0.421163071962151	0.127464924105966	0.857632844486107	0.670544719644736	0.375210088659169
NECAB1	-0.527582310271694	0.421163071962151	-2.06517543169435	0.01030666960968	-1.53759312142266	0.107257724943342
GALNT18	-0.385721769545958	0.421275509333419	-0.43620004455844	0.323983168994922	-0.0504782750124824	0.944904901528585
TRHDE	0.85315743936224	0.421485020667042	0.363121864923311	0.739477799676622	-0.490035574438929	0.690230144864907
ARL8A	0.248747415601156	0.421650108349776	-0.0402041757729899	0.910464575795643	-0.288951591374146	0.406533775250917
NKAPD1	0.464785411994534	0.42174539169343	0.167494643967306	0.778154950538462	-0.297290768027228	0.665369479669009
CRADD	-0.387384214807229	0.421796274937805	0.249076420261869	0.571678682542898	0.636460635069098	0.229973764135857
TBCEL	0.224838399549109	0.422095386477024	0.2749496574576	0.285132400684854	0.0501112579084908	0.897538433267663
SMARCAL1	-0.255099034483353	0.422099881815078	0.35315033752745	0.221158720492062	0.608249372010803	0.0960938315948676
OTX1	-0.480772705993255	0.422099881815078	-1.03647795219516	0.0739169107756709	-0.555705246201901	0.456503190020467
FOXM1	-0.791061831380579	0.422135899827007	-1.75422946990822	0.0674375694059596	-0.963167638527644	0.386833125429793
RPL17	0.415446894906254	0.422162385076647	1.00109315817586	0.0456739967960605	0.585646263269603	0.303865155183173
CUX1	-0.2010981342336	0.422162385076647	-0.24376910117183	0.292191235184816	-0.0426709669382295	0.903800698463473
HIST2H2BE	-0.301900501781234	0.422162385076647	-0.435676717214518	0.207279131891597	-0.133776215433283	0.779809504911797
TKT	-0.260003916432861	0.42227615381821	-0.122654914710034	0.70393933826131	0.137349001722827	0.7327712085826
ZEB1	0.402823907437137	0.422421593186299	0.625017542490964	0.170028808978432	0.222193635053827	0.711485544332428
NACAD	-0.308944563260812	0.422502536439196	-0.553645219692412	0.121309910874167	-0.2447006564316	0.592483560990088
GLRX5	0.262568147378258	0.42262993150841	0.16804651755871	0.593065995128389	-0.0945216298195475	0.82553371250382
SUB1	0.338241348342154	0.42262993150841	-0.316730718250729	0.422319373543758	-0.654972066592884	0.169630548880791
RRP7BP	-0.590178983950168	0.422716721725636	-0.0908410221998665	0.908816720210849	0.499337961750302	0.565958299190946
DPF1	-0.338308273400973	0.422716721725636	-1.04686034976507	0.0174523037192225	-0.708552076364099	0.155864500304915
UPF1	-0.316863327129633	0.422716721725636	-0.297854799069008	0.419901275254226	0.0190085280606247	0.975669109936074
BOK	-0.470633071395817	0.42312101725034	0.0914806916773479	0.886977477144915	0.562113763073165	0.39441849739652
CRTAC1	-0.51012077791317	0.423198222057222	-0.535058574440048	0.35353426164717	-0.024937796526878	0.981506067232121
SPTY2D1OS	0.844020225121992	0.423527541562684	0.344053667919998	0.756796441946692	-0.499966557201994	0.684222131847432
GAREM1	0.289256559259024	0.423527541562684	-0.256938273493687	0.450720138796157	-0.546194832752711	0.178651469984816
TYRP1	-0.528300591804785	0.423527541562684	-0.407695280870322	0.492178781608501	0.120605310934462	0.900941219512064
SLC48A1	-0.273828457933722	0.423527541562684	-0.00341721664858704	0.99364444000343	0.270411241285135	0.489807993203229
RICTOR	-0.298343390410526	0.423527541562684	-0.33830103344164	0.326790075014352	-0.0399576430311137	0.943445881248737
RASA3	0.565468017567727	0.423702315480136	1.40125671987969	0.0229940733953704	0.835788702311962	0.213319393828781
KCNAB3	0.396289730027806	0.423919939963557	1.22977977496145	0.0133250583343462	0.833490044933643	0.123848390739011
MARC2	-0.351757187983947	0.423919939963557	-0.0467889037754963	0.924578906772592	0.304968284208451	0.552626006283382
PRR12	-0.306202443201067	0.4239271718478	-0.4361730880336	0.21429475785597	-0.129970644832533	0.791144792087156
GPR180	0.277912430355312	0.4239271718478	0.0369787893428392	0.92745079451064	-0.240933641012473	0.551758552689805
CDC37	0.23343592118175	0.424059030755568	0.0239577659397445	0.944537887317697	-0.209478155242005	0.535911801584949
KCNH1	-0.296477221249843	0.424217827623809	0.293374424230702	0.383374355847344	0.589851645480546	0.156235153237892
ZNF528	-0.545428831223361	0.424249279126883	-0.0858514799111848	0.905452454300658	0.459577351312177	0.564396246601047
C17orf62	-0.370084430779247	0.424249279126883	-0.00794989065773488	0.988612532781483	0.362134540121512	0.494634205042644
URB2	0.347258150201381	0.424249279126883	0.365601080692385	0.361548404369544	0.0183429304910047	0.978722886669978
LZTS2	-0.57853603124624	0.424300403610889	-0.361942075217291	0.601026713029007	0.216593956028949	0.819860512516994
CTSZ	-0.282087099262326	0.424340628480636	-0.523485717430945	0.111730077625625	-0.241398618168619	0.55960117944324
ADGRL3	-0.307002558704438	0.424340728138894	-0.353913533393783	0.31923472744928	-0.0469109746893458	0.933885061264335
FTSJ3	0.361684080196299	0.424340728138894	-0.23829002925587	0.586032850566319	-0.599974109452169	0.234812996084591
H1FX	-0.844191683099776	0.424340728138894	-0.0477759706440205	0.968985368069197	0.796415712455755	0.513216599905401
RNF219	-0.291674437765983	0.424404989933195	-0.255671236488648	0.453801233071628	0.0360032012773351	0.948409170386962
ELK4	0.257830224904162	0.424404989933195	-0.101330699570289	0.756915970338725	-0.359160924474451	0.317083185083956
PRDX1	-0.442407608469237	0.424433514404588	-0.435621948035891	0.39887061735441	0.00678566043334593	0.993757535517172
YPEL3	-0.424328734412111	0.424468417708438	0.246103599708336	0.628005216960799	0.670432334120447	0.253717620787718
HOMEZ	-0.308127613077327	0.424529062695978	-0.229863222560015	0.529969774881288	0.0782643905173115	0.881400459884681
CRAMP1	0.228845680084064	0.424684631039912	0.35760623271287	0.173854810284078	0.128760552628806	0.711959593888458
C17orf80	-0.222355821629963	0.424747305381955	0.0889574980312564	0.750233794263945	0.311313319661219	0.313018654321916
HLA-DRB1	-0.739695631176886	0.424747305381955	-1.55525276210111	0.0912486370663287	-0.815557130924229	0.513216599905401
C2orf91	0.267429242341473	0.424832468315226	0.275978599009506	0.37206433717096	0.00854935666803245	0.987458338249002
TMEM63C	-0.209997942410858	0.424832468315226	-0.448599448501421	0.0720355713814332	-0.238601506090564	0.422847268982526
CTU1	0.539505944993254	0.424832468315226	0.903309385360516	0.129507611345239	0.363803440367261	0.626667739107142
CIB1	0.484160026859163	0.425133557699077	1.09347115228948	0.0608854677216684	0.609311125430321	0.367872572544713
PIP4K2A	-0.282457087210785	0.425339862026483	0.499958574383659	0.122100332090465	0.782415661594444	0.0625616746574757
RGS11	-0.483243723888819	0.425389529742476	-0.0785358156894885	0.905562480939893	0.404707908199331	0.56908594701134
INPP5K	0.290274587144089	0.425575496507711	0.966663261752973	0.0116168930361296	0.676388674608884	0.105405558609854
RARS	0.213276741680507	0.425595156877091	0.50542965673555	0.0506341385444478	0.292152915055043	0.32610484787789
BIN3	0.312405418768786	0.425800081502199	0.201007392524393	0.591469303800091	-0.111398026244394	0.827513290321549
PROSER2	0.552558334650546	0.425946638086684	1.28993284326049	0.036831152266385	0.737374508609946	0.273594972075185
PKP2	-0.236208044949552	0.426091910519603	-0.589402926585595	0.0420717557938991	-0.353194881636043	0.286921831236886
LMBR1	-0.267655398844323	0.426091910519603	-0.309231128963206	0.319810854851538	-0.0415757301188831	0.932844782275083
RPS15AP10	-0.684507174055221	0.426091910519603	-0.712801156584664	0.35085984875865	-0.0282939825294436	0.98585743189796
CDC42EP2	-0.562874582124701	0.426108113125828	-0.477896699479568	0.45908786311869	0.0849778826451321	0.938248113659501
TRMO	0.357827953743797	0.426434157451472	0.0140709541043998	0.979373849206287	-0.343756999639397	0.504692646296067
C1QTNF2	-0.533818615464386	0.426639292244592	-2.32604082102068	0.0074791107547934	-1.7922222055563	0.079267431561509
ZNF782	-0.488133867899264	0.426676765994086	-0.404664983056577	0.476003706032276	0.0834688848426868	0.925769244241631
TRAFD1	-0.22823739475229	0.426708424486112	-0.0357502112131714	0.914003244101755	0.192487183539119	0.565124124708161
LRRC39	0.74578909382498	0.426753390694542	1.03342336464018	0.19519175426674	0.287634270815202	0.788218048381086
CCDC90B	0.313707473599628	0.426904808702333	0.40033055896816	0.269872048405632	0.0866230853685326	0.86929388965837
C2CD4C	-0.764404847671716	0.427432618311589	-0.538313307975634	0.550375504368028	0.226091539696082	0.863538084536715
MUS81	0.424159256223007	0.427432618311589	0.812261872656035	0.101791497435791	0.388102616433027	0.525113402984108
DTX4	-0.311329056688095	0.427432618311589	0.319839444926576	0.358975630909345	0.631168501614672	0.150819820241557
GLRB	-0.331387184040469	0.427432618311589	-0.285332864185129	0.457276293917308	0.0460543198553401	0.942018675915299
CPT1C	-0.31037633916474	0.427432618311589	-0.155279863790282	0.687975633443637	0.155096475374457	0.752684634390697
LOC105373159	-0.457669057384301	0.427432618311589	0.569214143069436	0.238925647456417	1.02688320045374	0.111813726496591
LINC01719	-0.311439588400532	0.427432618311589	0.332513538354872	0.337911867624238	0.643953126755404	0.140274186735027
MATR3	-0.28480556415385	0.427432618311589	-0.734942829996098	0.0380516949015452	-0.450137265842248	0.259034444772385
SEC62	0.389281311222746	0.427858686110709	-0.281502555649477	0.550255641691188	-0.670783866872223	0.221310804580391
DYNLL2	-0.27026430494596	0.427913829031483	0.00576221080868098	0.988760702904132	0.276026515754641	0.477271265100225
XBP1	0.189547446353303	0.428015760354916	-0.263868653127322	0.229838296582131	-0.453416099480625	0.100293454160932
VPS51	-0.474882499923609	0.428015760354916	-0.352413561116463	0.536223695299767	0.122468938807146	0.88100946491946
EEPD1	-0.339363050117879	0.428062528756056	-0.19995658967269	0.624665347299257	0.139406460445188	0.802329626583893
MAGEF1	0.172508449587569	0.42846970849638	-0.106909457907277	0.613139416827872	-0.279417907494846	0.24808185829552
XK	0.187383383277843	0.428642575440802	0.0668925372853683	0.782964644226263	-0.120490845992474	0.66863998376188
PXK	-0.414417569562377	0.428642575440802	-0.0343789241403097	0.955538970892369	0.380038645422067	0.527595479714772
ALG13	0.267790709214619	0.429014987851431	-0.299563789271342	0.339727235962255	-0.567354498485961	0.139678847495858
STAMBP	0.233329589753327	0.429115999152275	-0.0150449089236463	0.965712071227075	-0.248374498676973	0.459060653251828
REEP5	0.193863185256411	0.429122498648019	0.334547413805295	0.140175467508735	0.140684228548884	0.62677096990174
HEIH	0.215555673191072	0.429201094398731	0.748720507335059	0.00912338115561236	0.533164834143986	0.0871821241539721
SMARCD2	-0.256465352470464	0.429201094398731	-0.372673678217006	0.210447550084692	-0.116208325746541	0.77750361229529
NR6A1	-0.238477384501321	0.429350427995285	-0.831187101785868	0.0102558926718335	-0.592709717284547	0.0965135868893718
BAD	0.672976201700971	0.429637682568586	0.801342091075092	0.30688799656154	0.128365889374121	0.913830373917766
JHY	-0.534631449710528	0.429716927288633	-0.00619767489997153	0.994004129324201	0.528433774810556	0.49292609033959
IK	0.446159001368437	0.429716927288633	-0.163387367248742	0.778352416965369	-0.609546368617179	0.333390688175432
LEMD2	0.197372119512088	0.429716927288633	0.686205800267244	0.00971236099953737	0.488833680755156	0.0898839699586487
EML5	0.2978239784672	0.429716927288633	0.632862264714171	0.0733625203225136	0.335038286246971	0.425669793467189
GAS2L3	-0.440498678252743	0.429716927288633	-0.576133230572321	0.259557455584676	-0.135634552319578	0.856224959812588
