Geneid	KRS7_10_aTC1-6_1_DMSO	KRS7_13_aTC1-6_2_DMSO	KRS7_16_aTC1-6_3_DMSO	KRS7_11_aTC1-6_1_Tg6h	KRS7_14_aTC1.6_2_Tg6h	KRS7_17_aTC1-6_3_Tg6h	KRS7_12_aTC1-6_1_Tg24h	KRS7_15_aTC1-6_2_Tg24h	KRS7_18_aTC1-6_3_Tg24h
Olfr1180	0	0	0	0	0	0	0	0	0
Olfr1181	0	0	0	0	0	0	0	0	0
Olfr1182	0	0	0	0	0	0	0	0	0
Olfr1183	0	0	0	0	0	0	0	0	0
Olfr1184	0	0	0	0	0	0	0	0	0
Olfr1186	0	0	0	0	0	0	0	0	0
Olfr1188	0	0	0	0	0	1	0	0	1
Olfr1189	0	1	0	0	0	1	0	0	0
Olfr1193	0	0	0	0	0	0	0	0	0
Olfr1195	0	0	0	0	0	0	0	0	0
Olfr1196	0	0	0	0	0	0	0	0	0
Olfr1197	0	0	0	0	0	0	0	0	0
Olfr1198	0	0	0	0	0	0	0	0	0
Olfr1199	0	0	0	0	0	0	0	0	0
Olfr1200	0	0	0	0	0	0	0	0	0
Olfr1201	0	0	0	0	0	0	0	0	0
Olfr1202	0	0	0	0	0	0	0	0	0
Olfr1205	0	0	0	0	0	0	0	0	0
Olfr1204	0	0	0	0	0	0	0	0	0
Olfr1206	0	0	0	0	0	0	0	0	0
Olfr1208	0	0	0	0	0	0	0	0	0
Olfr1209	0	0	0	0	0	0	0	0	0
Olfr1211	0	0	0	0	0	0	0	0	0
Olfr1212	0	0	0	0	0	0	0	0	0
Olfr1213	0	0	0	0	0	0	0	0	0
Olfr1214	0	0	0	0	0	0	0	0	0
Olfr1215	0	0	1	0	0	0	0	0	0
Olfr1216	0	0	0	0	0	0	0	0	0
Olfr1217	0	0	0	0	0	0	0	0	0
Olfr1218	0	0	0	0	0	0	0	0	0
Olfr1219	0	0	0	0	0	0	0	0	0
Olfr1220	0	0	0	0	0	0	0	0	0
Olfr1221	0	0	0	0	0	0	0	0	0
Olfr1222	0	0	0	0	0	0	0	0	0
Olfr1223	0	0	0	0	0	0	0	0	0
Olfr1225	0	0	0	0	0	0	0	0	0
Olfr1226	0	0	0	0	0	0	0	0	0
Olfr1228	0	0	0	0	0	0	0	0	0
Olfr1229	0	0	0	0	0	0	0	0	0
Olfr1230	0	0	0	0	0	0	0	0	0
Olfr1231	0	0	0	0	0	0	0	0	0
Olfr1232	0	0	0	0	0	0	0	0	0
Olfr1233	0	0	0	0	0	0	0	0	0
Olfr1234	0	0	0	0	0	0	0	0	0
Olfr1238	0	0	0	0	0	0	0	0	0
Olfr1239	0	0	0	0	0	0	0	0	0
Olfr1240	0	0	0	0	0	0	0	0	0
Olfr1241	0	0	0	0	0	0	0	0	0
Olfr1242	0	0	0	0	0	0	0	0	0
Olfr1243	0	0	0	0	0	0	0	0	0
Olfr1245	0	0	0	0	0	0	0	0	0
Olfr1246	0	0	0	0	0	0	0	0	0
Olfr1247	0	0	0	0	0	0	0	0	0
Olfr1248	0	0	0	0	0	0	0	0	0
Olfr1249	0	0	0	0	0	0	0	0	0
Olfr1250	0	0	0	0	3	0	0	0	0
Olfr1251	0	0	0	0	0	0	0	1	0
Olfr1252	0	0	0	0	0	0	0	0	0
Olfr1253	0	0	0	0	0	0	0	0	0
Olfr1254	0	0	0	0	0	0	0	0	0
Olfr1255	0	0	0	0	0	0	0	0	0
Olfr1256	0	0	0	0	0	0	0	0	0
Olfr48	0	0	0	3	3	0	0	0	0
Olfr1257	0	0	0	0	0	0	0	0	0
Olfr1258	0	0	0	0	0	0	0	0	0
Olfr1259	1	3	5	15	31	8	3	9	2
Olfr1260	0	0	0	0	0	0	0	0	0
Olfr1261	0	0	0	0	0	0	0	0	0
Olfr1262	0	0	0	0	0	0	0	0	0
Olfr1263	0	0	0	0	0	0	0	0	0
Olfr1264	0	0	0	0	0	0	0	0	0
Olfr1265	0	0	0	0	0	0	0	0	0
Olfr140	0	0	0	0	0	0	0	0	0
Olfr1269	0	0	0	0	0	0	0	0	0
Olfr32	0	0	0	0	0	0	0	0	0
Olfr1270	0	0	0	0	0	0	0	0	0
Olfr1506	0	0	0	0	0	0	0	0	0
Gm13769	0	0	0	0	0	0	0	0	0
Olfr142	0	0	0	0	0	0	0	0	0
Olfr1271	0	0	0	0	0	0	0	0	0
Olfr1272	0	0	0	0	0	0	0	0	0
Olfr1273-ps	0	0	0	0	0	0	0	0	0
Olfr1274-ps	0	0	0	0	0	0	0	0	0
Ptprj	1097	1179	1067	1207	5591	1231	1010	2534	1171
Nup160	2310	2438	1953	3437	16083	3696	2161	5437	2591
Fnbp4	2360	2635	2316	4333	15954	3215	2227	4478	2234
Agbl2	1	0	0	0	15	1	0	2	0
Mtch2	4207	4682	3350	5472	21781	4921	2022	8224	4051
C1qtnf4	0	0	0	2	1	0	0	0	0
Ndufs3	2023	2356	1383	2100	10169	2485	777	4168	1893
Kbtbd4	809	824	647	719	3185	680	313	1268	633
Ptpmt1	350	394	294	519	2147	443	220	828	452
Celf1	7766	7183	6193	9032	38315	8976	4535	12392	6721
Rapsn	4	9	15	24	73	15	3	15	5
Psmc3	3748	4089	2951	5607	21361	4663	2793	7401	3576
Slc39a13	399	450	409	702	2227	467	311	855	387
Spi1	0	0	0	0	0	0	0	0	0
Mybpc3	0	0	0	0	3	0	0	0	0
Madd	4241	4498	4001	6219	23479	5198	4081	12138	5411
Nr1h3	23	27	33	100	455	109	23	117	52
Acp2	1221	1279	1130	1337	5189	1252	756	2343	1066
Ddb2	242	292	232	421	1703	314	157	574	239
A330069E16Rik	66	97	43	72	393	78	62	146	75
Pacsin3	34	34	21	45	239	45	22	89	37
Arfgap2	1987	2184	1601	2489	12730	2698	976	4493	2090
1110051M20Rik	735	989	666	1100	4798	945	372	1125	573
Lrp4	4	1	2	5	3	0	2	2	1
Ckap5	14927	15519	12697	16824	70187	15176	9924	21320	10854
Snord67	6	11	1	0	15	1	0	6	1
F2	1	2	1	5	15	4	0	9	1
Zfp408	572	707	462	919	3772	763	532	1401	713
Arhgap1	1823	1993	1770	2534	10619	2442	1398	4423	1919
Atg13	1333	1579	1198	2490	11501	2450	853	3325	1435
Harbi1	281	373	244	502	2160	479	167	572	331
Ambra1	1843	1920	1682	2404	10241	2171	1180	3509	1612
Chrm4	48	67	41	66	299	41	30	103	58
Mdk	6	9	3	15	67	3	1	12	7
Dgkz	1618	1828	1608	1902	7235	1573	765	2521	1089
Mir6999	6	0	1	1	12	4	0	2	0
Creb3l1	5	8	4	10	44	3	3	6	8
Phf21a	1692	1901	1488	2336	8576	1868	1414	2907	1393
Mir1955	2	0	0	2	3	0	0	1	0
Gyltl1b	3	3	1	4	23	2	4	11	3
Pex16	166	203	136	255	1222	282	80	333	191
1700029I15Rik	6	5	15	20	55	25	0	22	10
Mapk8ip1	4859	5272	4043	5007	21126	4539	2006	6979	3032
Mir7000	2	0	0	0	0	0	0	0	1
Cry2	1384	1615	1329	2384	11196	2492	899	3255	1573
D930015M05Rik	11	28	10	6	37	6	1	19	5
Slc35c1	935	1007	928	1132	4572	1118	696	1766	811
Mir7221	0	0	0	0	0	0	0	0	0
Mir7222	0	0	0	0	0	0	0	0	0
Chst1	297	353	318	176	672	155	97	316	181
Syt13	12488	11452	10819	13115	49802	10773	5348	17103	8482
Prdm11	31	31	18	42	147	30	21	68	22
4631405J19Rik	0	2	0	0	0	0	0	0	1
Trp53i11	26	27	32	42	94	36	20	38	32
Tspan18	10	10	5	19	46	8	7	4	9
Gm13807	0	0	0	0	0	0	1	0	0
Cd82	28	40	27	50	237	33	19	79	29
Mir7001	0	0	0	0	0	0	0	0	0
Gm10804	0	0	0	0	0	0	0	0	0
Alx4	0	0	0	0	2	0	0	0	0
Ext2	2757	2999	2636	2568	9497	2160	1393	4545	2094
Accs	109	145	112	158	761	145	75	260	122
Accsl	1	0	1	7	15	2	0	0	1
Gm13889	573	553	513	1187	3681	717	273	1904	631
4921507L20Rik	1	3	5	29	145	21	36	53	28
Alkbh3	611	800	627	1366	5194	1032	605	1797	779
Hsd17b12	2230	2277	1876	4370	14239	3138	1627	4715	2329
Mir129-2	0	0	0	0	0	0	0	0	0
Mir129b	0	0	0	0	0	0	0	0	0
Mir670	0	1	0	2	14	8	3	4	2
Ttc17	909	914	828	1526	6156	1276	1074	2441	1004
2810002D19Rik	148	162	119	196	813	200	114	260	137
Api5	11938	11619	9664	14321	55629	11645	7556	19390	9340
Lrrc4c	0	3	1	0	1	0	1	2	0
B230118H07Rik	843	917	608	1060	3394	759	596	1335	671
Rag2	0	1	0	0	0	0	0	0	0
Rag1	2	3	1	1	2	1	3	2	0
Traf6	1732	1573	1469	2509	9749	2216	1150	3176	1462
Prr5l	1	0	0	0	1	1	1	0	0
Commd9	442	499	355	570	2405	557	177	1069	486
Ldlrad3	898	962	916	923	3383	810	509	1179	648
Trim44	9130	8920	7636	11658	49829	11245	7104	15552	8001
Fjx1	4	1	1	3	14	2	3	3	1
Pamr1	0	0	0	0	0	0	0	0	0
Slc1a2	0	1	0	1	4	3	1	1	3
Cd44	0	0	1	1	5	2	1	0	1
Pdhx	852	908	748	1196	4496	850	609	1583	778
Apip	279	347	220	564	2006	485	210	638	279
Ehf	107	98	56	88	445	81	45	74	49
A930006I01Rik	0	0	0	0	0	0	0	0	0
BC016548	0	0	0	0	0	0	0	0	0
Elf5	0	0	0	0	0	0	0	0	0
Cat	15	28	10	32	125	9	18	37	16
Abtb2	3	2	4	12	39	0	9	10	10
Nat10	1841	1900	1638	3051	11519	2602	1571	4046	1931
Caprin1	14494	13634	13026	26650	107917	23586	14490	29559	15439
4930547E08Rik	0	0	0	1	0	0	0	0	0
Lincred1	0	0	0	0	3	0	0	0	0
Lmo2	0	1	1	1	2	1	0	4	4
Fbxo3	2733	3091	2266	3160	12253	2847	1404	4201	2176
Cd59b	0	2	1	0	1	0	0	0	0
Cd59a	72	127	90	101	429	94	87	191	87
A930018P22Rik	1	0	1	0	0	0	0	0	0
D430041D05Rik	3	3	3	1	27	15	4	5	0
Hipk3	4104	3852	3477	4910	20585	5015	3445	8035	3981
Mir1902	0	0	0	0	0	0	0	0	0
Platr14	1	0	0	3	0	1	0	1	1
Cstf3	1813	1980	1552	3878	16030	3505	1616	4270	1980
Tcp11l1	381	397	439	284	1347	333	178	561	273
Pin1rt1	2	0	0	1	0	2	1	0	1
Depdc7	62	79	67	126	389	68	48	169	67
Qser1	3591	3347	3249	5243	22591	5470	3905	6961	4073
Prrg4	14	20	16	11	71	18	22	45	23
Ccdc73	0	0	0	0	1	3	0	0	0
Eif3m	2118	2527	1662	3358	14165	2954	1069	3973	1940
Wt1os	0	0	0	0	0	0	0	0	0
Wt1	0	0	0	0	0	0	0	0	0
Them7	0	0	0	0	0	0	0	0	0
Rcn1	4	4	11	12	35	9	16	42	12
Pax6os1	13	7	6	18	118	25	7	14	9
Paupar	61	60	32	51	180	39	27	77	29
Pax6	3631	3725	3292	5509	18660	4242	2675	6440	3119
Elp4	714	772	632	1081	5163	1099	407	1163	660
Immp1l	861	1057	674	1200	5327	1123	321	1606	923
Dnajc24	217	266	180	247	1091	290	123	397	176
Gm14015	0	0	0	0	0	0	2	0	5
Mpped2	16	18	18	19	56	18	13	23	4
Arl14ep	1843	1888	1418	6168	23197	5022	2555	6647	3220
Fshb	0	0	0	0	0	0	0	0	0
Kcna4	0	1	2	5	6	6	1	1	3
Mettl15	242	312	195	365	1468	327	178	435	220
Kif18a	1199	1369	1102	2307	8314	1666	891	1930	973
Bdnf	62	85	38	149	529	114	104	244	99
Lin7c	8330	7740	6623	8856	30262	7050	5503	9903	5121
Platr8	0	0	0	0	5	0	0	0	0
Lgr4	1241	1128	1029	1045	4502	1062	610	1678	900
Ccdc34	1020	1155	888	1868	5761	1227	1061	1620	623
Ccdc34os	0	0	0	0	0	0	0	0	0
Bbox1	0	0	0	0	0	0	0	0	0
Fibin	0	0	0	8	23	8	17	62	19
Slc5a12	1	0	0	0	1	0	0	0	0
Ano3	63	110	65	104	531	144	46	73	45
Muc15	0	0	0	0	0	0	0	0	0
4930430A15Rik	0	0	0	0	0	0	0	0	0
Olfr1275	0	0	0	0	0	0	0	0	0
Olfr1276	0	0	0	0	0	0	0	0	0
Olfr1277	0	0	0	0	0	0	0	0	0
Olfr1278	0	0	0	0	0	0	0	0	0
Olfr1279	0	0	0	0	0	0	0	0	0
Olfr1280	0	0	0	0	0	0	0	0	0
Olfr1281	0	0	0	0	0	0	0	0	0
Olfr1282	0	0	0	0	0	0	0	0	0
Olfr1283	0	0	0	0	0	0	0	0	0
Olfr1284	0	0	0	0	0	0	0	0	0
Olfr1286	0	0	0	0	0	0	0	0	0
Olfr1287	0	0	0	0	0	0	0	0	0
Olfr1288	0	0	0	0	0	0	0	0	0
Olfr1289	0	0	0	0	0	0	0	0	0
Olfr1290	0	0	0	0	0	0	0	0	0
Olfr1294	0	0	0	0	0	0	0	0	0
Olfr1295	0	0	0	0	0	0	0	0	0
Olfr1297	0	0	0	0	0	0	0	0	0
Olfr1298	0	0	0	0	0	0	0	0	0
Olfr1299	0	0	0	0	0	0	0	0	0
Olfr1300-ps1	0	0	0	0	0	0	0	0	0
Olfr1301	0	0	0	0	0	0	0	0	0
Olfr1302	0	0	0	0	0	0	0	0	0
Olfr1303	0	0	0	0	0	0	0	0	0
Olfr1305	0	0	0	0	0	0	0	0	2
Olfr1306	0	0	0	0	0	0	0	0	0
Olfr1307	0	0	0	0	0	0	0	0	0
Olfr1308	0	0	0	0	0	0	0	0	0
Olfr1309	0	0	0	0	0	0	0	0	0
Olfr1310	0	0	0	0	0	0	0	0	0
Olfr1311	0	0	0	0	0	0	0	0	0
Olfr1312	0	0	0	0	0	0	0	0	0
Olfr1313	0	0	0	0	0	0	0	0	0
Olfr1314	0	0	0	0	0	0	0	0	0
Olfr1316	0	0	0	0	0	0	0	0	0
Olfr1317	0	0	0	0	0	0	0	0	0
Olfr1318	0	0	0	0	0	0	2	0	0
Lpcat4	786	792	697	1016	3920	798	481	1475	634
Nutm1	3	0	0	0	21	1	0	0	0
Nop10	1446	1841	789	880	5153	1310	335	2473	1203
Slc12a6	2156	2452	2010	1756	8746	1958	1137	3263	1597
Emc4	734	885	543	882	4155	818	350	1899	914
Katnbl1	878	878	707	1376	4365	945	660	1535	766
Emc7	2024	2294	1689	3184	13436	2837	1299	5330	2638
Chrm5	0	0	1	0	0	0	0	0	0
Aven	210	178	184	456	1214	284	264	567	261
Ryr3	4	10	11	2	61	20	0	5	4
Mir1954	0	0	0	0	0	0	0	0	0
Tmco5b	0	0	0	0	0	0	0	0	0
Fmn1	12	6	4	36	102	19	19	61	22
4930533B01Rik	0	0	0	0	0	0	0	0	0
Grem1	0	0	0	3	2	0	0	3	0
Scg5	5253	6683	4459	6635	22027	4803	3019	8876	3909
Arhgap11a	7850	7557	5519	8578	34666	7836	5496	10593	5817
Gjd2	19	34	36	33	247	78	24	83	45
A530058N18Rik	17	24	33	65	169	48	21	114	76
Actc1	0	0	0	0	0	0	0	0	0
C130080G10Rik	0	3	3	26	66	20	13	39	30
Aqr	3660	3723	3425	5119	21591	4832	3260	7641	3532
Mir7002	0	0	0	0	0	0	0	0	0
Zfp770	1460	1446	1125	1640	5865	1378	1001	1949	1084
Dph6	945	999	892	1649	5790	1242	1093	1856	1014
4930528P14Rik	0	0	0	0	0	0	0	0	0
3110099E03Rik	2	1	0	7	17	1	1	0	3
BC052040	832	930	727	1486	5402	1130	813	1398	662
Mir1951	0	0	1	0	0	0	0	0	0
Meis2	661	815	641	993	3251	694	594	1128	441
2810405F15Rik	0	0	0	0	0	0	0	0	0
Tmco5	0	0	0	0	0	0	0	0	0
D330050G23Rik	0	0	1	2	11	0	0	0	2
Spred1	1561	1354	1370	2055	7691	1887	1078	2722	1298
Mir674	2	0	0	0	0	0	0	0	2
Fam98b	1708	1720	1109	2038	8087	1751	1194	2492	1299
Rasgrp1	0	0	0	0	0	0	0	0	0
Gm13985	0	0	0	0	0	0	0	0	0
4930412B13Rik	0	0	0	0	0	0	0	0	0
Gm13986	3	0	0	0	3	0	0	1	0
Thbs1	31	26	34	17	60	21	6	29	19
Fsip1	1	5	5	12	24	5	0	12	2
Gpr176	21	59	45	81	397	95	22	108	78
1700054M17Rik	0	0	0	0	0	0	0	0	0
Eif2ak4	660	843	776	796	3611	859	528	1407	711
Srp14	1421	1991	1217	2164	8541	1917	1010	3261	1464
Bmf	40	43	23	37	213	31	7	14	11
Bub1b	4598	4749	3585	4808	19286	4362	3128	7070	3551
Pak6	45	66	66	53	292	66	7	65	25
Ankrd63	0	0	0	0	0	0	0	0	0
Plcb2	0	3	0	1	0	0	1	0	1
Inafm2	1198	1077	777	1350	4867	1027	589	1684	870
A430105I19Rik	377	467	320	594	2505	601	278	752	418
Phgr1	0	0	0	0	0	0	0	0	0
Disp2	6447	6961	6657	6085	28408	6420	3881	12947	6005
Knstrn	3351	3833	2818	4198	14515	3103	2312	4865	2396
Ivd	2762	3186	2711	1963	8810	2044	781	3480	1700
Bahd1	1204	1131	875	1286	6309	1442	524	1935	911
Chst14	96	134	107	136	519	114	56	260	120
Ccdc32	370	404	293	420	1573	332	217	667	315
Rpusd2	595	538	542	931	3752	874	584	1276	602
Casc5	4238	4116	3938	4859	21979	5073	3264	6150	3760
Rad51	1800	2024	1572	2992	14034	2866	1069	3446	1685
Rmdn3	1448	1481	1301	2362	8751	1940	824	2855	1321
Gchfr	15	39	14	10	59	25	6	34	20
Dnajc17	194	185	155	283	1166	246	175	369	166
Gm14137	2	5	0	1	5	0	5	3	0
Zfyve19	591	722	581	1358	4789	907	471	1480	625
Ppp1r14d	0	0	0	0	0	0	0	0	0
Spint1	0	0	0	0	0	0	0	0	0
Rhov	12	23	16	19	42	5	12	16	5
Vps18	1021	1048	782	942	3373	752	499	2081	851
Gm14207	0	0	0	0	0	0	0	0	0
Dll4	1	5	2	2	0	1	0	4	0
Chac1	531	780	658	2636	12513	2557	839	3924	1771
Ino80	1433	1382	1241	3097	14357	2842	1595	3417	1761
Exd1	6	9	11	17	82	19	11	19	14
Chp1	3159	3335	2682	2564	11221	2423	1441	4896	2287
1700020I14Rik	1766	1718	1421	1121	5701	1370	973	2420	1270
Oip5	617	729	532	1093	4291	941	328	1132	592
Nusap1	4167	4359	3527	5850	18560	4210	2562	5108	2636
Ndufaf1	607	713	511	723	2517	524	335	958	505
Rtf1	2785	2949	2356	3528	10806	2416	2564	4285	2038
Itpka	6	7	7	4	7	3	7	6	3
Ltk	2	5	0	2	14	2	0	1	0
Rpap1	1109	1221	1032	1144	5626	1258	524	1888	841
Tyro3	165	181	167	223	953	212	148	592	236
Mga	8122	7091	6922	10586	48195	11170	7177	14031	8050
Mapkbp1	941	1037	864	1250	5093	1025	644	1841	905
Mir7665	0	0	1	0	0	0	0	0	0
Jmjd7	3	12	5	8	21	3	1	12	11
Gm28042	1	3	1	4	19	1	1	8	0
Pla2g4b	4	1	2	2	33	3	2	6	0
Ehd4	730	889	646	1133	4711	1021	488	1507	670
Pla2g4e	0	0	0	0	12	1	0	0	0
Pla2g4d	1	0	2	0	0	0	0	0	1
Pla2g4f	0	2	1	2	15	2	0	1	0
Vps39	2361	2679	2285	2821	12000	2514	1549	4228	1830
Tmem87a	1554	1525	1186	2374	8991	1861	920	2749	1391
Ganc	374	435	327	487	2041	417	262	713	377
4931402G19Rik	0	0	0	0	0	0	0	0	0
Capn3	0	1	0	1	6	0	0	2	0
Zfp106	11235	11514	10015	15742	69224	15549	13017	24762	11956
Snap23	1318	1428	1042	1876	8456	1671	1055	2118	1069
Lrrc57	576	625	510	891	3289	690	351	1064	502
Haus2	1248	1369	1071	1853	8005	1590	653	2365	1144
Cdan1	1196	1227	1139	1482	5611	1221	615	2504	1214
Ttbk2	3455	3441	3296	3532	16521	4000	2139	4868	2646
AV039307	14	27	24	17	79	32	23	28	12
Ubr1	2258	2133	2162	2600	12585	2973	1762	3785	2168
Tmem62	236	268	238	474	2007	429	186	746	321
Ccndbp1	584	690	471	772	3289	687	299	1281	564
Epb4.2	0	0	0	2	1	0	0	0	1
Tgm5	7	9	5	5	48	14	0	3	2
Tgm7	1	0	2	4	7	0	0	1	0
Lcmt2	486	520	463	779	2934	635	312	1193	608
Adal	667	683	587	1179	4405	949	621	1757	856
Zscan29	952	984	791	1412	5811	1232	991	2110	931
Tubgcp4	1422	1587	1296	2346	9696	1947	1144	2991	1486
Trp53bp1	4239	4405	4117	4472	22800	4883	2187	5309	3065
Map1a	903	824	831	620	2540	677	650	1134	530
Ppip5k1	2516	2584	2116	3554	15397	3492	1780	5024	2387
Ckmt1	183	286	201	264	937	224	85	181	51
Strc	0	4	0	1	6	0	1	0	1
Catsper2	84	108	92	333	1306	289	84	200	113
Pdia3	13872	17916	13115	51703	161580	35425	18686	50538	23527
Ell3	6	5	2	6	39	5	1	10	6
Serf2	3715	4631	2299	4219	18744	4544	2292	7444	3506
Serinc4	5	11	5	2	55	9	8	11	4
Hypk	1605	1819	799	1548	6940	1811	1046	3206	1529
Mfap1b	381	365	321	619	2351	472	176	900	392
Mfap1a	892	878	745	1536	5750	1238	615	1702	895
Wdr76	2362	2554	1889	3757	19390	3794	1340	3688	1891
Frmd5	207	242	212	343	1422	312	98	245	123
Casc4	3395	3239	2913	5143	17839	3739	3639	5858	2858
Mageb3	2	0	2	3	18	0	4	2	1
Ctdspl2	2827	3070	2563	4446	19065	4245	2367	5089	2642
Eif3j1	0	0	0	0	0	0	0	0	0
Eif3j2	0	0	0	0	0	0	0	0	0
Spg11	1622	1585	1533	2336	10501	2326	1677	4028	2151
Patl2	0	1	0	0	4	1	0	0	0
B2m	540	671	420	607	1981	427	438	993	474
Trim69	0	0	0	2	0	0	0	0	0
4933406J08Rik	0	0	0	1	7	0	0	0	0
Sord	212	320	199	314	1265	355	142	349	149
Duox2	0	2	5	5	37	5	3	5	6
Duoxa2	0	0	0	0	0	0	0	0	0
Duoxa1	0	0	0	0	1	0	0	0	0
Duox1	0	0	0	1	0	0	0	0	0
Shf	86	105	79	159	498	93	34	154	68
Slc28a2	0	0	0	0	6	0	0	3	0
Bambi-ps1	9	23	5	17	87	15	8	27	6
Gm14085	1	0	0	0	2	0	0	0	0
Gatm	864	841	712	1104	2997	657	756	1356	552
Spata5l1	149	167	118	302	1194	254	36	261	141
AA467197	33	51	24	46	238	40	27	105	61
Mir147	0	0	0	0	0	0	0	0	0
Slc30a4	5736	5524	4818	9024	32180	6777	4197	11876	6242
Bloc1s6	747	835	595	1089	4668	1020	513	1495	713
Sqrdl	4	5	1	9	12	6	4	8	7
Sema6d	1760	1929	1789	1418	6942	1577	1037	2436	1261
4930517E11Rik	0	0	0	0	0	0	0	0	0
4930583P06Rik	0	0	0	0	0	0	0	0	0
Slc24a5	2	11	1	0	24	10	0	4	3
Myef2	7488	6707	6062	11579	39685	9028	6922	11703	6171
Ctxn2	67	131	58	64	455	120	9	113	81
Slc12a1	29	39	30	57	247	73	26	69	33
Dut	4793	6464	3812	6250	26882	5944	2167	11059	4815
Fbn1	187	218	233	140	753	211	113	361	168
Cep152	946	1059	867	1380	6053	1269	803	1631	839
Shc4	26	22	15	27	119	30	18	68	27
Eid1	1824	1832	1622	2530	8253	1893	1273	2468	1228
Secisbp2l	1582	1400	1293	2126	7978	1952	1887	3673	1701
Cops2	4280	4081	3344	6763	24009	4906	3136	6278	3213
Galk2	548	583	463	562	2240	448	265	944	402
Fam227b	0	0	0	1	7	1	1	0	0
Fgf7	1	0	2	9	0	0	0	0	2
Dtwd1	258	324	206	599	2393	505	150	589	285
Atp8b4	0	0	0	3	0	0	5	5	0
Slc27a2	0	0	0	0	0	0	0	0	0
Hdc	2	1	0	2	0	3	4	0	0
Gabpb1	953	1070	885	2042	6704	1247	982	1815	790
Usp8	4302	4473	3764	5688	23727	5174	4940	7939	3888
Usp50	0	0	0	0	0	0	0	2	0
Trpm7	4369	3946	3901	5878	26276	5789	3494	7952	4457
Sppl2a	3102	3118	2581	3291	12274	2836	1825	3969	2122
Mir3473g	2	1	1	1	6	8	0	0	1
Ap4e1	1338	1382	1237	1993	8153	1811	878	2299	1310
Blvra	338	415	242	313	1294	275	131	480	243
Ncaph	3224	3788	3002	4058	15199	3274	1959	4276	2197
Itpripl1	24	19	18	28	122	23	23	69	25
1810024B03Rik	28	33	18	14	118	27	8	55	24
Snrnp200	8658	8281	7506	8463	37617	8653	6119	13831	7126
Ciao1	804	964	714	1272	4712	963	449	1669	868
Tmem127	2856	2827	2261	2865	11667	2509	1788	4806	2241
Stard7	7007	7898	6268	9045	36308	7909	3252	14339	7215
Dusp2	1	2	1	2	20	0	0	6	5
Astl	0	0	0	0	2	0	0	1	0
Adra2b	0	4	0	0	0	2	0	0	0
Gpat2	0	0	0	0	0	0	0	0	0
Fahd2a	145	271	187	220	961	205	49	220	109
Kcnip3	2367	2373	1869	3335	11243	2334	1494	2962	1391
Prom2	1	0	0	0	0	2	2	1	0
Zfp661	466	569	444	722	2848	549	448	1081	508
Mrps5	1387	1549	1269	2595	8591	1818	1455	2725	1417
Mal	0	0	0	0	0	1	0	1	0
Mall	0	0	0	0	0	0	0	0	0
Nphp1	668	840	567	986	3919	941	550	1585	664
1500011K16Rik	163	224	114	204	1353	242	91	418	180
Bub1	4135	4253	3696	6365	22110	4739	2530	5672	2948
Acoxl	14	15	12	18	68	9	9	18	3
Bcl2l11	1934	1833	1469	1908	8283	1924	770	3079	1530
Gm14005	0	2	0	0	0	0	0	0	0
Anapc1	5510	5524	5039	6101	29615	6520	3004	9946	5039
Mertk	0	4	2	4	20	0	0	1	5
Tmem87b	1247	1251	1074	1616	6159	1395	809	2228	1158
Fbln7	0	1	0	3	8	3	0	5	4
Zc3h8	416	483	263	1546	5817	1190	532	1246	574
Zc3h6	782	1182	844	2176	8712	1701	562	1289	654
Ttl	876	851	747	1241	5341	1064	633	1682	847
Polr1b	1332	1314	1194	2046	8991	2097	794	3022	1632
Chchd5	335	385	248	645	2691	534	228	834	359
AI847159	0	0	0	0	9	2	0	0	3
Slc20a1	2522	2514	2080	4330	16023	3798	2342	6792	3278
A730036I17Rik	0	0	0	1	1	0	0	0	0
Ckap2l	4420	4793	3770	6479	21669	4747	4774	6850	3444
Gm14023	48	72	57	98	314	74	32	135	51
Il1a	0	0	0	0	0	0	0	2	0
Il1b	1	2	0	9	21	6	0	11	2
Il1bos	0	0	0	4	3	2	3	0	3
F830045P16Rik	0	0	0	0	0	0	0	0	0
Sirpa	524	491	549	554	2237	533	440	1228	577
Pdyn	0	0	1	2	12	3	0	0	0
4932416H05Rik	112	154	119	176	726	139	78	279	97
Stk35	2005	2039	1640	1744	9246	1847	844	3182	1518
Tgm3	4	3	3	12	55	11	1	6	2
Mir6339	0	0	0	0	0	0	0	0	0
AU015228	1	0	0	0	3	1	2	3	1
Tgm6	1	0	0	2	0	0	1	0	0
Snrpb	2803	3372	2179	2696	13323	3008	722	5803	2637
Tmc2	0	0	0	0	0	2	0	0	0
Nop56	4251	4635	3742	10073	36138	7165	3896	11369	5094
Snord110	7	1	2	4	11	1	0	2	1
Snord57	13	10	2	8	35	6	11	12	22
Idh3b	3527	4011	3017	4892	17097	3765	2626	6282	3044
Ebf4	0	1	1	2	12	3	1	0	2
Cpxm1	6	3	5	17	40	17	0	3	8
1700020A23Rik	0	0	0	0	0	0	0	0	0
Tmem239	0	0	0	0	1	0	0	0	0
Pced1a	722	985	673	950	3404	796	472	1155	536
Vps16	1539	1671	1162	2036	7486	1733	855	2757	1428
Ptpra	3265	3542	3195	3786	13683	2867	2954	5514	2584
4930473A02Rik	6	10	0	0	35	3	5	7	2
Mrps26	662	779	574	1153	4562	991	572	1819	751
