Geneid	KRS7_37_PCCL3_1_DMSO	KRS7_40_PCCL3_2_DMSO	KRS7_43_PCCL3_3_DMSO	KRS7_38_PCCL3_1_Tg6h	KRS7_41_PCCL3_2_Tg6h	KRS7_44_PCCL3_3_Tg6h	KRS7_39_PCCL3_1_Tg24h	KRS7_42_PCCL3_2_Tg24h	KRS7_45_PCCL3_3_Tg24h
Dhx57	1358	922	1345	1204	732	1284	1440	1076	1741
Ms4a15	0	0	0	0	0	0	0	0	0
Lingo4	212	142	200	135	51	98	121	74	124
Zc3h8	620	452	1068	441	539	522	805	860	1181
Mptx1	0	0	0	0	0	0	0	0	0
Ggta1l1	0	0	0	0	0	0	0	0	0
Nagk	553	344	600	666	346	523	799	530	1087
Ubr4	10804	10376	11321	11897	6817	12244	11695	8063	13641
Neurog1	0	0	0	0	0	0	0	0	0
Mpdz	722	762	676	635	594	616	687	802	751
Gja5	4	3	0	1	0	1	6	13	4
Igbp1	1082	701	805	755	634	501	755	709	862
Shisa2	0	0	0	0	0	0	0	0	0
Grxcr1	1	0	0	0	0	0	0	0	0
Il22	0	0	0	0	0	0	0	0	0
Slamf6	0	0	0	0	0	0	0	0	0
Fcrlb	0	0	0	0	0	0	0	0	0
Dusp27	1	0	0	0	0	0	5	0	0
Slc35a5	777	850	880	937	569	777	889	608	1132
Ern1	948	804	1901	2073	1623	3883	2019	1690	3428
Trpm5	10	4	13	4	4	12	2	1	8
Srgap3	8	11	1	37	24	23	122	80	117
Shisa6	0	0	0	0	0	0	0	0	0
Zfp286a	0	0	0	0	0	0	0	0	0
Smcr8	865	693	1045	1113	703	1601	1170	1092	1728
C1qtnf9	1480	1008	1097	778	599	488	1203	1115	1238
Glb1l2	0	0	0	0	0	0	0	0	0
Baz1b	5809	6246	5115	4910	5547	5395	4282	4759	4899
Map4k5	2788	2415	2717	3226	2952	3249	2608	3038	3140
Slc15a5	0	0	0	0	0	0	0	0	0
Noto	0	0	0	0	0	0	0	0	0
Ero1b	521	312	550	2834	1926	3219	1391	1209	1106
Fancb	202	360	100	112	111	57	50	36	104
Stard5	220	201	266	237	110	223	254	139	355
Zfp251	518	461	431	508	603	562	688	765	713
Edar	8	10	3	0	0	0	1	0	1
Lypd5	0	0	0	0	0	0	0	0	0
Mid2	493	451	587	1892	1188	1844	1102	885	1255
Prrg1	1055	964	827	1286	1753	1070	788	1152	784
Tll2	2	0	5	1	4	0	0	1	0
Mcl1	1862	1498	1901	2981	1972	2952	2154	2070	3144
Wee1	1052	1269	766	1426	956	1220	558	261	760
Catsperg	1	0	0	0	0	0	4	0	1
Wisp3	0	0	0	0	1	0	0	0	0
Prpf3	1253	1257	1131	1971	1853	1628	1193	1579	1293
Txndc17	3246	2850	2741	2452	1462	1028	2910	2128	2513
Nrsn1	0	0	0	0	0	0	0	0	0
Aloxe3	2	2	6	6	3	1	4	1	6
Hes7	81	54	47	75	4	52	98	22	57
Dhx33	1189	1323	987	825	658	965	873	859	970
Xiap	757	756	494	512	410	424	583	552	609
Hspd1	13689	13677	14768	12370	11639	11841	12938	15704	15506
Cmklr1	0	0	0	0	0	0	0	0	0
Amph	0	0	0	0	0	4	0	0	0
Akap14	2	2	1	5	4	3	4	0	5
Cxcl6	0	0	0	0	0	0	0	0	0
Mark2	1386	1404	1440	1491	902	1938	1213	1207	1591
Hist2h2ab	1	2	1	1	0	3	6	8	4
Hist2h3c2	7	11	0	5	7	4	7	2	2
Tmem254	669	660	563	532	266	496	1403	652	1307
Abl1	2878	2352	2300	1979	1465	2085	1734	1378	1923
Arpc3	3329	2100	3104	2681	1487	1847	3428	2096	3421
Pnp	1184	842	622	1152	507	517	1463	593	1006
Sptbn4	17	1	3	11	4	8	13	7	15
Golt1a	1	3	0	0	0	0	1	0	2
Mfsd4a	2	0	2	10	1	0	0	1	5
Pm20d1	215	165	126	197	111	161	311	158	210
Sdr16c6	0	0	0	0	0	0	0	0	0
Fam222a	13	15	7	11	4	11	7	12	6
Ntsr1	2	0	0	0	0	5	2	1	0
RGD1562310	777	727	886	763	322	1005	837	432	1141
Rab22a	1486	1382	1555	2177	1248	2351	1754	1165	2063
Cops2	5045	5161	4407	5739	5462	4443	4734	5402	5558
Cep97	650	660	498	486	520	420	414	444	524
Ccl9	0	0	0	35	22	10	0	0	3
Olr390	0	0	0	0	0	0	0	0	0
Hsd11b2	39	33	7	9	0	4	3	4	5
Hpca	0	0	0	0	0	0	0	0	0
Slco1a1	0	0	0	0	0	0	0	0	0
Ppara	103	88	188	64	64	74	126	94	257
Il2rb	1057	1232	679	554	369	439	794	635	869
Ppp3ca	2196	1978	1983	2283	1618	2566	1962	1855	2444
Plcd1	0	3	0	0	0	1	0	1	0
Ptgs1	4114	3734	3119	4062	2757	2857	8428	7373	10284
Ppp3cb	1360	1386	1358	1404	1412	1387	1170	1100	1320
Adam30	2	0	0	0	0	0	0	0	2
Cabs1	0	0	0	0	0	0	0	0	0
Tsnax	3124	2436	3188	4104	2045	3613	3614	2280	4269
Gpr173	43	23	33	48	5	28	66	23	52
Zfp697	0	1	6	10	13	0	0	11	6
Lpar4	0	0	1	0	0	0	0	0	0
Ankrd24	62	55	74	17	13	24	61	27	89
Olr437	0	0	0	0	0	0	0	0	0
RGD1563200	0	0	0	0	0	0	0	0	0
Eif2a	1875	1491	1715	2078	1602	1846	1654	1536	1964
C2cd4c	0	0	0	0	0	0	0	0	0
Misp	5	4	1	8	4	0	2	0	7
RGD1562114	248	163	278	241	106	166	282	204	324
Gipc3	178	155	153	127	120	257	156	114	172
Tmem198b	191	113	94	39	22	17	61	48	91
RGD1560608	0	0	0	0	0	0	0	0	0
Snw1	2804	2328	2821	3018	2881	2755	2511	2763	2928
Isca2	631	460	560	417	274	347	609	441	615
Rdh14	218	177	158	97	50	58	218	120	186
RGD1559683	0	0	0	0	0	0	0	0	0
Socs5	962	910	1342	2450	1468	2777	2030	1405	2514
Tmem51	641	597	375	725	335	401	716	534	594
Rsg1	61	53	21	34	10	5	28	9	22
Ttc19	591	642	655	708	595	763	690	637	710
Lin28a	1	0	0	0	0	0	0	0	0
Hint1	2329	1514	2198	1759	579	753	1748	703	1814
Cys1	228	110	78	153	95	85	93	45	57
Mrpl10	1613	1302	1256	1209	549	880	1842	1099	1803
Igsf3	0	0	0	2	0	0	0	0	0
Mmp17	3	2	0	0	0	0	0	0	0
Mrps31	780	598	723	817	704	633	684	686	891
Pde6b	1	0	0	0	0	0	0	0	0
Nhlh2	0	0	0	0	0	0	0	0	0
Mybl1	991	1328	443	1023	1785	512	430	501	647
Il18r1	725	412	305	81	56	56	127	114	133
Zfp385b	0	0	0	0	0	0	0	0	0
Ms4a1	0	0	0	0	0	0	0	0	0
Ints5	807	761	728	1170	360	1112	771	412	892
Taf6l	519	563	440	458	239	477	417	286	552
LOC362863	114	83	83	131	188	66	30	25	43
Asb14	2	1	0	0	0	0	0	0	0
Cd59	1903	1369	1707	956	1032	903	1160	1143	1721
Cck	64	83	70	48	23	61	4	1	29
Esr2	2	3	10	0	1	2	11	2	7
Aqp4	50	49	16	192	143	40	1	0	5
Gclc	1893	2469	4000	1510	1520	2703	5045	6082	9000
Alox5	0	0	0	0	0	0	0	0	0
Fyn	31	25	7	11	13	11	2	0	3
Rpl39	4500	881	5572	4284	964	910	4453	1266	4905
Ros1	0	0	1	0	0	0	0	0	0
Bhlha15	1	2	0	0	1	2	4	2	0
Acsl1	2052	1672	2130	1870	1238	2075	2158	1526	2735
Acadl	3739	3010	3296	2407	2033	2250	2670	2450	4166
Tnfrsf4	12	3	2	8	0	4	2	3	8
Eef2k	1987	1687	1198	652	427	739	1439	1097	1446
Pspn	19	10	21	39	4	39	33	8	23
Mov10	1105	1004	517	703	232	288	701	345	580
Rbfox2	1579	1250	1193	2738	2760	2684	1477	1313	1267
Cpvl	1	0	0	2	0	0	0	0	0
Gli4	108	72	99	85	26	55	75	18	92
Rnf31	563	493	558	626	261	855	711	494	964
Prmt5	2519	2511	2346	2096	1532	1853	3024	2722	3232
Polr2k	589	280	737	590	331	213	723	391	784
Polr2i	6	1	2	10	2	0	1	3	5
Prpf31	1298	1206	887	1002	809	764	1106	1018	1128
Atp5f1	85	10	110	147	174	27	104	169	98
Dr1	0	0	0	3	0	0	0	0	0
Ftsj3	4141	3926	6004	3876	4051	5472	4925	6437	6283
Olfm1	1	0	0	0	0	0	0	0	0
Cdhr1	0	0	0	4	3	0	3	1	4
Chi3l3	0	0	0	0	0	0	0	0	0
Ctu2	409	334	737	936	218	1124	649	240	936
Vwa7	10	24	26	24	13	32	14	6	8
Nfkbil1	350	353	333	416	146	456	317	156	413
Nrm	188	296	36	41	45	16	48	31	30
Atat1	458	296	223	474	373	328	250	202	207
Hspa1b	0	1	0	0	3	0	0	0	0
Olr392	0	0	0	0	0	0	0	0	0
Scfd1	1425	1247	1100	2957	1852	2559	2176	1701	2479
Kcna10	0	0	0	0	0	0	0	0	0
Grk3	0	0	0	0	0	0	0	0	0
Cckar	0	0	0	0	0	0	0	0	0
Prph	0	0	0	2	0	3	0	3	2
Vipr1	0	0	0	0	0	0	0	0	0
Ahcyl1	8294	7862	6453	11986	10745	11680	9893	10619	10979
Rbsn	1951	1434	2064	1685	908	1836	1882	1227	2160
Xpc	1353	1028	1091	739	547	717	1008	980	952
Nrbf2	82	56	57	64	41	41	129	123	159
Prl6a1	0	0	0	0	0	0	0	0	0
Clip2	1297	1094	790	1340	629	967	1502	1051	1046
Timp2	5439	4641	4672	3043	1434	2353	2697	1488	3088
Lrp4	3162	3023	1275	1182	829	572	1446	1065	1051
Slit3	0	0	0	0	0	0	0	0	0
Thpo	0	0	0	0	0	0	0	0	0
Amigo1	246	176	230	152	54	114	162	94	161
Zfp213	229	194	120	80	30	55	120	63	163
Zfp263	650	512	613	725	509	652	621	501	733
Gtf3a	1884	1794	1449	942	471	847	1109	814	1479
Pnn	3355	3471	3166	4509	7418	4284	2143	3281	2704
Inmt	104	28	17	17	1	0	2	0	0
Stk32c	0	0	0	0	0	0	0	0	0
Bcl7b	494	485	509	535	538	794	431	416	656
Caps2	0	1	0	0	1	0	0	2	1
Upk3bl1	6	1	1	5	1	1	10	0	0
Ern2	0	0	0	0	0	0	0	0	0
RGD1309139	0	1	0	0	4	0	0	1	0
Afap1l1	0	2	0	1	0	1	0	0	3
Atp6v1d	3755	2893	4901	4695	3760	3760	4536	5320	7311
Ntf3	1	0	0	0	4	0	1	1	1
Zfr	4966	4674	5108	8674	8744	8714	6340	7783	5945
Gpr141	0	0	0	0	0	0	0	0	0
Plekhg5	1112	1064	628	421	250	403	530	450	635
Col23a1	0	0	0	0	0	0	0	0	0
Prkag2	1190	991	907	784	485	810	600	450	752
Ermp1	27722	19207	14815	7150	4439	4741	6122	3519	7643
Mir3595	0	0	0	0	0	0	0	0	0
Cdadc1	831	505	802	687	380	529	836	545	767
Cdc34	527	473	611	594	256	478	694	527	781
Ctxn2	0	0	0	0	0	0	0	0	0
Pom121l2	0	0	0	0	0	0	0	0	0
Tut1	838	670	819	506	318	575	686	475	866
Nrf1	571	548	611	748	600	879	436	479	749
Cdc42ep1	1534	1177	1160	1308	462	1359	1444	657	1321
Hmox2-ps1	2	0	0	0	0	0	0	0	0
Eps8l1	4	1	0	0	0	0	0	0	1
Nat14	0	4	1	1	0	4	1	1	2
Usp29	0	0	0	0	0	0	0	0	0
Ccdc34	525	822	333	229	375	116	279	248	252
Rcn1	14760	11697	12518	14933	14899	11499	17504	19642	14543
Znrf2	1620	1464	1339	802	752	638	1464	1240	1513
Hddc2	2	2	0	3	0	0	0	0	0
Gprc5d	0	0	0	0	0	0	0	0	1
Hipk2	3827	3917	2670	3658	4775	4956	2430	3336	3013
Slc17a9	2	1	3	2	0	1	1	1	0
Afg3l1	2025	1801	2084	2277	1279	2393	1678	1147	1873
Itih3	24	22	18	7	9	13	1	0	8
Slc19a1	598	545	514	408	194	730	729	473	726
Ins2	10	0	0	0	0	0	0	0	0
Cdc14a	1377	1127	1153	743	733	569	552	615	590
Creld1	1348	821	834	1537	668	1141	1398	920	1384
Sertad3	303	198	195	338	76	179	462	269	380
Car14	87	52	75	22	11	24	68	31	88
Mansc1	3	1	2	19	7	12	2	4	2
Alyref	3068	3853	2088	3443	2600	2921	1963	2117	1981
Jsrp1	0	0	0	0	0	0	0	0	0
Rab36	0	3	1	0	0	0	0	0	0
Pla2g2f	1	1	0	2	0	3	1	0	4
Slc25a54	7	1	8	1	1	8	14	13	20
Vangl1	1276	1397	884	665	551	707	846	798	820
LOC690352	5	5	4	7	4	2	9	6	8
RGD1597339	606	367	520	325	249	198	562	517	488
Sertm1	0	0	0	0	0	0	0	0	0
Lpal2	0	0	0	0	0	0	0	0	0
LOC691215	0	0	0	0	0	0	0	0	0
Mir22	25	13	27	117	28	36	48	22	49
Vps11	1495	1211	1884	1628	918	1839	2742	1882	3078
Mfrp	0	0	0	1	0	0	0	0	0
Tmem136	1609	1003	1189	941	436	831	847	490	1050
Robo3	27	15	26	9	3	14	4	1	6
Pus3	636	499	844	914	839	997	756	723	1074
Timm29	914	829	1140	1225	462	1141	1183	645	1371
Was	12	12	22	1	7	5	4	9	3
Slc36a4	3	4	10	11	2	1	4	3	3
Ebpl	0	0	0	0	0	0	0	0	0
Gsdma	43	29	95	52	50	18	81	44	78
Itgb1bp2	5	8	17	14	1	19	8	4	7
Cdc42ep5	116	100	69	106	36	62	136	49	94
Kbtbd3	434	424	392	212	154	166	370	253	347
Nckap1l	53	23	17	20	2	10	30	10	25
Mir218-1	1	1	0	0	0	0	0	0	0
C1galt1c1	1121	963	760	719	467	413	1174	1052	1211
Wdr78	155	119	75	108	109	40	90	111	85
Sox5	0	0	0	0	1	0	0	0	0
Ankrd27	703	589	750	766	423	1001	886	532	960
Adcyap1r1	0	0	0	0	0	0	0	0	0
Cd164l2	0	0	1	9	3	19	3	0	1
Xbp1	1875	1609	2072	6347	3238	6850	4450	3257	5200
Anks1b	0	0	0	0	0	0	0	2	0
Tram1l1	0	0	0	0	0	0	0	0	0
Rpl7	36592	18179	36094	31654	17273	17689	34438	20645	37555
Fam3b	0	0	0	0	0	0	0	0	0
Elf5	798	746	687	633	714	358	873	693	840
Wdr53	424	354	372	411	149	230	394	278	464
Tctex1d2	587	333	569	358	187	141	524	208	556
Dtx3l	484	333	311	313	131	157	356	244	337
Zbtb6	894	965	871	1070	878	1089	886	872	1021
Exosc2	959	975	642	473	306	322	526	481	714
Flad1	614	536	619	398	158	484	924	483	1017
Cplx3	0	0	0	0	0	0	0	0	0
RGD1565033	130	85	77	10	16	22	112	88	156
Hormad1	0	0	0	0	0	2	0	0	0
Gnat2	5	4	0	0	0	0	4	2	1
Tuft1	1467	1056	1807	2627	1232	2451	1315	824	2310
Asb16	2	0	0	0	1	0	0	0	0
Elovl2	1327	1427	658	447	211	262	228	143	162
Slc25a44	1830	1486	2320	2397	1215	3351	2615	1838	3776
Rab33b	864	741	884	1433	1174	1479	1037	1045	1193
Dcm5	0	0	0	0	0	0	0	0	0
Trappc8	1147	1005	1518	2018	1370	2127	1501	1322	2124
Stard4	370	409	168	784	465	580	525	313	534
Fam13b	1590	1335	1861	2700	1876	2713	1342	1500	1785
Gpx5	0	0	0	0	0	0	0	0	0
Mb21d2	884	701	556	705	294	394	890	533	831
Fam110a	287	337	202	480	248	552	345	135	585
Kcnip1	0	0	0	0	0	0	0	0	0
Serpina5	0	0	0	0	0	0	0	0	0
Bles03	610	414	476	445	185	377	525	264	534
Zfpm1	1542	1544	1068	833	657	1002	1034	1400	1056
Mfsd14a	0	0	0	0	0	0	0	0	0
Rsl1d1	0	0	0	0	0	0	0	0	0
Cpne1	29	3	22	30	35	4	18	16	23
Bdp1	261	289	268	361	564	519	332	662	347
Ncmap	29	19	8	0	1	1	0	0	0
Acyp1	301	194	244	79	114	65	215	163	221
Ceacam19	1	2	0	4	1	1	0	1	0
Ccpg1os	125	98	86	45	25	25	142	74	129
Dgkq	1210	908	1338	1059	425	1457	1289	709	1643
RGD1559536	0	0	0	0	0	0	0	0	0
LOC100359907	0	0	0	0	0	0	0	0	2
Cd300a	10	11	13	5	13	13	4	0	17
Map7	2546	2740	2017	529	823	550	1095	1762	1237
LOC499715	0	0	0	4	0	0	0	1	0
Zfyve9	2498	2153	2455	2855	2171	2857	2491	2301	2664
Ntng2	225	175	126	55	41	64	205	103	181
Slc7a11	1419	1702	2707	6908	4332	6062	6669	8353	4538
Fbxo4	172	137	246	217	185	227	314	220	420
Plcxd3	0	0	0	0	0	0	0	0	0
Metap1d	246	202	368	154	77	141	166	108	267
Gpr155	22	38	27	11	7	4	26	29	10
Npepl1	3	4	7	7	0	4	4	0	2
Dcun1d1	446	406	494	742	818	706	391	670	455
Evi5	4021	3781	3377	3770	3667	2954	3789	4102	3990
LOC100910996	0	0	0	0	0	0	0	0	0
Cpamd8	0	0	0	0	0	0	0	0	0
Pxdn	24474	19019	11369	3408	2199	1773	4792	2852	2721
Irak1bp1	0	0	0	0	0	0	0	0	0
Col26a1	0	0	6	0	0	0	0	0	1
Spen	3609	3420	3372	3776	3697	5234	4179	4798	4915
Prox2	0	2	0	0	0	0	3	1	0
Thada	818	792	1172	668	324	989	912	702	1172
Aadacl3	0	0	0	0	0	0	0	0	0
Plekhm2	1074	858	1112	1328	624	1888	1305	647	1529
Calcoco1	1	0	1	0	2	1	1	1	3
Otos	0	0	0	0	0	0	0	0	0
Klrh1	0	0	0	0	0	0	0	0	0
Nifk	2089	1511	2874	2807	1613	2561	2199	1795	2975
Gng8	13	8	43	20	14	30	139	52	84
Prlhr	0	0	0	0	0	2	1	0	0
Crhbp	0	0	0	0	0	0	0	0	0
Cklf	41	18	23	51	2	9	40	11	29
Xab2	1832	1342	1739	1810	672	2111	1633	843	2314
Adgrf5	0	0	0	0	0	0	0	0	0
Lmo1	0	0	0	0	0	0	0	0	0
Scd	12808	11153	5297	19120	12530	7578	28815	16480	17262
Prb3	0	0	0	0	0	0	0	0	0
Acot2	913	646	2466	2027	1243	6116	2120	985	3722
Pja2	6031	4750	5806	10960	8621	11461	7773	6758	7654
Phrf1	3033	2514	2556	3129	2471	3457	2656	2680	3089
Commd5	5	7	3	8	2	3	4	3	4
Scn3b	0	0	0	0	0	0	0	0	2
Atp5d	2856	2000	2273	2460	563	1723	3154	1042	2967
Rnh1	2758	1939	2648	3399	1037	2743	3916	1910	4612
Scaf8	3362	3077	3196	3072	2361	3719	2681	2632	3310
Egfl7	140	114	140	51	19	108	114	47	173
Ear11	0	0	0	0	0	0	0	0	0
Nedd8	2650	1692	2287	2473	1205	1209	2526	1551	2486
RGD1560065	474	373	421	557	385	480	451	345	574
Scarf2	276	258	214	267	80	341	162	60	179
Thap7	459	373	394	389	124	322	543	204	513
Cyp2c6v1	0	0	0	0	0	0	0	0	0
Tagln2	4821	5560	5095	12519	6552	10497	7022	4797	7840
LOC498750	0	0	0	0	0	0	0	0	0
Tsga13	0	0	0	0	2	0	0	0	2
Gpx1	7	1	9	2	4	8	9	2	9
Alas1	811	601	934	869	431	832	1199	1021	1564
Rabep2	575	502	516	292	173	325	541	428	636
Zbtb10	825	690	707	1707	1592	1601	934	835	1124
Grpel1	1460	940	1730	1857	570	1272	1761	650	1998
Acvr1	1931	1489	1470	2134	1135	2224	1297	784	1327
Chrna1	10	3	19	13	14	2	49	39	47
Aspa	0	0	1	0	0	0	0	0	0
Abi1	996	910	864	1483	1065	1116	1291	1402	1480
Gabre	0	0	0	0	0	0	0	0	0
Gipc2	100	94	101	56	19	21	57	36	114
Hfe2	4	0	1	1	0	0	0	0	0
Theg	0	0	0	0	0	0	0	0	0
Creb3	1924	1530	2110	3262	1458	2910	3113	2039	2839
Rasa1	1993	2103	2161	1861	2583	2030	2135	3411	2504
Ide	7471	8214	12416	14596	12660	18931	13374	12919	14393
Mxi1	2533	2132	1233	2475	1525	1091	2596	1697	1945
Dbh	0	1	0	0	0	0	0	0	0
Il1a	2	0	0	12	8	2	4	2	6
Asns	2560	2125	3795	6241	3666	6122	3782	3070	4780
Otc	6	1	2	2	0	1	0	0	0
Mc5r	0	0	0	0	0	0	0	0	0
Prkar1a	9700	7674	7879	12554	7902	9102	11305	9208	11599
Plat	37	20	30	64	31	58	46	39	59
Nf2	3673	3281	3074	2163	1879	2343	2842	2602	3043
Sord	4609	3393	4120	2015	1065	1864	1909	1120	3737
Sod2	2876	2511	2160	3428	1519	1723	3756	2300	3713
Sod1	4364	2976	3364	4201	3506	2035	6989	5858	6240
Htr5a	0	0	0	0	0	0	0	0	0
Tub	0	0	0	0	0	0	0	0	0
Cald1	4842	3605	8743	20449	19026	19193	2015	2443	2510
Gad1	0	0	0	0	0	0	0	0	0
Ppard	1221	1134	799	1494	958	1621	1323	1112	1334
Clps	1	0	0	0	0	0	0	0	0
Kcnb1	0	0	0	0	0	0	0	0	0
Nfia	3024	2402	2209	1031	1098	1031	1523	1478	1491
Nedd4	106755	86653	82072	91683	66358	79492	95606	72147	112379
Slc44a5	0	0	0	0	0	0	0	0	0
Nectin2	1878	1370	932	1800	782	1192	1744	848	1289
Sae1	3328	2901	2413	2263	1300	1695	2167	1373	2238
Omd	0	0	0	0	0	0	0	0	0
Taldo1	5761	4613	3750	3797	1549	2295	5289	3387	4863
Cdk5rap1	474	310	431	191	193	189	350	255	439
Slc25a25	773	616	487	582	321	487	339	276	391
Ptpn7	7	6	2	0	2	2	1	1	4
Filip1	13	8	5	17	5	5	6	15	11
Mir24-2	7	5	16	22	0	4	14	5	9
Tll1	0	0	0	0	1	0	0	0	0
Cd70	0	0	0	0	0	0	0	0	0
Psmd5	1626	1478	1400	3191	1755	2608	2462	1701	2570
Ankrd13c	2786	2907	3020	3528	3564	4226	3264	3421	3493
Fam149b1	629	491	502	359	274	343	486	341	535
Amtn	0	0	0	0	0	0	0	0	0
Nat8l	21	14	4	0	0	0	0	1	0
Rilpl1	1481	1179	1483	2335	1687	2039	2056	2126	2318
Nlrp3	17	21	3	5	6	0	2	0	2
Fcho2	1447	1406	1352	1560	2069	1540	1371	1873	1709
Grasp	157	155	99	196	89	183	205	77	150
Obp1f	0	0	0	0	0	0	0	0	0
Olr1679	0	0	0	0	0	0	0	0	0
Adcy6	2254	1728	1834	3307	1499	2814	2269	1439	2495
Olr1668	0	0	0	0	0	0	0	0	0
Olr1670	0	0	0	0	0	0	0	0	0
Olr1671	0	1	0	0	0	0	0	0	0
Olr1673	0	5	3	0	12	0	3	11	5
Olr1675	22	11	15	7	10	9	18	7	16
Olr1678	1	6	3	0	3	1	1	5	1
Olr1680	0	0	0	0	0	0	0	0	0
Olr1681	0	0	1	0	0	0	0	0	0
Olr1682	10	1	4	0	3	1	1	0	2
Olr1683	2	1	2	0	0	0	0	1	5
Olr1684	0	0	0	0	0	0	0	0	11
Olr1686	15	3	6	4	0	4	1	1	5
Olr1687	0	0	0	0	0	0	0	0	0
Olr1688	0	0	0	0	0	0	0	0	0
Olr1689	0	0	0	0	0	0	0	0	0
Olr1690	0	0	0	0	0	0	0	0	0
Olr1691	0	0	0	0	0	0	0	0	0
Olr1692	0	0	0	0	0	0	0	0	0
Olr1693	0	0	0	0	0	0	0	0	0
Olr1694	0	0	0	0	0	0	0	0	0
Olr1695	0	0	0	0	0	0	0	0	0
Olr1696	0	0	0	0	0	0	0	0	0
Olr1704	0	0	0	0	0	0	0	0	0
Olr1705	0	0	0	0	0	0	0	0	0
Olr1697	0	0	0	0	0	0	0	0	0
Olr1699	0	0	0	0	0	0	0	0	0
Olr1700	0	0	0	0	0	0	0	0	0
Olr1701	0	0	0	0	0	0	0	0	0
Olr1702	0	0	0	0	0	0	0	0	0
Olr1707	0	0	0	0	0	0	0	0	0
Olr1708	0	0	0	0	0	0	0	0	0
Olr1709	0	0	0	0	0	0	0	0	0
Olr1710	0	0	0	0	0	0	0	0	0
Olr1714	0	0	0	0	0	0	0	0	0
Olr1868	0	0	0	0	0	0	0	0	0
Olr1720	0	0	0	0	0	0	0	0	0
Olr1718	0	0	0	0	0	0	0	0	0
Olr1722	0	0	0	0	0	0	0	0	0
Olr1726	0	0	0	0	0	0	0	0	0
Olr1724	0	0	0	0	0	0	0	0	0
Olr1869	0	0	0	0	0	0	0	0	0
Olr1730	0	0	0	0	0	0	0	0	0
Olr1733	0	0	0	0	0	0	0	0	0
Olr1734	0	0	0	0	0	0	0	0	0
Olr1735	0	0	0	0	0	0	0	0	0
Olr1736	0	0	0	0	0	0	0	0	0
Olr1737	0	0	0	0	0	0	0	0	0
Olr1738	0	0	0	0	0	0	0	0	0
Olr1739	0	0	0	0	0	0	0	0	0
Golga1	1090	1123	1139	1245	1366	1344	1392	1605	1630
Olr1742	0	0	0	0	0	0	0	0	0
Olr1743	0	0	0	0	0	0	0	0	0
Olr1744	0	0	0	0	0	0	0	0	0
Olr1746	0	0	0	0	0	0	0	0	0
Olr1748	0	0	0	0	0	0	0	0	0
Olr1749	0	0	0	0	0	0	0	0	0
Olr1750	0	0	0	0	0	0	0	0	0
Dscaml1	0	2	0	0	0	0	0	2	0
Slc6a15	0	0	0	0	0	0	0	0	0
C2	26	18	27	11	3	4	54	15	43
Fxyd3	2	0	0	0	0	0	0	0	0
RT1-Cl	0	0	0	0	0	0	0	0	0
Tle2	406	342	179	97	50	100	71	53	69
Zp4	0	0	0	0	0	0	0	0	0
Elac2	1530	1267	1693	1248	518	1601	1509	937	1910
Zfp161	852	738	539	436	345	449	519	446	704
Dus1l	766	623	729	472	294	573	637	419	754
Has1	0	0	0	0	0	0	0	0	0
Prl7b1	0	0	0	0	0	0	0	0	0
RT1-M10-1	0	0	0	0	0	0	0	0	0
Prr3	1051	810	1043	878	484	1064	962	566	1141
RGD1304567	738	507	525	389	172	352	682	261	715
RT1-CE15	95	62	72	108	38	91	101	73	124
Zdhhc3	1748	1575	1555	1208	566	1271	1452	786	1490
Btnl7	0	0	0	0	0	0	0	0	0
Btnl8	0	0	0	0	0	0	0	0	0
RT1-T18	1	1	6	0	0	0	3	1	0
RT1-N1	0	0	0	0	0	0	0	0	0
Rsl24d1	1853	1291	2234	2235	1580	2205	2288	1865	2642
Mtg2	680	489	577	502	169	451	601	327	707
Klrb1b	0	0	0	0	0	0	0	0	0
Aip	1027	773	705	726	268	591	895	365	1028
RT1-T24-2	8	14	9	8	3	3	10	4	5
Hdgfl3	2549	2832	2687	3171	3694	3126	3027	3771	3025
Cdc20	2157	2864	1102	1652	860	919	312	153	1317
Bpnt1	709	706	473	366	304	281	540	598	586
Mir187	0	0	0	0	0	0	0	0	0
Zswim3	252	238	153	149	146	137	330	217	293
Hm13	2062	2051	1899	3284	1435	3412	4145	2928	3914
Stk4	1904	1443	1737	2609	1907	2156	2611	2175	3089
Wrnip1	963	892	738	870	504	836	789	638	881
Ccr9	1	2	0	0	2	0	0	0	0
Ppp1r18	1396	1079	1249	2049	1413	2056	1561	1249	1550
Mrgprx3	0	0	0	0	0	0	0	0	0
Gpr37l1	12	3	0	3	0	0	1	0	0
Cyp3a18	0	0	0	0	0	3	0	0	0
Serpina1	0	0	0	0	0	0	0	0	0
Vac14	1511	1479	1498	1457	930	1902	2149	1888	2547
Tmem132a	2824	2525	1653	1924	443	1834	1606	674	1719
Scgb1d2	0	0	0	0	0	0	0	0	0
Slco3a1	2	0	0	0	0	0	0	0	0
Bbc3	265	125	221	186	39	167	349	172	364
Dpcr1	0	0	0	0	0	0	0	0	0
CB741658	2	0	0	0	3	0	0	0	0
RGD1562885	0	0	0	0	0	0	0	0	0
Tcf19	485	435	114	173	111	48	104	54	105
Zfand3	3036	2418	2852	3768	2369	3633	2922	2166	3504
RT1-A3	510	268	509	1059	499	505	773	545	787
Ppif	531	413	579	1151	1371	1420	785	669	1271
Mir100	5	4	5	0	0	1	0	2	0
