Geneid	KRS7_19_GLUTag_1_DMSO	KRS7_22_GLUTag_2_DMSO	KRS7_25_GLUTag_3_DMSO	KRS7_20_GLUTag_1_Tg6h	KRS7_23_GLUTag_2_Tg6h	KRS7_26_GLUTag_3_Tg6h	KRS7_21_GLUTag_1_Tg24h	KRS7_24_GLUTag_2_Tg24h	KRS7_27_GLUTag_3_Tg24h
Mir8119	0	0	0	0	0	0	0	0	0
Fam167b	0	1	2	0	0	0	0	0	1
Eif3i	3197	2901	2599	1549	3808	1305	2815	1407	3550
Tmem234	1501	1445	1313	1416	2320	975	1556	1138	2119
Dcdc2b	7	16	7	7	12	4	3	5	12
Iqcc	379	371	306	492	636	263	398	318	436
Ccdc28b	486	490	392	258	591	162	325	170	395
Txlna	5200	5038	4534	7609	9679	3801	4984	3696	6888
Kpna6	3546	3135	3164	3207	5228	1897	2985	2048	4062
Tmem39b	280	271	248	180	440	141	287	172	310
Mir7016	0	1	1	0	0	0	0	0	0
Khdrbs1	6499	6076	6363	4955	7596	3617	5277	3849	6363
Ptp4a2	6495	6438	6624	7345	10064	4145	5916	4313	7886
E330017L17Rik	0	0	0	0	0	0	0	0	0
1700003M07Rik	161	182	141	250	225	122	220	167	324
Adgrb2	288	209	301	186	365	206	369	232	499
Col16a1	309	252	248	209	354	149	203	242	388
Pef1	831	791	758	553	1512	592	1011	556	1284
Hcrtr1	9	2	6	3	8	1	2	0	5
Tinagl1	15	18	7	8	22	20	16	20	26
Gm853	0	0	0	0	0	0	0	0	0
Serinc2	0	1	2	0	11	1	0	0	7
Fabp3	628	393	519	346	440	175	682	223	753
Zcchc17	1580	1367	1426	1929	1959	763	1500	955	1783
Snrnp40	2038	1804	1780	1720	3051	1203	1904	1080	2474
Nkain1	290	304	324	249	361	120	278	140	328
Pum1	3476	3481	3466	4039	6919	2445	3455	2738	4417
Snord85	0	1	0	1	0	0	0	0	0
Sdc3	841	848	937	317	733	282	1049	673	1257
Laptm5	4	2	0	4	1	0	3	1	1
Matn1	7	1	0	1	5	4	1	0	6
A930031H19Rik	0	0	2	0	0	0	0	0	0
Ptpru	1089	946	1139	773	1380	621	1500	1153	2150
Mecr	525	489	493	486	858	403	659	320	844
Srsf4	3137	3191	2582	4727	6062	2277	3167	2356	3830
Gm12992	160	174	132	333	183	37	155	108	203
Tmem200b	0	0	0	0	0	0	1	0	1
Epb4.1	6370	5740	6075	10302	10419	4967	6392	4541	8495
Oprd1	16	19	19	12	25	9	24	11	35
Ythdf2	2172	2050	1969	2289	4092	1676	1849	1185	2325
Rps15a-ps4	8	21	14	4	32	3	7	1	26
Gmeb1	1020	1010	801	1290	1777	699	802	498	1017
Rnu11	0	1	8	6	4	0	2	0	3
Taf12	725	649	678	1133	1267	519	811	667	1132
Rab42	10	22	22	10	27	9	32	20	43
Snhg12	372	706	367	1411	2862	808	931	428	1393
Snora16a	3	2	2	1	2	0	5	1	7
Snora44	0	1	0	0	0	0	2	0	0
Snora61	9	6	15	3	20	3	27	2	10
Snord99	4	15	13	0	6	4	15	4	20
Trnau1ap	569	625	501	614	1155	384	706	412	712
Rcc1	1728	1531	1712	1103	2976	1125	1785	1023	2454
Snhg3	257	271	287	60	269	60	171	105	294
Phactr4	1706	2010	1441	2218	2961	1015	1554	1319	2037
Med18	551	492	479	289	888	294	585	334	662
Sesn2	1174	1649	1049	3438	6197	2780	2601	1917	3385
Atpif1	3458	2857	3072	2013	2978	835	2877	1215	3578
Dnajc8	3710	3149	3246	6053	5277	2195	3741	2981	4475
Ptafr	3	0	1	3	3	0	0	0	4
Eya3	1781	1532	1460	1607	2626	994	1688	1229	2206
Xkr8	389	381	396	261	359	141	287	246	482
Smpdl3b	637	428	435	277	369	155	368	237	386
Rpa2	3085	2870	2729	2067	5463	1725	3459	1820	4055
Themis2	1	7	5	17	12	4	6	8	3
Ppp1r8	3114	2929	2754	3281	5495	2053	3243	2015	4195
Stx12	4529	4320	4328	4051	6132	2749	4009	3036	5015
Fam76a	2091	2394	2058	2421	3967	1605	2281	1740	2926
Fgr	8	1	3	4	1	3	3	1	4
Ahdc1	499	505	443	381	661	263	414	359	547
Wasf2	1983	1970	1798	2235	2992	1144	2105	1481	2651
Mir7017	0	0	0	0	0	0	0	0	0
Gpr3	49	26	48	64	96	53	30	25	37
Cd164l2	15	27	20	10	29	17	30	21	23
Map3k6	138	105	97	98	121	65	168	91	151
Sytl1	53	33	53	24	34	23	58	52	87
Tmem222	956	1040	720	764	1731	592	1005	577	1442
Wdtc1	2216	1958	1811	1538	2484	992	2226	1539	2491
Slc9a1	1855	1463	1379	1723	2447	1019	2016	1592	2724
Mir5122	0	0	0	0	0	0	0	0	0
Fam46b	237	129	154	135	337	120	174	120	202
Trnp1	322	305	271	212	573	187	383	278	616
Kdf1	1	2	2	6	9	5	6	3	6
Nudc	8422	7323	7253	12478	10464	4524	7579	4950	8681
Nr0b2	13	3	2	0	6	5	1	1	1
Gpatch3	258	231	239	275	410	161	267	227	374
Gpn2	229	250	207	135	434	145	294	157	312
Sfn	9	8	8	6	13	6	10	5	17
Zdhhc18	1224	1008	1162	793	1546	629	1170	827	1540
Pigv	163	142	179	80	236	105	180	139	312
Arid1a	8411	7637	7869	11571	13506	6181	7645	6746	11639
Mir7227	4	0	0	3	0	0	3	2	0
Rps6ka1	2130	1913	1554	1559	2916	1071	1648	1145	1974
Hmgn2	7096	5552	6169	4105	6039	1755	7587	3372	8163
Dhdds	2485	2468	2297	3671	5543	2127	3726	2372	5408
Lin28a	29	28	31	39	62	11	28	23	58
Aim1l	152	124	98	35	140	51	89	49	90
Cd52	0	0	1	0	0	0	0	0	0
Ubxn11	151	169	126	147	249	98	162	122	210
Sh3bgrl3	1965	1363	1409	831	1125	457	1742	804	2025
Cep85	2418	2366	2077	2824	4395	1556	2109	1528	2606
Gm7534	0	0	0	0	0	2	0	0	0
Catsper4	8	21	15	9	21	10	27	29	45
Cnksr1	2	5	4	3	7	2	5	4	1
Zfp593	324	356	353	246	726	252	422	186	479
E130218I03Rik	0	1	2	0	1	0	2	0	6
Grrp1	0	0	1	0	0	0	0	0	0
Pdik1l	1647	1651	1579	1493	2888	1117	1579	1297	2030
Trim63	19	35	29	15	67	7	33	22	38
Slc30a2	43	46	21	40	92	21	31	9	34
Extl1	94	82	51	384	629	294	309	193	526
Pafah2	212	188	231	108	327	130	279	162	371
1700021N21Rik	48	59	63	45	87	37	58	39	56
Stmn1	14556	12460	12660	9699	13537	4902	13831	7746	15230
Paqr7	415	324	283	79	319	54	284	207	395
Aunip	1014	1011	868	1019	2072	619	1002	571	1309
Mtfr1l	1063	1055	986	698	1864	683	1116	697	1553
Sepn1	1752	1731	1729	1058	2090	761	1894	1332	2233
Man1c1	621	595	648	388	815	337	551	383	802
Mir6403	1	1	1	2	0	2	2	1	2
Ldlrap1	90	72	35	46	81	21	44	39	62
Tmem57	4906	4755	4075	7147	8862	3301	4570	3447	6447
Rhd	107	64	89	19	66	19	100	41	103
Tmem50a	2775	2340	2325	1353	2346	758	2527	1505	3501
Rsrp1	3015	3281	2369	2256	5442	1238	3705	3187	4478
Syf2	1962	2179	1865	2957	3875	1229	2472	1622	3069
Runx3	8	5	2	6	4	1	3	2	2
Clic4	3932	4754	3678	9350	15305	7118	7528	4962	9635
Srrm1	6662	6648	6089	14363	13765	5436	6464	4932	8052
Ncmap	13	10	15	35	52	16	9	15	24
Rcan3	4429	4105	4713	3035	5515	2451	4750	3665	6296
Mir700	5	1	0	0	0	3	3	0	1
Nipal3	2751	2264	2466	1721	3162	1245	2778	2017	3977
Stpg1	4	15	7	9	7	10	2	7	18
Grhl3	26	23	21	47	47	28	44	35	41
1700029M20Rik	0	0	0	0	0	0	0	0	0
Ifnlr1	1	6	8	2	7	2	7	7	0
Il22ra1	63	89	100	77	97	33	37	29	47
Myom3	12	3	3	13	9	3	6	2	6
Srsf10	5086	5142	5379	9333	12971	5697	5129	4910	6381
Pnrc2	2036	2431	2161	2870	4970	1870	3291	2659	4514
Cnr2	3	0	3	8	2	4	4	2	1
Fuca1	1168	1013	942	590	1106	428	1068	716	1366
Hmgcl	593	732	642	356	1345	410	677	397	981
Gale	592	385	489	428	783	386	574	318	825
Lypla2	1899	1754	1683	1107	2615	972	1698	1147	2210
Pithd1	1572	1514	1318	2128	3435	1458	1958	1056	2541
Tceb3	3022	3221	2658	3803	5951	2230	2976	1951	3842
Rpl11	7372	7599	5923	2510	7231	1504	5903	2688	7423
Id3	431	367	357	335	1010	380	846	177	890
E2f2	3105	2710	2873	2243	5156	1963	2745	1707	3616
Asap3	130	122	106	75	185	60	124	110	181
Tcea3	11	6	9	12	12	2	5	3	2
Zfp46	876	862	826	860	1469	578	1051	753	1403
Hnrnpr	7448	7733	7462	9827	11760	4680	5603	4256	7555
Htr1d	6	15	25	25	39	10	8	8	20
Luzp1	2644	2298	2363	3301	4265	1751	1925	1451	2555
Kdm1a	5421	4795	4717	4543	7241	2870	4395	2994	5213
4930549C01Rik	0	0	0	0	0	0	1	0	1
Lactbl1	0	0	0	0	0	0	0	0	0
Ephb2	30	35	40	44	62	49	23	22	50
C1qb	0	0	0	0	0	0	0	0	0
C1qc	0	0	0	0	0	0	0	0	0
C1qa	7	13	25	0	2	2	16	9	7
Epha8	7	9	7	16	22	10	13	6	10
Zbtb40	889	888	702	834	1462	479	822	496	1110
Gm13003	0	0	0	0	1	0	0	0	0
Wnt4	1	0	0	2	0	1	0	1	0
Cdc42	14864	13021	14520	10531	15581	7029	11603	8057	15038
Cela3a	0	0	0	0	0	0	0	0	0
Cela3b	0	0	0	0	0	0	0	0	0
1700013G24Rik	0	0	0	0	0	0	0	0	0
Hspg2	13	11	25	18	19	18	29	13	39
Mir7018	0	0	0	0	0	0	0	0	0
Ldlrad2	0	0	0	0	0	0	2	0	0
Usp48	3693	4165	3486	5272	8246	3097	4078	3502	5941
Rap1gap	305	250	337	347	427	229	320	291	487
Alpl	5	6	6	25	9	5	24	18	46
Ece1	5819	4634	5875	3708	4690	2112	4850	3530	6359
Eif4g3	10424	9218	8926	16966	15961	6893	10524	9525	14968
1700095J12Rik	0	0	0	0	0	0	0	0	0
Mir6399	1	0	0	0	0	1	1	1	0
Hp1bp3	9097	9899	9069	10323	13570	5830	9281	7862	12600
Sh2d5	273	261	241	255	523	178	267	147	327
Kif17	239	251	166	243	521	123	218	178	297
Ddost	8565	7767	7135	6270	10551	4022	12528	7367	17337
Pink1	1023	923	832	773	1330	532	1683	959	1954
Mir7019	4	1	0	0	1	1	0	1	4
Cda	182	188	170	52	154	58	169	81	156
Fam43b	51	44	62	31	78	34	65	32	118
Mul1	1260	1050	1006	710	1865	678	1074	669	1470
Camk2n1	2257	2550	2403	1802	3008	959	1676	1233	2397
Vwa5b1	6	4	10	22	21	9	11	15	17
Ubxn10	130	92	79	97	153	52	112	85	135
Pla2g2c	7	3	7	5	12	3	8	2	8
Pla2g2f	76	78	54	18	63	20	14	30	16
Pla2g2d	64	58	59	20	40	21	45	41	48
Pla2g5	0	1	1	0	0	2	1	0	2
Pla2g2a	0	0	0	0	0	0	1	0	0
Gm13030	0	0	0	0	0	0	0	0	0
Pla2g2e	1	3	0	1	5	0	0	1	2
Otud3	864	928	632	1438	1670	663	787	633	1093
Rnf186	479	520	512	226	554	200	391	193	602
Tmco4	218	254	176	288	571	209	276	202	426
Htr6	26	11	15	6	29	20	28	19	32
Nbl1	661	690	584	222	652	273	515	293	660
Minos1	5143	4375	4534	1968	4308	1254	3698	1382	4845
Gm16287	18	5	8	8	13	4	14	13	22
Capzb	4424	3799	3933	3242	4829	2041	3295	2065	4237
Pqlc2	295	237	242	222	439	222	357	220	478
Akr7a5	587	500	456	392	723	278	638	308	683
Mrto4	2244	2236	2039	1588	3525	1180	2048	1038	2508
Emc1	4107	3932	3848	2238	4359	1872	3644	2418	5035
Ubr4	13624	10985	10563	13232	17308	7213	13870	8682	16638
Iffo2	294	362	346	258	470	162	310	177	431
Aldh4a1	1091	845	1020	629	1341	541	919	556	1134
Mir7020	0	0	0	0	0	0	2	0	0
Tas1r2	0	2	3	5	5	1	3	3	0
Pax7	0	0	1	1	0	1	1	0	3
4933427I22Rik	3	0	0	2	1	0	0	1	2
Klhdc7a	6	7	8	4	1	3	7	4	4
Mir2139	0	0	0	0	0	0	0	0	0
Igsf21	863	795	1008	665	1132	827	772	538	1407
Arhgef10l	198	154	220	114	235	131	268	167	308
Rcc2	9157	9222	7992	9206	16365	6231	11559	7992	14462
Padi6	0	1	0	4	1	2	2	2	2
Padi4	21	18	19	9	27	6	42	20	38
Padi3	32	7	22	34	34	23	35	15	28
Gm13032	0	2	1	0	0	0	1	2	0
Padi1	5	3	4	10	7	3	1	4	5
4930515B02Rik	0	0	1	0	0	0	0	0	0
Padi2	2254	2057	1960	1365	2255	935	1321	902	1454
Gm13031	3	0	0	1	0	0	0	0	2
Sdhb	2798	2187	2563	1516	3141	1389	3149	1487	4180
Atp13a2	1775	1745	1688	1390	2853	1073	1891	1423	2483
Mfap2	5	5	9	2	16	1	8	4	2
Crocc	742	743	603	616	899	290	518	464	640
Necap2	437	554	414	1082	2451	754	837	675	1146
Spata21	2	0	0	2	8	2	1	1	1
Szrd1	2864	2753	2775	1806	4128	1254	2376	1532	3083
Fbxo42	1788	1881	1622	2094	3683	1557	1847	1391	2444
Rsg1	115	79	112	107	248	159	164	116	163
Arhgef19	465	458	355	338	653	283	502	333	628
Epha2	64	40	44	97	117	68	155	58	113
Fam131c	24	12	29	15	37	24	16	9	39
Clcnka	1	2	2	3	5	2	6	6	5
Clcnkb	17	6	4	3	10	4	19	16	20
Hspb7	0	1	0	1	0	0	0	0	0
Gm694	1	0	0	0	3	1	2	0	0
Zbtb17	653	646	564	805	1319	490	604	475	810
Spen	6329	5444	5214	9115	8666	3845	5639	4704	8016
B330016D10Rik	57	69	72	48	87	30	54	42	63
Fblim1	2	3	9	13	6	6	11	14	11
Tmem82	4	1	1	1	0	3	15	1	4
AI507597	0	0	0	0	0	0	3	0	0
Slc25a34	1	0	1	0	4	3	3	1	2
Plekhm2	1168	1265	1144	1231	2510	894	1282	978	1671
Ddi2	1157	1082	942	1576	2110	780	1152	942	1549
Rsc1a1	2	4	5	5	5	1	3	4	2
Agmat	0	0	0	0	1	0	0	0	0
Dnajc16	3211	2832	2706	2017	3326	1442	3303	2241	4575
Casp9	1248	1156	1048	736	1668	608	1208	843	1483
Cela2a	12	2	4	0	1	1	6	2	2
Ctrc	1	0	0	0	0	0	0	0	0
Ctrcos	0	0	0	1	0	0	0	0	0
Efhd2	1210	1125	1057	590	1166	432	984	660	1176
Fhad1	343	550	213	525	915	113	139	209	216
Fhad1os1	0	0	0	0	0	0	0	0	0
4930455G09Rik	0	7	1	1	2	0	2	0	1
Tmem51	299	350	324	283	432	189	393	301	461
Tmem51os1	36	32	23	20	30	10	23	38	33
Kazn	563	569	559	569	1035	415	583	432	890
Prdm2	3968	3565	3503	4652	6393	2562	3980	3041	5481
Mir7021	0	0	0	0	0	0	0	0	0
Pdpn	0	0	0	0	1	1	0	0	0
Lrrc38	10	5	9	1	5	3	2	0	1
Pramel1	0	0	1	5	6	5	2	3	6
Pramef8	1156	1152	1086	759	1823	654	1191	795	1589
Oog4	3	0	2	3	3	2	6	6	8
Gm13057	0	0	0	0	0	0	0	0	0
Gm13040	0	0	0	0	0	0	0	0	0
Gm13043	0	0	0	0	0	0	0	0	0
BC080695	56	26	59	28	45	27	256	208	967
Gm13083	19	2	12	22	7	8	32	19	120
Gm13088	0	0	0	0	0	0	0	0	0
Gm13078	31	13	27	20	25	16	50	42	260
Gm13023	0	0	0	1	0	0	0	0	0
Gm13084	0	0	0	0	0	0	0	0	1
Gm13103	0	0	0	0	0	0	0	0	0
Pramef6	12	2	22	4	9	9	27	27	122
Pramef25	42	30	52	23	40	29	180	132	694
Pramef17	0	0	0	0	0	0	1	0	0
Pramel4	0	0	0	0	0	0	0	0	0
Gm13102	0	0	0	0	0	0	0	0	0
Oog3	0	0	0	1	0	0	0	0	0
Oog2	0	0	0	0	0	0	0	0	1
C87977	0	0	0	0	0	0	0	0	2
Pramel5	0	2	0	3	0	0	8	4	14
Gm13128	1	0	0	5	0	0	1	0	1
Gm13119	72	20	44	31	25	24	201	97	741
Gm13125	0	0	0	0	0	0	0	0	0
Pramef12	0	1	1	3	3	1	1	0	0
1700012P22Rik	0	0	0	0	0	0	0	0	0
Aadacl3	0	0	0	0	0	1	1	0	0
9430007A20Rik	0	0	0	0	0	0	0	0	0
Gm13124	0	0	0	0	0	0	0	0	0
Gm13177	0	0	0	0	0	0	0	0	0
Gm436	0	0	0	0	0	0	0	0	0
Gm13178	0	0	0	0	1	3	1	0	0
Gm438	0	0	1	0	0	0	0	0	0
Dhrs3	166	163	136	90	164	39	91	88	172
Vps13d	3316	2429	2529	3144	4585	1781	3145	1985	3618
Tnfrsf1b	95	91	99	69	104	49	147	80	163
Tnfrsf8	0	0	0	1	0	1	1	3	1
Smarca5-ps	26	24	28	49	32	6	12	7	32
Gm13212	0	1	2	0	1	2	0	0	2
Gm13242	0	1	1	3	2	0	3	1	1
Gm13139	0	0	1	0	0	0	2	0	0
Znf41-ps	0	0	0	1	0	0	0	1	0
Gm13238	0	0	0	2	0	0	1	0	0
Gm13034	7	7	3	4	6	0	4	0	3
Gm13051	1	0	0	3	0	4	0	3	0
Zfp600	0	0	5	2	4	3	2	0	2
Gm13251	0	0	0	2	0	0	0	0	0
Gm13247	1	1	4	10	7	1	3	5	7
1700095A21Rik	0	0	0	0	0	0	0	0	0
Rex2	3	0	3	6	3	3	5	1	1
4933438K21Rik	1	1	1	4	1	2	0	1	0
Gm13152	12	12	12	27	44	11	9	2	14
Gm13154	31	32	46	91	47	36	33	43	50
2610305D13Rik	2	0	11	9	11	9	9	2	8
Zfp534	1	0	4	6	3	3	3	3	2
Gm13157	2	6	7	25	20	7	11	9	14
Rps19-ps3	89	65	72	80	152	65	80	89	116
Zfp933	866	864	843	1089	1457	538	790	753	1031
Miip	144	140	103	89	320	57	94	82	130
Fv1	221	165	186	183	345	86	139	84	175
Mfn2	2537	2637	2573	2217	4360	1626	2814	1764	3884
Plod1	1115	1220	660	449	1109	254	921	754	994
2510039O18Rik	1799	1746	1511	1051	2432	837	1598	1142	2355
Nppb	2	4	2	1	5	1	6	0	3
Nppa	0	0	0	0	0	0	0	0	1
Clcn6	2967	2918	2318	2629	5111	1837	3615	2389	4566
Mthfr	1364	1442	1221	1725	3986	1494	2024	1517	2957
Agtrap	1421	1259	1332	1023	1963	780	1248	956	1878
Draxin	1479	1308	1424	682	1196	414	855	748	1203
Mad2l2	1724	1431	1534	1452	2340	1042	1665	936	2125
Fbxo6	542	465	429	362	784	357	853	407	971
Mir7022	0	0	0	0	2	0	0	0	0
Fbxo44	1020	851	810	822	1597	635	938	648	985
Fbxo2	1773	1462	1338	1048	1497	666	1462	873	1560
Ptchd2	360	336	316	262	631	256	430	257	485
Ubiad1	876	868	727	745	1546	593	983	728	1407
Mtor	3937	3292	3368	3122	5115	2037	3590	2544	4751
Angptl7	0	0	0	0	0	0	2	0	0
Exosc10	4012	3712	3370	5489	7227	3236	3918	2794	5189
Srm	2269	1996	1826	2508	4701	2017	2656	1433	4158
Masp2	69	57	51	163	239	54	112	115	162
Tardbp	14668	12403	13978	11346	17705	6046	10314	7945	11566
Gm572	687	436	688	273	464	280	458	303	568
Casz1	2393	1676	2304	2982	2534	1721	2173	1780	2904
Pex14	895	832	785	777	1683	537	1000	641	1360
Dffa	1021	853	944	913	1689	751	940	700	1389
Cort	19	6	15	14	41	12	31	24	39
Apitd1	538	611	504	629	1033	321	721	383	786
Pgd	2862	2171	2330	2193	3162	1094	2279	1399	2724
Kif1b	16008	12994	14488	16758	21413	9718	14349	11070	19440
Ube4b	5803	5529	5148	6365	8479	3620	5312	4063	7804
Ube4bos3	0	0	2	0	0	0	0	0	0
Rbp7	1	1	6	1	2	1	4	0	2
Nmnat1	152	195	109	141	281	89	176	82	185
Lzic	991	1074	905	1113	1804	621	1089	744	1298
Ctnnbip1	720	572	631	588	1057	429	630	425	831
Mir5616	0	0	0	0	0	0	0	0	0
Clstn1	8410	7809	7806	4144	7730	3094	7993	5492	10255
Pik3cd	326	350	311	241	577	198	392	339	548
Mir7023	0	0	0	0	0	0	0	0	0
Tmem201	2013	2082	1714	1785	3005	1255	1989	1343	2632
Slc25a33	606	701	456	407	1567	489	703	370	916
Spsb1	468	526	410	395	814	385	407	289	732
H6pd	663	787	584	537	1061	328	943	705	1175
Mir34a	0	0	0	0	0	0	0	0	0
Gpr157	148	123	137	119	267	120	228	128	256
Slc2a5	3530	2757	3227	1485	2787	1141	2581	1548	3544
Slc2a7	3	0	1	0	7	0	2	1	2
Car6	20	8	10	24	16	5	250	165	345
Eno1	176	187	77	66	218	23	53	39	83
Rere	8534	8949	6702	11731	13160	4903	7315	6303	10335
Slc45a1	1002	1005	903	957	2136	891	1433	993	2020
1700045H11Rik	0	1	0	0	4	0	0	0	0
Errfi1	2158	2108	2076	2474	3775	1417	1872	1351	2501
Park7	3924	3247	3155	2438	3830	1323	3391	1796	3944
Tnfrsf9	301	252	277	141	296	67	301	216	300
Uts2	0	0	0	0	0	0	0	1	0
Per3	782	769	743	553	1141	352	558	557	803
Vamp3	2978	2862	3200	1536	3339	1350	2433	1710	3312
Camta1	4369	5092	4905	7115	8239	3993	3956	3462	5665
Gm13090	0	0	0	0	0	0	0	0	0
Dnajc11	2419	2270	2084	2570	3790	1332	2088	1454	2685
Thap3	255	223	181	189	555	187	253	227	385
Phf13	1199	1321	1064	864	1984	718	1191	814	1555
Klhl21	1232	1197	1112	659	1802	685	1159	732	1504
Zbtb48	664	605	518	512	1299	477	640	492	955
Tas1r1	10	4	5	11	5	9	5	7	10
Nol9	2279	2046	1970	2588	4281	1718	2195	1485	2896
Plekhg5	726	904	731	664	1473	465	791	611	1038
Tnfrsf25	32	27	38	16	51	7	27	28	28
Espn	20	14	19	23	21	12	20	11	24
Hes2	5	5	4	11	15	2	11	2	14
Acot7	2965	1816	2622	2062	2157	1390	2330	990	2293
Gpr153	23	21	27	16	20	16	61	19	68
Hes3	0	1	0	2	0	1	0	1	1
Icmt	2458	2214	2276	1440	3219	1242	2613	1948	3500
Rnf207	4	7	0	2	9	4	19	7	14
Rpl22	5794	7142	5538	3166	8635	1748	4921	2346	6552
Chd5	3061	2943	3273	4785	5240	2548	4696	3291	5940
Kcnab2	642	825	705	585	1397	504	465	298	815
Nphp4	1413	1060	1132	1249	2328	1033	1342	855	1727
Gm833	15	18	15	9	21	7	14	7	18
Ajap1	998	910	1113	1381	1430	880	756	509	1137
BC039966	268	204	315	246	320	158	290	128	366
A430005L14Rik	598	623	474	586	1351	418	668	405	765
Dffb	406	402	476	364	941	324	595	356	743
Cep104	3137	3401	2765	3327	5195	2085	3032	2298	4331
Lrrc47	2976	3111	3088	3173	5135	1822	2616	1904	3705
Smim1	72	68	67	36	108	23	128	98	154
Ccdc27	5	0	5	3	3	0	3	2	9
Trp73	50	39	45	27	66	36	48	12	56
Wdr8	425	457	425	192	613	237	440	246	624
Tprgl	1617	1362	1436	1265	2268	1139	1868	1316	2478
Megf6	0	4	4	4	3	0	2	1	0
Arhgef16	196	227	247	221	358	210	265	189	387
Prdm16	0	3	0	3	5	2	5	2	8
5930403L14Rik	0	0	0	0	0	0	0	0	0
Actrt2	0	0	0	0	0	0	0	0	0
Ttc34	22	33	30	39	80	23	67	22	68
Mmel1	135	105	84	146	216	75	175	139	200
Fam213b	517	435	452	188	639	231	653	233	687
Tnfrsf14	75	66	62	24	85	24	127	84	116
Hes5	8	7	5	0	6	2	14	1	12
Pank4	954	1189	859	664	1583	549	762	609	1178
Plch2	9	4	3	11	15	3	6	6	6
Pex10	313	302	304	332	508	181	378	182	384
Rer1	2932	2928	2588	2104	4547	1847	2973	1889	4215
Morn1	245	217	245	331	427	193	230	169	269
Ski	2557	2496	2550	2731	3439	1455	2476	2088	3496
Faap20	669	674	645	383	1060	334	729	413	997
Prkcz	815	726	706	729	1143	526	827	567	1024
Gabrd	66	55	59	48	79	9	51	44	50
5830444B04Rik	4	0	0	0	0	1	0	1	1
Cfap74	397	449	309	664	823	343	401	359	615
Tmem52	2	3	0	1	7	1	0	1	1
Gnb1	21666	20132	19498	17046	24888	10605	17664	11991	23473
Nadk	3193	2916	2875	2670	4816	1978	3558	2606	5017
Slc35e2	1632	1381	1477	1262	2322	1119	1458	1223	2244
Gm16023	44	22	44	39	58	38	29	37	50
Cdk11b	5190	4635	5007	10666	9501	4050	5942	4460	8078
Mmp23	12	3	11	9	24	13	7	6	15
Mib2	1301	1666	1119	1912	3154	1300	1824	1425	2690
B930041F14Rik	370	402	368	247	459	223	335	203	461
Ssu72	1560	1331	1441	1624	2403	985	1574	834	1980
Tmem240	24	15	26	21	49	11	45	14	55
Atad3a	1842	2256	1863	2492	4191	1406	1897	1270	2381
Atad3aos	8	8	6	6	12	3	9	6	14
Vwa1	330	177	245	100	202	73	179	131	216
Tmem88b	42	31	33	33	39	34	24	24	33
Mrpl20	1942	1385	1654	804	2043	658	1585	720	2168
Ccnl2	2438	2874	2042	1953	4007	1116	2298	2302	3062
Aurkaip1	1110	977	944	522	1536	516	1209	567	1455
Mxra8	311	313	268	199	538	170	232	182	359
Dvl1	2099	2246	1811	1782	4404	1565	1885	1313	2272
Tas1r3	23	15	14	24	35	15	27	15	41
Cptp	865	773	783	629	1521	524	937	495	1264
Cpsf3l	1482	1488	1425	1636	2740	1214	1796	1051	2203
Pusl1	543	517	493	303	835	331	538	321	675
Acap3	2446	1888	2233	1905	3324	1588	1959	1375	2663
Ube2j2	207	227	122	157	514	166	211	139	238
Fam132a	86	88	57	29	103	31	89	46	75
B3galt6	335	406	360	196	522	271	353	228	528
Sdf4	5097	4771	4522	5547	6840	2811	5538	3643	7550
Tnfrsf4	22	4	12	13	35	10	11	18	15
Gm10560	28	24	30	29	70	10	24	22	40
Tnfrsf18	0	0	0	2	6	0	1	0	1
Ttll10	5	2	5	13	10	4	1	3	1
Mir429	0	0	0	0	0	0	0	0	0
Mir200a	0	0	0	0	0	0	0	0	0
Mir200b	0	0	0	0	0	0	0	0	0
9430015G10Rik	1375	1540	1152	1220	2320	826	1639	1277	2401
Rnf223	17	9	14	7	36	14	15	21	65
Agrn	498	475	442	345	668	238	567	460	724
Isg15	33	17	11	24	43	7	39	8	22
AW011738	27	20	19	41	56	18	16	22	58
Perm1	0	1	1	0	2	1	1	0	2
Plekhn1	217	268	214	321	418	170	299	307	416
Klhl17	864	921	857	536	1257	499	779	719	1182
Mir7658	0	0	0	0	0	0	0	0	0
Noc2l	3919	4169	3392	5119	7868	2940	3864	2566	5121
Samd11	24	34	19	31	35	19	24	20	32
Vmn2r-ps159	0	0	0	0	0	0	0	0	0
Vmn2r123	0	0	0	0	0	0	0	0	0
Dhrsx	0	0	0	0	0	0	0	0	0
Vmn2r122	0	0	0	0	0	0	0	0	0
Cdk6	25	45	46	33	62	55	18	14	52
Fam133b	960	1038	986	1675	1840	811	919	694	1144
1700109H08Rik	37	20	36	52	52	24	23	24	33
Rbm48	493	469	511	839	1201	498	573	497	835
Pex1	821	842	744	861	1599	619	871	619	1204
Gatad1	3075	2964	2983	3342	3877	1829	2907	2238	3920
Tmbim7	0	0	0	1	1	0	0	0	0
Ankib1	3319	2900	3538	3492	5206	2460	3360	2677	5505
Krit1	1249	1386	1174	1837	2788	1048	1444	1379	2054
Lrrd1	5	10	15	10	28	16	18	20	10
Mterf1a	78	75	56	80	179	55	84	74	106
Akap9	4542	4327	4160	9792	8967	3870	4889	4057	7103
Cyp51	7828	7359	6898	8481	13877	5388	10075	6554	12640
