Geneid	KRS7_28_MGN3_2_DMSO	KRS7_31_MGN3_3_DMSO	KRS7_34_MGN3_4_DMSO	KRS7_29_MGN3_2_Tg6h	KRS7_32_MGN3_3_Tg6h	KRS7_35_MGN3_4_Tg6h	KRS7_30_MGN3_2_Tg24h	KRS7_33_MGN3_3_Tg24h	KRS7_36_MGN3_4_Tg24h
Cga	0	0	0	0	0	0	0	0	0
Platr9	0	0	0	0	0	0	0	0	0
Mob3b	268	262	293	393	347	444	593	482	579
Ifnk	0	0	0	1	0	0	0	0	0
3110043O21Rik	897	560	1329	1137	676	1255	1809	1276	1282
Lingo2	6	2	0	1	0	0	0	4	11
Mir876	0	0	0	0	0	0	0	0	0
Mir873b	0	0	0	0	0	0	0	0	0
Mir873a	0	0	0	0	0	0	0	0	0
1700009N14Rik	0	0	0	0	0	0	0	0	0
Aco1	2074	1462	3411	2857	1330	3296	3996	2627	2292
Ddx58	669	485	695	672	515	650	536	400	604
Topors	2854	4971	3538	4631	5916	4672	4826	2958	7828
Toporsos	16	20	31	40	9	28	30	10	22
Ndufb6	841	482	1936	1384	203	1117	1664	1148	351
4930509K18Rik	0	0	0	0	0	0	0	0	0
Tmem215	0	0	0	1	0	0	1	0	0
4933428C19Rik	0	0	0	0	0	0	0	0	0
Aptx	387	269	492	856	316	803	735	431	496
Gm6297	44	33	66	57	49	47	53	23	53
Dnaja1	7821	9427	12036	5603	4161	6262	5966	4337	7167
Mir207	0	0	0	0	0	0	0	0	0
Smu1	2186	1655	3398	4098	2197	3919	3629	2650	2688
B4galt1	703	491	936	978	561	916	1060	797	708
Mir5123	0	0	0	0	0	0	0	0	0
Spink4	1	0	5	1	0	0	2	0	0
Bag1	7170	8684	7956	5923	6189	4866	4994	3089	6278
Chmp5	2944	2760	3841	2901	2076	2709	3787	2678	3913
Nfx1	4834	3684	6488	10220	5828	9437	7496	4715	5792
Mir3094	0	0	0	0	0	0	0	0	0
Aqp7	14	10	10	8	2	4	3	4	4
Aqp3	0	0	0	0	3	2	1	6	0
Nol6	1144	468	1735	2229	703	2443	2790	1820	863
Ube2r2	2114	1669	2290	1686	1521	1572	1892	1447	1838
Ubap2	5287	7794	5722	5506	5786	5594	4747	3168	7641
Dcaf12	1700	550	2237	2075	783	2101	2299	1710	975
Ubap1	1273	789	1757	2529	1173	2180	2057	1267	1163
Kif24	594	370	684	1086	650	1257	502	271	500
Nudt2	240	179	446	433	136	373	537	371	214
AI464131	499	342	608	289	146	276	612	487	407
1110017D15Rik	6	12	10	10	10	3	6	4	1
Fam219aos	0	0	0	2	0	0	1	2	2
Fam219a	1543	508	1729	2382	600	2156	2620	1591	856
Dnaic1	43	48	56	149	113	78	129	87	102
Enho	46	11	39	28	14	39	38	39	4
Cntfr	305	168	282	309	138	308	345	190	170
Rpp25l	174	32	355	384	31	351	290	158	46
Dctn3	1091	397	1899	1624	291	1385	1453	1179	318
Arid3c	2	1	2	1	1	1	3	1	0
Sigmar1	1007	702	1489	808	366	799	1077	830	706
Galt	390	193	524	796	305	616	547	319	255
Il11ra1	1297	427	1654	1145	320	1063	1142	838	389
Ccl27a	87	15	145	197	39	159	195	124	34
Gm3893	0	0	0	0	0	1	0	1	0
Ccl21c	0	0	0	0	0	0	0	0	0
Gm10591	0	0	0	0	0	0	0	0	0
Gm13304	0	0	0	0	0	0	0	0	0
Gm21541	0	0	0	0	0	0	0	0	0
Ccl21b	0	0	0	0	0	0	0	0	0
Gm13308	0	0	0	0	0	0	0	0	0
Gm21586	0	0	0	0	0	0	0	0	0
Gm20878	0	0	0	0	0	0	0	0	0
Fam205a2	0	2	0	0	0	0	0	0	4
4933409K07Rik	0	0	0	1	0	0	0	0	0
Ccl27b	0	0	0	0	0	0	0	0	0
LOC100861978	0	0	0	0	0	0	0	0	0
Gm13306	0	0	0	0	0	0	0	0	0
Gm2506	0	0	0	0	0	0	0	0	0
Gm2002	0	0	0	0	0	0	0	0	0
Il11ra2	0	0	0	0	0	0	0	0	0
Gm13305	0	0	0	0	0	0	0	0	0
Ccl19	0	0	0	0	0	0	0	0	0
Gm1987	0	0	0	0	0	0	0	0	0
Ccl21a	0	0	0	0	0	0	0	0	0
Fam205a1	0	0	0	1	0	0	0	0	1
Fam205c	0	3	0	1	0	2	2	3	0
Phf24	1	1	1	0	1	2	3	3	0
Dnajb5	562	244	820	1111	377	1067	760	489	367
1700022I11Rik	0	1	0	0	0	0	0	0	0
Vcp	13048	10843	17592	17442	10866	17366	19400	13259	15168
Fancg	820	333	1214	1541	389	1414	823	559	295
Pigo	777	342	1121	1055	329	1138	1054	727	323
Stoml2	1177	775	1807	2290	921	1983	2246	1438	1306
Fam214b	912	275	973	1206	236	882	863	604	348
Unc13b	22	9	20	21	12	17	40	28	48
Atp8b5	0	0	0	0	0	5	1	1	0
Rusc2	662	279	800	1159	361	1136	749	513	370
Fam166b	0	0	0	1	0	0	0	0	0
Tesk1	817	253	943	1155	417	1162	1541	980	538
Cd72	1	1	0	3	1	2	1	0	0
Sit1	0	0	0	3	0	0	0	0	0
Rmrp	3	26	11	33	0	22	28	103	30
Ccdc107	326	276	601	472	156	502	700	499	431
Arhgef39	175	66	415	193	51	211	124	67	43
Car9	5	6	12	7	2	11	28	15	9
Tpm2	3	2	2	6	3	14	15	1	6
Tln1	4420	2429	5489	5975	2846	6718	7447	4397	4494
Creb3	1052	536	1790	2060	564	1942	2620	1898	827
Gba2	431	192	515	663	200	594	430	323	223
Rgp1	1640	1013	2547	3302	1010	3214	2733	1964	1462
Msmp	0	0	1	0	0	0	2	2	0
Npr2	1384	891	1619	1499	708	1457	1895	1412	1326
Spag8	9	2	6	14	0	11	13	3	5
Hint2	140	70	330	255	52	251	395	265	98
Fam221b	15	5	11	21	8	18	20	12	10
Tmem8b	526	331	725	796	363	893	904	671	645
Olfr70	0	0	0	0	0	0	0	0	0
Olfr71	1	0	0	0	0	0	0	0	0
Hrct1	0	0	2	0	0	2	3	3	0
5430416O09Rik	2	2	0	2	0	0	0	0	0
A630077J23Rik	1	0	4	4	3	9	6	4	0
Olfr159	0	0	0	0	0	0	0	0	0
Olfr29-ps1	0	0	0	0	0	0	0	0	0
Olfr156	0	1	0	0	0	0	0	0	0
Olfr157	0	1	0	0	0	0	0	0	0
Olfr155	0	0	0	0	0	0	0	0	0
Reck	264	126	318	392	201	427	393	260	261
Glipr2	89	39	112	351	159	324	282	183	130
Ccin	0	0	0	1	0	1	1	0	0
Clta	3399	3535	4640	3513	1703	3204	3806	2657	3408
Gne	430	407	742	925	674	1084	1116	695	853
Gm12504	1	24	15	13	5	13	18	18	10
Rnf38	2320	2271	2833	2882	3254	3457	2321	1575	2833
Mir5106	0	0	0	0	1	0	1	0	0
Melk	1133	997	1636	1020	861	1197	668	430	821
Pax5	6	3	9	8	3	3	6	6	17
5730488B01Rik	0	0	0	0	0	0	0	0	0
Zcchc7	900	1140	1055	2022	2423	2028	1654	885	2442
Grhpr	1150	352	1498	1416	366	1029	1072	701	372
Zbtb5	595	327	729	817	421	884	783	501	473
Polr1e	259	206	460	699	349	677	652	381	435
Fbxo10	1520	835	1566	1929	957	1793	2070	1446	1603
Tomm5	305	222	660	676	138	596	813	521	264
Frmpd1	0	2	0	0	0	1	2	2	0
Frmpd1os	0	0	0	0	0	0	0	0	0
Trmt10b	294	241	426	746	560	770	630	397	733
Exosc3	537	647	705	987	643	869	874	625	734
Dcaf10	1032	549	1428	3156	2077	3347	2312	1346	1738
Slc25a51	2898	1504	3610	3387	1740	3512	4685	3250	2561
Shb	1013	577	1441	1707	747	1948	1851	1020	908
Gm829	0	6	0	0	0	1	0	0	0
Gm12409	2	0	3	3	4	3	0	0	0
Aldh1b1	32	12	39	37	10	24	52	46	27
Igfbpl1	0	0	0	0	0	0	0	0	0
Stra6l	0	2	0	0	0	4	0	0	0
Ccdc180	0	5	0	0	0	0	0	2	0
Tdrd7	291	180	509	570	367	721	794	501	617
Tmod1	1	7	13	7	5	8	10	4	9
Tstd2	1334	848	1967	3832	1843	3499	2864	1703	1922
Ncbp1	3409	2849	5308	5421	3211	5464	5678	3507	4136
Xpa	198	237	214	598	354	531	260	111	242
Foxe1	0	0	0	0	0	0	0	0	0
5830415F09Rik	112	60	169	259	138	196	171	104	108
Hemgn	0	0	0	1	0	2	4	1	0
Anp32b	6648	11417	8527	9462	10862	9457	9381	6129	16739
Nans	1290	771	1853	2773	821	2786	3158	1891	1429
Trim14	275	131	289	448	179	357	364	264	290
Coro2a	527	354	618	1108	469	1052	866	617	576
Tbc1d2	152	58	173	347	81	345	296	160	87
Gabbr2	1421	2075	2126	1225	1172	1516	1370	1183	2490
Anks6	251	138	362	692	338	747	498	242	189
Galnt12	127	87	188	113	96	122	155	101	73
Col15a1	1	0	2	2	0	1	1	0	0
Tgfbr1	1655	1514	2390	1781	2056	2375	2656	2139	2843
Alg2	4753	2674	6516	6991	4377	7386	9233	6844	5826
Sec61b	915	323	1789	2353	321	1865	3917	2602	656
Nr4a3	4785	4813	5800	5584	4893	7122	1452	1066	1403
Stx17	1042	730	1397	1468	982	1491	1312	879	1338
Erp44	2563	2668	3199	3928	4254	3831	6109	4474	7855
Invs	816	627	1022	1682	1298	1665	2441	1530	2117
Tex10	891	813	1228	2448	1975	2409	1830	1018	1702
Msantd3	514	484	589	644	461	659	608	475	678
Tmeff1	527	418	598	416	379	457	865	611	1010
Murc	7	1	20	12	0	8	24	8	13
Lppr1	1	0	0	0	0	0	3	0	3
Acnat2	0	0	1	0	0	0	0	0	0
Acnat1	2	0	0	6	5	3	5	0	0
Baat	3	0	1	18	4	3	11	8	11
Mrpl50	1149	882	1578	2158	1192	1998	2074	1408	1561
Zfp189	383	354	407	1006	676	872	829	555	842
Aldob	48	46	61	43	21	25	21	37	29
Tmem246	269	107	429	424	123	388	521	317	140
Rnf20	3919	5364	5001	6064	6393	6460	7163	4789	11365
Grin3a	0	0	0	0	0	0	0	0	0
Ppp3r2	0	0	0	0	0	0	0	0	0
Cylc2	0	0	0	0	0	0	0	0	0
C630028M04Rik	12	13	0	9	39	7	25	11	1
Smc2os	6	1	9	4	1	5	6	4	0
Smc2	7381	10799	9868	7546	10551	8942	7258	5020	12754
Toporsl	0	0	0	0	0	0	1	1	0
4930552N02Rik	0	0	0	0	0	0	0	0	0
Olfr275	0	0	0	0	0	0	0	0	0
Olfr273	0	0	0	0	0	0	0	0	0
Olfr272	0	0	0	0	0	0	0	0	0
Olfr270	0	0	0	0	0	0	5	0	0
Nipsnap3a	0	0	0	0	0	0	3	0	0
Nipsnap3b	481	235	816	662	380	689	887	612	396
Abca1	9759	5537	10591	7037	4925	7091	8031	6264	6139
4930522O17Rik	0	0	0	0	0	0	0	0	0
AI427809	1	0	0	0	0	0	0	0	0
Slc44a1	1517	1073	1869	1562	1093	1526	1752	1138	1548
Fsd1l	5141	3918	6096	4207	4777	4894	3726	2643	3949
Fktn	1696	2017	2392	1431	1745	1711	2032	1422	2826
Tal2	1	0	1	2	0	6	2	1	0
Tmem38b	414	279	663	707	299	639	750	504	520
Zfp462	1485	1836	1658	1278	1212	1145	803	636	1037
Rad23b	8493	7402	11172	11860	7468	11401	13762	9766	11342
Gm12505	0	0	0	0	0	0	0	0	0
Klf4	3604	2613	3470	5338	3239	5056	5330	3804	4814
Actl7b	1	0	0	1	0	3	3	0	7
Actl7a	0	0	0	0	0	0	0	0	0
Ikbkap	2331	1561	3658	4149	1860	4156	4064	2593	2276
Fam206a	722	800	1142	1295	1180	1503	1606	965	1626
Ctnnal1	1107	789	1499	1577	1102	1567	1015	726	988
Tmem245	1775	1363	2300	2046	1787	2685	2523	1829	2092
Mir32	0	0	2	0	0	0	0	1	0
Frrs1l	342	262	338	263	221	259	367	211	362
Epb4.1l4b	2825	2181	3835	3585	2148	3700	3397	2227	2997
Gm12530	0	0	0	0	0	0	0	0	0
Ptpn3	6663	3518	7170	5873	2606	5239	3044	2045	2217
1700042G15Rik	0	0	0	0	0	0	0	0	0
Palm2	0	0	0	0	0	0	1	0	0
Pakap	0	0	0	0	0	0	0	0	0
Akap2	0	0	0	0	0	0	0	0	0
D630039A03Rik	0	1	0	0	2	0	0	0	0
Txn1	1702	805	3552	2418	460	1998	3600	2086	839
Txndc8	0	0	0	0	0	0	0	0	0
Svep1	0	0	0	0	0	1	0	0	0
Musk	1	0	2	5	5	4	8	7	1
Lpar1	507	584	698	327	387	236	212	191	102
Mir3095	0	0	0	0	0	0	0	0	0
Olfr267	0	0	0	0	3	0	0	0	0
AI314180	5008	3707	6813	7241	4686	7736	8317	5602	6052
Zkscan16	169	189	198	201	122	251	208	141	232
Ptgr1	56	38	63	47	9	35	50	38	15
Dnajc25	252	359	328	734	791	696	731	381	849
Gng10	227	144	283	203	90	184	247	202	174
Ugcg	1352	1005	1400	1531	1465	1586	1912	1471	1916
Gm12596	0	0	0	0	0	0	0	0	0
Susd1	524	401	638	427	272	482	465	333	396
Ptbp3	6890	5468	7675	5557	7309	6697	6136	4301	6604
Hsdl2	670	688	759	654	643	656	750	496	908
E130308A19Rik	659	554	851	822	634	969	739	434	695
Inip	670	481	1047	1187	592	1212	1066	725	693
Snx30	1084	970	1437	1983	1387	1997	2864	1647	1866
Slc46a2	0	4	0	0	0	0	0	0	0
Mup4	0	0	0	0	0	0	0	0	0
Mup6	0	1	0	0	0	0	2	0	0
Mup15	0	0	0	0	0	0	0	0	0
Mup7	0	0	0	0	0	0	0	0	0
Mup2	0	0	0	0	0	0	0	0	0
Mup8	0	0	0	0	0	0	0	0	0
Mup9	0	0	0	0	0	0	0	0	0
Mup1	0	0	0	0	0	0	0	0	0
Mup10	0	0	0	0	0	0	0	0	0
Mup11	0	0	0	0	0	0	0	0	0
Gm2083	0	0	0	0	0	0	0	0	0
Mup12	0	0	0	0	0	0	0	0	0
Mup13	0	0	0	0	0	0	0	0	0
Mup14	0	0	0	0	0	0	0	0	0
Mup16	0	0	0	0	0	0	0	0	0
Mup17	0	0	0	0	0	0	0	0	0
LOC100048884	0	0	0	0	0	0	0	0	0
Mup19	0	0	0	0	0	0	0	0	0
Mup5	0	0	0	0	0	0	0	0	0
Mup20	0	0	0	0	0	0	0	0	0
Mup3	0	0	0	1	0	0	1	0	0
Mup21	0	0	0	0	0	0	0	0	0
Zfp37	656	892	706	1293	1611	1217	1165	701	1866
Slc31a2	313	233	411	526	262	477	627	455	325
Fkbp15	1178	1095	1797	2376	1440	2429	2309	1512	2025
Slc31a1	2383	1634	3643	2982	1778	3256	4345	3212	2671
Cdc26	633	304	816	848	384	691	869	589	451
Prpf4	1200	823	1787	2079	966	2212	1777	1222	1119
Rnf183	1	0	1	2	2	0	2	3	0
Wdr31	212	68	291	566	138	581	378	238	174
Bspry	7	0	2	10	7	13	19	9	1
Hdhd3	58	18	73	97	10	65	39	33	7
Alad	428	214	814	1235	389	1300	896	487	412
Pole3	474	1090	657	766	586	714	783	526	1371
4933430I17Rik	42	19	42	85	57	73	116	50	75
Rgs3	1114	883	1359	1486	540	1502	538	416	561
Zfp618	203	166	328	340	232	343	158	110	145
Ambp	766	338	971	728	291	794	583	396	370
Kif12	1175	379	1785	1570	328	1499	645	470	218
Col27a1	9795	5533	13287	9268	3779	11496	2084	1625	1677
Mir455	0	0	0	0	0	0	0	0	0
Orm1	1	0	0	0	0	0	0	0	0
Orm3	0	0	0	0	2	0	0	0	0
Orm2	1	0	0	0	0	0	1	0	0
Akna	407	187	375	917	421	867	1885	1275	1154
Whrn	36	10	34	73	34	65	62	39	12
Atp6v1g1	4038	2204	5993	4897	1615	4439	6250	4559	2886
6330416G13Rik	342	147	541	810	360	961	680	521	334
Gm11213	0	0	0	0	0	0	0	0	0
1700018C11Rik	0	0	0	0	0	0	1	0	0
Tnfsf15	35	23	53	63	35	59	150	62	87
Tnfsf8	0	0	0	0	1	3	1	0	0
Tnc	0	1	1	1	2	0	3	0	0
Pappa	1	0	2	2	0	0	0	0	1
Astn2	0	0	0	0	0	1	0	0	0
Trim32	1443	778	1913	3225	1468	2746	2187	1355	1361
Tlr4	101	71	97	134	148	122	314	216	217
Brinp1	26	16	39	18	16	28	22	5	10
Cdk5rap2	1628	2311	2320	3172	2784	3611	2235	1448	2857
Megf9	1917	1998	2899	2185	2183	2963	1946	1641	2613
Tle1	1646	1224	2358	3628	1990	3723	2728	1846	2373
C630043F03Rik	255	211	389	359	259	379	263	191	198
Aldoart1	8	11	35	28	0	27	15	15	1
Gm11487	0	0	0	0	0	0	1	0	0
Gm11236	0	0	0	0	0	0	0	0	0
LOC100862015	0	0	0	0	0	0	0	0	0
Gm11237	0	0	0	0	0	0	0	0	0
LOC101055863	0	0	0	0	0	0	0	0	0
LOC100502896	0	0	0	0	0	0	0	0	0
Gm428	0	0	0	0	0	0	0	0	0
Rasef	0	0	0	0	0	0	0	0	0
Gm11240	1	0	0	1	0	0	1	0	0
Gm13871	0	0	0	0	0	0	0	0	0
Gm11758	0	0	0	0	0	0	0	0	0
Gm11757	0	0	0	0	0	0	0	0	0
2310002L09Rik	0	0	0	0	0	0	0	0	0
Frmd3	0	2	0	1	0	0	1	0	0
Kdm4c	1305	981	1690	2609	1971	2606	2329	1445	2166
Tmem261	246	113	485	374	77	388	466	308	114
Ptprd	731	663	753	717	678	722	601	485	811
A430085M09Rik	0	0	0	0	0	0	0	0	0
Tyrp1	0	0	1	0	0	0	0	0	0
Lurap1l	195	170	284	183	125	237	147	125	98
Mpdz	2464	2526	2944	2875	2634	3069	2898	1925	2949
Mir466h	0	0	0	0	0	0	0	0	0
Gm5860	5	1	4	1	0	1	0	0	0
Nfib	2474	2471	2422	2443	2847	2677	2471	1741	2608
Zdhhc21	880	851	1221	715	961	1072	1022	761	1230
Cer1	0	0	0	0	0	0	0	0	0
Frem1	0	0	5	0	0	5	2	0	0
Ttc39b	4240	3607	4448	4319	4054	4591	3498	2593	3264
Gm11413	0	2	0	1	4	0	3	0	0
Snapc3	294	230	365	534	405	520	306	210	300
Psip1	7291	11828	7681	6278	10891	6577	7077	4789	17268
Ccdc171	120	96	98	149	138	163	172	95	256
6030471H07Rik	0	0	0	0	0	0	0	0	0
Bnc2	1745	1605	1749	1350	1248	1357	820	611	1356
Cntln	380	638	448	534	1009	637	849	562	1968
Sh3gl2	2	0	2	1	0	3	1	0	3
Adamtsl1	198	117	191	342	181	248	437	267	204
Saxo1	0	0	0	0	0	0	0	0	0
Saxo1os	0	0	0	0	0	0	0	0	0
Rraga	1503	999	2082	1874	1092	1828	2466	1650	1686
Haus6	1335	1514	1821	2246	2754	2442	2062	1441	2301
Scarna8	3	0	0	4	0	5	1	0	1
Plin2	716	393	939	804	288	614	975	631	432
Dennd4c	1680	1543	2104	2344	2167	2631	3100	1880	2903
Rps6	2996	2452	5547	5830	2256	5031	6761	3690	3242
Acer2	13	2	5	24	10	30	20	13	17
Slc24a2	4	2	6	14	16	7	45	15	25
Mllt3	774	691	953	831	913	928	745	542	809
Focad	373	269	623	547	211	634	867	575	572
Mir491	0	0	0	0	0	0	0	0	0
Hacd4	185	143	203	84	77	85	79	50	83
Ifnb1	0	0	0	0	0	0	0	0	0
Ifna15	0	0	0	0	0	0	0	0	0
Ifna14	0	0	0	0	0	0	0	0	0
Ifna9	0	0	0	0	0	0	0	0	0
Ifna12	0	0	0	0	0	0	1	0	0
C87499	0	0	0	1	0	0	2	2	3
Ifna13	0	0	0	0	0	0	0	0	0
Ifna16	0	0	0	0	0	0	0	0	0
Ifna2	0	0	0	0	0	0	1	0	0
Ifnab	0	0	0	1	0	1	0	0	0
Klhl9	2915	1807	3340	3022	2409	3239	3157	2195	2461
Gm13271	0	0	0	0	0	0	0	0	0
Gm13286	0	0	0	0	0	0	0	0	0
Gm13283	0	0	0	1	0	0	1	2	0
Gm13289	0	0	0	0	0	0	0	0	0
Gm13290	0	0	0	0	0	0	0	0	0
Gm13285	0	0	0	0	0	0	0	0	0
Gm13272	0	0	0	0	0	0	0	0	0
Ifnz	0	0	0	2	0	0	0	0	0
Gm13276	0	0	0	0	0	0	0	0	0
Gm13277	0	0	0	0	0	0	0	0	0
Gm13278	0	0	0	0	0	0	0	0	0
Gm13279	0	0	0	0	0	0	0	0	0
Gm13275	0	0	0	0	0	0	0	0	0
Gm13287	0	0	0	0	0	0	0	0	0
Gm13288	1	0	0	0	0	0	0	0	0
Ifna7	1	0	1	0	0	0	0	0	0
Ifna11	0	0	0	0	0	0	0	0	0
Ifna6	0	0	0	0	0	0	0	0	0
Ifna5	0	0	0	0	0	0	0	0	0
Ifna4	0	2	0	0	0	0	0	0	0
Ifna1	0	0	0	0	0	0	0	0	0
Ifne	0	0	0	0	0	0	0	0	0
Mir31	0	0	0	0	0	0	0	0	0
Gm12603	0	0	0	0	0	0	0	0	0
Mtap	1044	850	1684	1332	1048	1423	1650	1050	1256
Cdkn2a	953	421	1782	1461	234	1392	1384	932	333
Cdkn2b	245	137	402	552	129	507	509	344	325
Dmrta1	2	0	0	7	3	5	2	5	2
Zfp352	2	0	1	1	0	0	11	6	4
Gm12633	0	0	0	0	0	0	0	0	0
Elavl2	711	833	1019	1117	1076	1277	1418	866	1552
Mir6402	0	0	0	0	0	0	0	0	0
Izumo3	0	0	0	0	0	0	0	0	0
Tusc1	40	8	47	56	27	54	50	34	20
Caap1	220	180	258	389	455	376	454	258	424
Plaa	2071	2473	2849	3247	3826	3819	4127	2963	5240
Gm12657	8	14	12	7	0	22	10	18	2
Ift74	943	1845	1158	1213	2383	1293	1095	705	2530
Lrrc19	0	0	0	0	1	0	0	0	0
Mir872	0	0	0	0	0	0	0	0	0
Tek	0	3	0	0	0	1	8	0	0
Eqtn	6	2	3	2	8	6	7	4	5
Mysm1	1561	1770	1619	2301	2612	2600	2719	1560	3231
Jun	1039	950	1164	2338	974	1867	1876	998	1313
Fggy	379	154	477	500	155	342	440	295	234
9530080O11Rik	13	16	14	42	27	23	36	16	18
Hook1	6060	9719	7906	6998	11688	9404	9298	6741	15300
Cyp2j13	0	0	0	0	0	0	0	0	0
Cyp2j12	0	0	0	0	0	0	0	0	0
Cyp2j11	0	0	0	0	0	0	0	0	0
Cyp2j8	1	0	0	1	0	2	1	0	0
Cyp2j6	264	328	381	291	345	300	371	330	476
Cyp2j9	0	0	0	1	0	0	0	0	0
Cyp2j5	0	0	0	0	0	0	0	0	0
Gm12695	2	3	3	4	3	6	0	0	0
E130114P18Rik	0	0	0	0	0	0	0	0	0
Nfia	381	359	451	441	428	461	444	302	592
Tm2d1	472	216	826	545	185	523	762	559	218
Inadl	168	159	308	277	167	381	367	177	245
L1td1	0	2	0	0	0	2	0	0	1
Kank4	115	113	167	74	66	122	35	32	30
Kank4os	18	10	17	20	7	36	30	14	18
Usp1	4174	6109	5281	5002	7622	5817	5439	3482	9246
Dock7	3323	2455	4352	4370	3039	4529	3600	2346	3234
Angptl3	0	0	0	1	0	3	0	0	0
Atg4c	915	787	1103	752	937	822	861	692	1462
Foxd3	0	0	0	0	0	0	0	0	0
Alg6	1417	971	1975	1459	1414	1717	1602	1329	1471
Itgb3bp	513	476	794	828	587	797	634	380	508
Efcab7	351	453	460	687	824	650	422	256	567
Pgm2	2366	1151	2442	1710	738	1442	1587	1006	784
Ror1	124	116	141	136	110	116	31	37	34
Ube2u	1	2	0	1	0	0	3	0	0
Cachd1	0	0	0	0	0	2	2	1	0
Raver2	0	0	0	0	0	0	0	0	6
Jak1	5996	4928	7102	7470	5875	7922	7717	5400	8425
E130102H24Rik	48	38	69	40	29	50	47	32	54
Mir101a	0	0	0	0	0	0	0	0	0
0610043K17Rik	1	0	0	6	11	4	4	3	21
Ak4	1377	452	1311	539	107	155	234	100	107
Dnajc6	1011	658	1214	985	679	981	1242	920	874
Leprot	1456	516	2166	1346	556	1360	1221	1084	568
Lepr	154	158	219	149	140	133	101	68	94
B020004J07Rik	0	0	0	1	0	0	3	0	0
Gm12794	0	2	5	3	9	4	78	23	48
Gm12789	0	0	0	0	0	0	0	0	0
Pde4b	481	503	538	520	565	476	415	291	361
Sgip1	969	1122	1008	921	1141	1009	1415	1027	1640
Gm12709	0	0	0	0	1	0	0	0	0
Tctex1d1	0	3	3	4	4	0	14	7	3
BB031773	0	0	0	1	0	3	0	0	0
Insl5	0	0	0	0	0	0	0	0	0
Wdr78	135	124	183	283	211	282	231	141	229
Mier1	2390	2408	2502	3297	3422	3210	2929	1946	3437
Slc35d1	303	345	452	327	253	350	412	334	412
4921539E11Rik	0	0	0	0	0	0	1	0	0
4930456L15Rik	0	0	0	0	0	0	4	0	0
Oma1	123	58	187	223	65	214	217	120	125
Gm12718	0	0	0	0	1	0	0	0	0
Dab1	0	0	2	0	0	0	0	0	0
C8b	0	0	0	0	0	0	1	0	0
C8a	0	0	0	0	0	0	0	0	0
1700024P16Rik	0	0	0	1	1	0	5	0	0
Prkaa2	1121	1053	1469	1011	1120	1195	1321	998	1389
Ppap2b	0	0	0	1	0	3	1	0	1
Usp24	3483	3423	5219	6585	5007	7682	5477	3645	5272
Pcsk9	1094	391	1426	1969	472	1633	2225	1434	366
Bsnd	0	0	0	1	0	0	0	0	0
Dhcr24	450	438	1031	651	285	799	817	612	374
BC055111	0	0	2	7	0	1	8	2	6
Ttc22	18	10	44	31	18	51	23	17	16
Pars2	115	55	203	252	88	248	255	187	118
Ttc4	735	529	1067	1026	525	1000	1050	645	724
Mroh7	7	3	1	7	7	3	4	4	10
Fam151a	6	6	15	12	7	5	5	1	2
Acot11	223	118	234	310	85	285	298	224	177
Ssbp3	2611	1632	2867	2465	1489	2732	2498	1886	1756
Mrpl37	978	516	1452	1468	667	1347	1389	1013	734
Cyb5rl	175	47	237	298	108	317	196	122	40
Cdcp2	0	0	0	0	0	0	0	0	0
Tceanc2	421	258	573	700	406	694	750	534	506
Tmem59	8014	2750	11225	6968	2456	6024	7369	5852	2221
Ldlrad1	0	0	0	0	0	0	1	0	0
Lrrc42	792	509	1259	1177	496	1015	770	555	393
Hspb11	225	371	347	415	287	357	416	257	425
Dio1	134	94	209	68	70	86	13	28	10
Yipf1	633	286	1191	800	229	867	959	641	253
Ndc1	1407	1163	1780	1325	1303	1311	1355	1078	1136
Glis1	46	15	30	100	30	63	46	23	42
Dmrtb1	0	0	0	0	0	0	0	0	0
Lrp8	2053	2269	2362	1884	1744	1783	2769	1955	2592
Magoh	670	469	1531	1424	494	1361	1628	1071	716
0610037L13Rik	227	224	414	472	150	494	493	287	247
Cpt2	1044	657	1127	795	465	590	833	573	566
4930407G08Rik	0	0	0	0	1	0	0	0	0
Slc1a7	1	6	2	4	0	5	14	7	0
Podn	267	177	222	206	118	152	270	119	184
Scp2	3624	2824	5163	3854	2412	3454	3666	2994	2838
Mir6397	0	0	0	0	0	0	0	0	0
Echdc2	404	207	569	503	158	393	477	356	270
Zyg11a	2	0	0	0	0	0	0	0	0
Zyg11b	2871	1653	3454	3952	3220	4318	8209	5687	5931
Coa7	195	254	351	396	218	451	457	300	288
Fam159a	1	0	0	0	0	0	1	6	0
Gpx7	0	0	0	0	1	0	0	0	0
Zcchc11	2915	3335	3228	3303	4631	3531	3817	2461	6006
Prpf38a	774	569	1134	1394	902	1469	1157	726	975
Orc1	336	238	444	595	414	606	553	365	364
Cc2d1b	773	353	1153	1445	551	1637	1311	1001	605
Zfyve9	840	451	1094	1210	691	1540	1943	1315	1196
3110021N24Rik	3	10	5	2	5	9	7	5	4
Btf3l4	1007	973	1333	1481	1247	1424	1715	1064	1416
Txndc12	1668	766	2128	1626	727	1388	1681	1344	988
Kti12	247	164	439	579	225	579	594	353	285
Rab3b	8	5	3	7	6	9	11	4	12
8030443G20Rik	0	0	0	0	2	0	0	0	0
Nrd1	4413	5715	5868	5653	5356	5996	8387	5860	11327
Mir761	1	1	1	2	0	3	3	2	0
