Geneid	KRS7_1_QGP1_1_DMSO	KRS7_4_QGP1_2_DMSO	KRS7_7_QGP1_3_DMSO	KRS7_2_QGP1_1_Tg6h	KRS7_5_QGP1_2_Tg6h	KRS7_8_QGP1_3_Tg6h	KRS7_3_QGP1_1_Tg24h	KRS7_6_QGP1_2_Tg24h	KRS7_9_QGP1_3_Tg24h
KHDRBS1	5516	3855	9608	2872	5374	3257	4072	4399	2588
SEC23A-AS1	1	1	1	2	0	0	0	0	2
GDAP1L1	78	59	109	22	62	41	39	34	33
CHKB	5	8	2	2	1	2	1	0	7
CRYBA1	0	0	0	0	0	0	0	0	0
LOC100288846	0	3	14	0	2	5	6	9	6
ITGAV	1988	1348	3138	984	2129	1272	2349	1942	1780
CAVIN2	0	0	0	0	0	0	1	0	0
BAP1	717	409	1339	382	1134	524	772	847	587
AXIN2	191	145	344	86	205	96	150	157	121
CSN3	0	0	0	0	0	0	0	0	0
CSF1R	0	0	1	3	3	1	1	0	0
KDM5D	0	0	0	0	0	0	0	0	0
CHRNG	0	0	0	0	0	0	0	0	0
LINC02315	0	0	0	0	0	1	0	0	0
ZNF346	396	307	748	254	550	247	409	445	339
DGAT2	52	12	113	2	5	1	12	7	3
LRFN5	1	0	1	5	0	0	1	2	1
LOC105370473	0	0	0	0	0	0	0	0	0
LINC02302	0	0	0	0	0	0	0	0	0
LOC101927418	0	0	0	0	0	0	0	0	0
TOGARAM1	404	288	567	353	614	359	515	460	449
METTL6	197	135	462	201	472	234	386	530	425
SNORD127	0	6	0	0	0	1	2	0	0
P3H1	1188	776	1940	1031	2567	1127	2193	2268	1743
PRG2	0	0	0	0	0	3	0	0	0
C11orf86	0	0	0	0	0	0	0	0	0
CEMIP	237	147	311	264	549	307	5136	2394	4669
LINC02303	0	0	0	0	0	0	0	0	0
BACE1	1476	1073	2013	838	1460	842	1565	1397	1330
KRTCAP2	681	594	2725	408	2373	647	1306	2084	1469
SERPINA12	0	0	0	0	0	0	0	0	0
CDK15	0	0	0	0	0	0	0	0	1
FKBP1B	9	3	16	3	6	4	4	5	1
MIR548Y	0	0	0	0	0	0	0	0	0
LINC00648	32	42	80	11	1	7	11	17	5
GTF2H2C_2	0	0	0	0	0	0	0	0	0
LRR1	200	69	544	56	241	203	171	176	102
LINGO1	1003	612	1250	243	321	173	430	352	248
CDC42	4079	2650	8344	2119	4877	2456	3817	4047	3203
CCNB3	10	6	30	10	12	4	1	5	3
RN7SL3	2	8	4	8	2	3	3	6	2
RN7SL2	454	165	195	312	180	292	720	320	531
MIR6076	0	0	0	0	0	0	0	0	0
CTBP1-AS2	271	138	468	73	319	186	356	294	328
LINC01599	5	7	15	0	1	2	4	1	1
VCPKMT	126	69	220	94	141	115	147	150	107
MIR4504	3	0	3	0	3	0	0	0	0
PLCE1	144	114	318	68	126	153	66	74	83
PLP2	1026	1158	2536	954	1231	652	1674	1570	1369
LOC105370489	0	0	0	0	0	0	0	0	0
CLEC11A	0	0	0	0	0	0	0	0	0
SMARCC1	5068	5232	10017	5455	8079	4410	6840	6548	5371
LINC00519	1	6	8	4	3	2	5	0	9
MAS1L	0	0	0	0	0	0	0	0	0
LINC02310	6	4	11	2	0	0	6	0	3
LOC102723604	0	0	0	0	0	0	0	0	0
FAM120A	4589	4056	6653	4425	5171	3999	5356	4100	4089
PHLDA1	1662	1396	3325	5611	9568	6494	6035	5101	6860
ATF6	3566	2992	5327	5827	9003	5046	8300	7450	6978
RBM15B	1298	965	2100	656	1528	843	1495	1410	1095
IDH1	5309	4225	10589	8216	20496	8616	23992	25005	21463
COPS8	1351	821	2940	823	1999	1205	1703	1466	1358
POLE	1885	1123	4328	465	920	1072	754	853	272
PPP2R5B	712	157	960	261	1389	625	1415	1239	1069
LOC101927620	0	0	0	6	0	0	1	0	0
MIR5580	0	0	0	0	0	0	0	0	0
UBASH3A	1	0	0	0	0	0	1	0	0
PSMD4	3075	1633	7038	1657	6074	2270	4197	5120	3313
C18orf12	0	0	0	0	0	0	0	0	0
GAGE6	0	0	0	0	0	0	0	0	0
MIR4308	0	0	0	0	0	2	0	0	0
RTBDN	683	425	1029	266	750	295	445	466	417
TBX2	12	4	17	8	8	12	49	47	16
RTCB	1181	987	2646	981	2383	1245	1787	2172	1451
RHOBTB3	3566	2411	5550	2148	3465	2517	3475	2922	2632
FRMPD1	20	10	24	0	3	0	7	8	3
ICK	1736	1607	2972	1037	1515	1222	1283	1165	741
SPAG11B	0	0	0	0	0	0	0	0	0
CLEC1A	0	0	0	0	0	0	0	0	0
PIAS4	718	293	1124	194	631	386	629	546	386
C6orf203	263	272	548	171	295	143	272	412	311
TMEM69	810	709	1687	476	900	538	865	897	611
VTA1	1267	1160	2148	1204	1484	980	1636	1225	1096
PDZD11	625	563	1492	448	976	401	624	736	627
TRMO	136	154	276	186	244	125	175	216	160
PAIP2	1899	1942	3868	2446	3371	1698	2464	2763	2185
ABHD5	716	381	1188	425	911	631	892	723	780
SOX21-AS1	9	10	17	4	0	2	11	15	1
RPL13AP3	0	0	9	3	1	0	1	5	2
RDH11	2423	2006	4963	946	1823	826	2701	2651	2067
TEX264	164	49	300	47	148	58	152	188	88
METTL9	2172	1223	3647	1254	2458	1458	2019	1790	1442
LOC101927690	1	0	0	1	0	0	0	0	0
PI4KA	2078	1255	4392	1012	2774	1720	1601	1663	1404
OTX2-AS1	0	0	0	0	0	0	0	0	0
ERICH1	358	447	657	461	459	291	468	469	322
AP5M1	1071	619	1421	576	1225	687	1090	923	895
CORO2A	479	266	876	184	450	223	470	389	310
XRCC4	209	245	551	211	269	232	362	359	215
PDIA4	11783	7159	22896	21325	56620	31619	19909	20994	14986
TSPY2	0	0	0	0	0	0	0	0	0
PSMA3-AS1	356	478	690	542	440	349	325	429	375
LINC00216	0	0	0	0	0	0	0	0	0
WNT5A	986	818	1635	388	563	509	463	313	391
RILPL1	80	53	123	50	86	48	135	76	90
RABGGTA	284	184	576	147	409	194	238	260	169
MAP4K2	503	243	777	177	520	299	448	400	283
NPIPA7	0	0	0	0	0	0	0	0	0
GOLGA8N	2	0	3	0	2	4	3	0	1
EPPIN	0	0	0	0	0	0	1	0	0
GOLGA8R	4	0	16	0	1	1	3	1	1
C11orf88	0	0	0	0	0	0	0	0	0
LINC01500	0	0	0	0	0	0	0	0	0
BOLA2-SMG1P6	94	17	100	11	98	38	149	92	96
C1orf54	2	3	10	9	19	10	9	5	13
MRPS34	591	459	1313	435	1135	560	820	926	578
IDH3G	912	735	1774	711	1541	754	809	714	596
MIR5586	0	0	0	0	0	0	0	0	0
LRRC9	55	27	53	14	18	13	22	25	13
PAGE3	0	0	0	0	0	0	0	0	0
NME7	479	476	972	840	1398	726	1071	1263	1261
SSFA2	5647	3515	7894	8499	11288	7228	5919	5218	4056
LINC02322	0	0	0	0	0	0	0	0	0
RPS3A	5341	2881	16461	2603	12320	3146	7329	10688	6143
SALRNA1	0	0	0	0	0	0	0	0	0
EPX	1	0	0	0	0	0	0	0	0
ROCR	0	0	0	0	0	0	0	0	0
PARAL1	0	0	0	0	0	0	0	0	0
FLJ22447	0	0	1	0	2	2	4	0	0
HIF1A-AS1	1	0	2	0	1	1	1	2	0
DNALI1	545	527	1184	429	675	283	602	661	492
LOC105370526	1	4	6	0	0	0	0	1	1
HOPX	0	3	1	2	7	5	7	18	0
SDR9C7	1	0	1	0	0	1	0	0	0
NPB	1	0	3	5	0	0	2	0	0
TICRR	482	460	1430	185	323	432	178	249	29
SNX11	333	151	927	182	799	322	511	565	480
CDC42EP1	23	9	25	32	104	76	177	163	98
IL22RA2	0	1	0	0	0	0	1	0	1
SNX6	1232	906	1895	862	1254	810	1468	1278	1031
FBXO34	555	414	1126	588	846	441	680	763	542
PPEF1	0	0	0	0	2	0	3	0	1
RELT	364	139	686	170	598	419	472	435	280
CSNK1E	21	0	34	8	21	11	36	19	8
GJD3	4	1	16	1	3	1	6	4	14
MIR548H1	0	0	0	0	0	0	0	0	0
B2M	2475	1179	3800	724	2119	1158	1372	1501	896
KALRN	508	475	825	293	493	323	558	506	497
FLRT2	7	4	7	36	36	22	117	95	67
LLGL2	738	168	1109	138	572	348	625	521	425
LOC102723809	0	0	0	0	0	0	0	0	0
USP20	853	376	1370	308	1043	582	779	893	539
TSPAN9	539	177	1015	160	707	390	558	554	503
SLC22A7	2	0	9	0	3	2	1	6	4
PIK3CA	868	679	1260	787	947	793	976	755	645
MIR7855	0	0	0	0	0	0	0	0	0
ZNF879	0	0	0	0	0	0	0	0	0
CHURC1-FNTB	2	3	3	0	3	6	10	14	5
ATP5MD	398	499	2197	382	1630	352	674	1428	1160
ADTRP	0	0	0	0	0	0	1	0	2
ZNF561-AS1	213	149	411	91	289	111	167	242	178
ARRDC1-AS1	120	64	249	38	179	96	153	168	153
KRBOX1-AS1	0	0	0	0	0	0	0	4	0
MIR4706	0	0	0	0	0	0	0	0	0
LOC100506321	0	4	2	17	9	0	1	1	10
LINC02324	0	0	0	0	0	0	0	0	0
MIR4708	0	0	0	0	0	0	0	0	0
DENND2C	33	10	60	21	39	34	65	49	56
NEK3	178	153	402	181	286	171	339	382	286
LINC02539	0	0	0	3	0	0	0	0	0
LINC00376	0	0	0	0	0	0	0	0	0
NOL11	1394	1191	2586	980	1654	1190	1589	1461	1309
CTAG1B	0	0	0	0	0	0	0	0	0
CNTFR	7	6	14	0	5	5	7	0	5
CSTF2	435	406	814	379	679	372	480	739	440
CTBP1	1973	592	3292	498	2057	1274	1691	1649	1159
MIR5694	0	0	0	0	0	0	0	0	0
LGR5	14	2	43	6	8	14	7	11	4
CLEC6A	0	0	0	0	0	0	0	0	0
WDR77	730	329	2093	319	1518	747	877	1021	848
ZNF677	0	0	4	0	0	0	0	0	0
PPIL2	754	566	1483	403	976	573	596	719	548
LOC100996664	0	0	0	0	0	0	2	0	0
DDX6	6964	6155	13452	5949	9728	5688	6694	7763	6887
OTX2	0	0	0	0	0	0	0	0	0
MIGA1	1886	1381	2583	1000	1547	1071	1866	1661	1580
COL26A1	2	0	9	6	3	0	3	4	0
EMID1	344	51	521	34	237	105	192	130	101
SGSM1	432	149	543	159	537	285	459	526	363
RAVER1	1492	673	2526	537	1546	1010	984	886	674
TMEM132D	0	0	2	0	0	0	1	0	0
AGAP4	121	68	197	91	120	95	144	207	162
GRIN3A	17	13	32	4	13	2	1	0	0
ZNF526	374	169	555	256	695	380	413	464	354
GPT2	823	504	1615	1976	6269	3593	3641	3685	2820
TRPV1	147	71	293	76	223	121	169	198	172
LOC100289511	2	4	9	3	2	0	2	7	4
CACNB2	426	549	617	1375	2185	971	1063	938	782
KIF23	1252	1132	4861	470	592	969	648	1163	107
SNORD169	1	2	0	3	12	7	6	10	4
MEMO1	315	179	662	82	362	204	309	351	217
CTSS	9	15	19	14	21	7	11	9	5
NDUFC2	453	262	549	178	308	256	401	295	281
SIRPG	0	0	0	5	0	0	0	0	0
LOC646548	8	4	26	0	9	7	4	9	10
SOX12	2180	1045	3626	866	2437	1407	2139	1693	1154
RPP14	4	7	5	0	3	2	2	2	4
SYNJ2BP-COX16	3	2	2	1	1	2	3	9	1
EDN3	0	0	0	0	0	0	1	0	0
ADAM20P1	10	10	16	0	8	3	7	0	12
USP17L17	0	0	0	0	0	0	0	0	0
USP17L13	0	0	0	0	0	0	0	0	0
CFAP36	993	953	2094	1468	2267	888	3086	3150	2634
LOC101928075	0	0	0	0	2	2	3	5	0
MIR450B	0	0	0	0	0	0	0	0	0
MIR509-2	0	0	0	0	0	0	0	0	0
MIR197	6	2	2	0	5	8	5	10	3
VTRNA2-1	0	0	0	0	0	0	0	0	0
MIR298	0	0	0	0	0	0	0	0	0
MIR765	0	0	2	0	0	0	0	2	0
HLA-DRB1	74	11	95	7	54	22	13	36	6
MIR105-2	0	0	0	0	0	0	0	0	0
PKN1	1966	740	3502	620	2255	1474	2405	2196	1533
AMTN	0	0	4	0	0	0	0	0	0
SNORD56B	0	0	0	0	0	0	0	0	0
LOC145474	2	5	13	0	4	1	1	0	6
GYPE	0	0	0	0	0	0	0	0	0
KRTAP10-7	0	0	0	0	0	0	0	0	0
KRTAP10-6	0	0	0	0	0	0	0	0	0
KRTAP10-4	1	0	0	0	0	0	0	0	0
RAB15	701	567	1403	412	657	439	648	525	448
SETSIP	1	17	15	18	6	2	0	13	11
CDC25B	3361	1705	7977	656	1761	1562	2261	2631	1174
NCOA3	1244	1116	1983	908	1430	854	1580	1547	1375
PHPT1	430	150	1446	121	834	408	378	474	305
TMEM229A	2	0	2	0	0	0	1	0	4
NPIPB5	53	178	80	146	46	56	62	67	39
C2CD4D	22	6	22	1	8	9	12	20	8
LINC00601	0	0	1	0	3	2	9	0	4
MIR7843	0	0	0	0	0	0	0	0	0
AP5S1	171	96	331	40	152	83	114	102	89
OCLN	91	43	219	15	63	47	121	107	78
HIPK4	0	0	2	2	0	0	2	0	0
ZNF480	1047	1443	1706	1369	1018	654	1359	1340	1065
DHRS13	357	128	807	72	321	178	359	282	287
SLFN13	0	0	0	0	0	0	0	0	0
CCDC42	0	0	0	0	0	0	0	0	0
TEPSIN	215	71	344	35	269	133	280	240	231
TMED6	8	1	7	0	6	5	1	0	4
GSG1L	0	0	0	0	2	0	0	0	0
TEKT5	3	0	7	0	2	0	1	8	3
LOC101928123	1	0	0	0	1	0	0	0	0
NPW	4	0	4	0	4	0	3	5	3
CPPED1	80	59	146	43	81	60	76	55	58
PLXDC2	2852	2972	4345	2709	2746	2281	1931	1788	1555
LOC101928143	0	0	0	0	0	0	0	0	0
HMMR	1908	2321	6174	1336	684	1229	2262	2677	232
ABI3BP	2	0	1	5	1	0	2	0	3
ACOT2	232	53	416	34	277	101	102	137	98
LILRA2	0	0	0	0	0	0	0	0	0
SH2B3	308	192	422	270	590	370	401	356	296
HDAC5	674	202	1092	246	1300	601	1088	948	735
MIR4505	0	0	0	3	0	0	0	0	0
LOC100506476	2	1	2	0	0	2	4	1	0
LINC02274	3	1	0	0	0	0	1	6	3
HDAC11	202	50	272	65	133	50	217	209	185
FAM117A	216	80	301	146	362	211	240	169	136
SGPP1	257	136	270	108	187	158	378	279	234
MAGED4B	0	0	0	0	0	0	0	0	0
KCNQ3	6545	4682	9556	3134	4704	3555	3076	3378	3106
CPEB3	449	351	515	298	562	463	489	454	467
MYO16	2	3	4	4	2	2	3	14	2
MIR4709	0	0	0	0	0	0	0	0	0
SOAT2	1	0	0	0	0	0	0	0	1
UTF1	0	0	0	0	0	0	0	0	0
STK24	919	638	1734	644	1074	757	1432	1181	966
PARP16	259	176	441	109	280	170	196	235	163
SNHG5	236	180	1119	236	1305	306	1019	1714	1276
BDNF-AS	14	12	32	18	21	5	31	40	13
MIR22HG	1	0	0	0	0	0	0	0	0
ACYP1	203	145	646	103	305	140	215	296	190
ZC2HC1C	109	68	158	41	103	54	110	140	80
PLCB3	1062	647	1941	380	985	565	1034	937	552
KYAT1	138	74	254	39	163	66	105	89	110
LINC01220	0	4	4	0	0	0	0	5	0
LINC00114	0	0	4	0	1	0	0	4	2
LOC102724153	0	0	0	0	0	1	0	0	0
EREG	0	0	0	0	0	0	0	0	0
EP300	2777	3253	4676	2319	3111	1915	2568	2695	2080
SCNN1B	299	191	387	141	210	111	36	40	46
REPS1	865	840	1378	957	1110	706	1228	999	828
HMCN1	19	19	25	10	5	10	6	4	3
PNPLA3	110	54	193	31	70	39	58	67	50
TSSK1B	0	2	0	0	0	1	0	0	0
TMEM120A	349	117	605	192	585	296	620	513	476
VASH1-AS1	146	58	237	53	135	83	109	130	120
NDUFB10	637	594	1763	446	1257	492	786	1015	745
LINC01629	0	3	0	0	0	0	0	0	0
LINC02288	13	5	24	0	8	8	17	12	7
LINC02289	3	0	0	0	0	0	0	0	0
ATP6V1D	836	818	1807	726	1621	725	1064	1061	1061
MIR1260A	0	0	0	0	0	0	0	0	0
ST8SIA1	14	17	43	11	6	2	4	6	3
FZD1	5039	2299	6686	768	1635	1095	1490	1078	996
CCT8L2	0	0	0	0	0	0	0	0	0
DAPP1	1	0	0	6	0	0	0	0	0
GK	306	258	651	351	699	478	873	798	821
VPS28	723	315	1631	243	1077	499	971	873	865
RBM12B	865	596	1307	361	635	405	638	804	549
RPRML	1	1	0	0	0	0	0	0	3
MAGEC1	19	12	38	12	33	6	19	17	30
AKT3	0	0	0	0	0	0	0	0	0
TMPRSS11E	10	5	19	10	8	6	6	4	2
TMPRSS4	0	1	0	0	1	0	2	0	0
PKLR	0	0	0	0	0	0	0	0	0
GMNC	5	1	3	2	0	0	2	0	1
RLN3	0	0	0	0	2	0	0	0	0
SPSB3	211	65	328	54	330	124	412	304	270
NRXN3	324	373	853	537	852	800	195	222	244
PHB2	2634	1520	5371	1146	4418	1797	3404	3567	2388
STAC3	39	26	75	27	46	24	20	43	36
LOC105370586	0	0	0	0	0	0	0	0	0
NIF3L1	527	372	1391	274	823	446	661	1008	513
DIO2-AS1	0	0	0	0	0	1	0	0	0
HIST1H3A	8	6	15	7	2	5	1	7	3
HIST1H3D	5	6	5	3	10	6	2	0	7
TRRAP	5191	4127	9445	2876	6738	4146	4744	5044	4313
NDUFS3	419	137	1067	101	1043	377	534	851	439
SNORA79	1	0	0	0	0	0	0	0	0
LOC101928504	24	36	31	4	9	8	16	22	6
GPX5	0	0	0	0	0	0	0	0	0
LINC02308	0	0	0	0	0	0	0	0	0
LINC01467	0	0	0	0	0	0	0	0	0
LINC02311	0	0	0	0	0	0	0	0	0
LINC02301	12	9	59	1	12	8	12	15	21
SNORD3P3	0	0	0	0	0	0	0	0	0
LINC02329	0	0	0	0	0	0	0	0	0
LINC00911	0	0	0	0	0	0	0	0	0
RHOXF1P1	2	0	0	0	0	0	0	0	0
LINC00857	2	0	0	0	0	0	0	0	0
LINC01158	14	6	51	0	19	10	22	50	23
LINC02328	2	0	0	0	1	0	0	0	2
LINC01148	0	0	0	0	0	0	0	0	0
LINC02330	0	0	0	0	0	0	0	0	0
CGGBP1	3086	2291	4685	2271	3333	2447	3656	3141	2816
MIPOL1	332	331	612	332	294	238	290	334	218
LOC101928791	0	0	0	0	0	0	0	0	0
LINC01146	0	0	0	0	0	0	0	0	0
ZNF429	0	1	2	0	0	0	1	4	2
LOC100288175	72	30	97	50	138	52	253	210	226
LOC400743	0	0	0	0	0	0	0	6	0
MIG7	21	16	36	16	21	9	30	28	28
C5orf38	0	0	0	0	0	0	0	0	0
RTN4RL1	13	5	9	5	4	2	6	14	3
NRBP2	346	209	594	117	255	122	219	276	213
TSPAN33	230	98	417	61	217	104	300	230	165
CTAGE6	0	0	2	0	1	2	0	0	3
ZNF680	621	641	951	458	333	386	564	474	180
NAT8L	479	141	816	112	357	178	444	430	338
CLEC14A	0	0	0	0	0	0	0	0	0
HIST4H4	25	7	15	0	19	17	19	30	18
PRR30	0	0	0	0	0	0	0	0	0
CCDC190	0	0	0	0	0	2	3	0	0
CNGA3	0	0	0	1	1	1	17	22	16
IDS	11963	9806	16132	10916	13692	8679	12811	9949	9647
PGS1	276	84	522	84	393	184	319	327	269
MIR134	0	0	0	0	0	0	0	0	0
MIR129-2	0	0	0	0	0	0	0	0	0
MIR186	24	30	16	19	24	14	28	15	38
PLIN2	96	51	194	54	160	67	134	129	109
MIR185	0	0	0	0	0	0	0	0	0
MIR127	0	0	1	4	0	0	0	0	0
GRIA4	1	0	0	0	1	0	0	0	1
CCL3L1	0	0	0	0	0	0	0	0	0
C1orf158	5	1	4	1	2	0	7	29	16
ORAI3	582	125	763	59	376	173	401	361	342
CLRN3	0	0	0	0	0	1	0	0	0
FOXN3-AS2	0	0	0	0	0	0	0	0	0
LINC02317	0	0	1	0	0	0	0	0	0
LINC00642	0	0	0	0	0	0	0	0	0
LOC105370619	0	0	0	0	0	0	0	0	0
TRMT10A	131	140	334	157	132	92	186	145	144
C14orf180	0	0	0	0	0	0	0	0	0
ZNF92	1408	1490	2035	1317	1056	1032	1246	1249	719
LOC101928909	0	0	0	0	0	0	0	0	0
LOC105370622	0	0	0	0	0	0	0	0	0
NEO1	3132	2640	5927	1633	2760	1714	3284	3102	2668
ENDOU	2	0	2	6	11	2	5	9	6
RRM2B	816	426	1257	671	1386	868	1334	1212	1187
GOLGA3	2836	1986	4078	2419	5859	3412	4989	4800	4467
USP3	952	804	1565	849	1456	967	1686	1526	1423
BBOX1	0	0	0	0	0	0	0	0	0
TIMM8A	331	182	614	231	505	279	424	476	470
TNK1	441	152	683	101	480	218	504	507	417
HIST1H4C	23	36	81	30	13	27	7	8	8
HIST1H3B	8	12	7	16	0	14	3	0	3
HIST1H3H	27	37	59	15	37	17	16	18	25
HIST1H3J	14	18	24	4	7	5	6	1	4
HIST1H3G	3	7	9	0	0	0	0	0	0
HIST1H3I	3	5	6	13	1	10	0	0	6
HIST1H3E	0	0	0	0	2	0	0	3	0
HIST1H3C	3	16	3	9	4	2	1	0	0
GPRC5A	17	1	18	25	48	24	73	58	69
CSRP1	2177	1297	4597	1135	3464	1728	2145	2194	1442
SNORA11B	0	0	0	0	0	0	0	0	0
LSM5	660	407	1786	396	968	605	862	987	583
TTC8	503	413	867	362	641	274	654	671	530
IZUMO2	0	1	0	0	0	0	0	0	0
TMED2	7355	8082	11141	12139	13640	8908	15009	12415	11093
IER3	0	0	0	0	1	0	1	0	0
YIPF5	2062	1728	3606	3621	6863	3934	5733	4985	5170
TROAP	265	138	1413	48	218	230	242	505	28
KDM4D	39	36	77	14	19	19	28	23	19
NBPF1	288	239	601	391	773	468	964	1016	859
TEX14	14	12	20	33	25	28	12	18	12
RANBP10	643	456	1006	303	870	425	793	815	597
SLC10A3	285	88	488	90	517	277	405	314	277
SLAIN2	1276	1433	2051	1441	1275	963	1208	894	811
HLA-DRA	0	0	0	0	0	0	0	0	0
TXNDC2	2	1	0	0	0	0	2	0	1
ZBTB21	1412	1437	2371	2145	2457	1836	2759	2452	2216
NLN	4513	4159	8175	3532	4638	3344	4748	4314	3581
RNF150	248	181	438	166	408	269	430	326	360
KIAA1211	2102	1854	3451	1335	1852	1334	1869	1409	1297
KIAA1210	0	0	1	0	0	0	0	0	0
USP31	852	624	1579	507	1064	787	1061	1080	899
SHROOM4	0	0	0	3	0	0	0	0	0
PLEKHH1	616	436	1235	221	623	344	529	584	483
ZNF490	416	292	513	249	645	309	485	598	478
ZNF512B	1043	427	1549	280	949	465	783	746	556
LINC02287	0	0	0	0	0	0	0	0	0
TTC34	1	0	1	0	2	0	2	0	0
MUC5B	0	4	0	0	0	2	1	0	0
ARHGAP32	3655	3491	5800	2174	2979	1971	2895	2771	2182
UBR7	0	0	0	0	0	0	0	0	0
SCX	24	7	48	8	34	28	58	26	21
YPEL1	268	137	395	43	93	49	142	149	73
HOOK2	985	767	1766	650	1278	740	1077	927	807
SAC3D1	86	35	253	19	130	54	102	113	48
SLC30A4	283	151	380	161	305	181	406	313	377
GPR171	0	0	0	0	0	0	0	0	0
GPSM2	1720	1357	6668	1941	3481	2633	3364	3383	1671
CD93	0	0	0	5	0	0	0	0	0
A4GNT	0	0	0	0	0	0	0	0	0
TRO	0	0	0	0	0	0	0	0	0
MIR4506	0	0	0	0	0	0	0	0	0
POU3F2	48	55	89	8	25	22	20	28	15
LGALS4	6	4	3	0	10	13	12	22	3
ATP8B1	1687	1785	2889	1472	2113	1427	2064	2105	1510
GZMA	0	0	0	0	0	0	0	0	0
GPR19	149	83	359	84	226	143	166	219	129
CBWD2	713	724	1682	890	1493	701	952	846	891
ERF	593	209	1069	115	531	277	625	714	295
FAM217B	961	658	1533	492	944	666	986	808	759
RPS4X	9190	5600	23377	4948	18488	6651	12438	16040	12761
SERPINA2	0	0	0	0	0	0	0	0	0
INTS14	696	487	1508	290	951	442	719	914	667
ACP5	2	0	1	1	0	0	3	0	0
NPHP1	70	64	137	74	68	32	135	147	162
ANKRD34C	47	41	69	81	158	75	82	120	58
VSTM2B	0	0	0	0	0	0	0	0	0
SET	10794	10101	21838	11528	15465	10752	13916	13014	9971
PABPC1	13338	17755	21587	12463	14792	9299	16768	15124	11998
ELANE	1	0	0	0	0	0	0	0	0
P2RY11	0	0	0	0	0	0	0	0	0
P2RY4	1	0	1	0	0	0	0	8	4
EIF5	5069	3450	8533	6162	8518	5571	8747	7822	7225
SERPINA13P	0	0	0	0	0	0	0	0	0
PARG	1021	769	1781	1034	1580	906	1579	1572	1411
SHOC2	1771	1523	2581	1879	2370	1564	2766	2275	2204
CTPS2	1056	745	2028	590	985	532	1096	958	707
PTPRG	671	531	1005	543	863	546	771	734	720
DPEP2	0	0	1	1	0	0	0	0	0
LINC02292	0	0	0	0	0	0	0	0	0
ZNF99	1	0	0	0	0	0	0	0	0
METRN	46	13	51	5	38	18	34	60	35
SNHG10	23	29	81	3	40	36	38	44	40
LINC02318	0	0	0	0	0	0	0	0	0
XAGE1B	0	0	0	0	0	0	0	0	0
C14orf132	2929	1568	4941	735	2463	949	2421	2845	2011
CDK19	1031	800	1890	668	766	521	961	799	633
WASHC2A	1189	1238	1810	1195	1664	804	1737	1508	1360
ASZ1	0	0	0	0	0	0	0	0	0
CBWD3	37	30	88	48	111	67	95	85	63
ZNF527	144	141	203	137	180	101	228	208	173
LOC730202	5	0	21	0	6	3	13	19	11
MTA1	932	605	1581	543	1013	720	1030	1083	649
PIWIL1	0	0	0	0	0	0	1	0	0
MCRS1	366	113	762	137	515	292	382	487	247
BOP1	389	180	711	121	490	380	284	244	143
SIK2	848	554	1387	797	1363	813	1177	927	864
LINC02299	0	0	0	0	0	0	0	0	0
LINC00618	2	3	7	0	0	3	0	0	1
LINC02304	0	0	0	0	0	0	0	0	0
LINC02325	0	0	0	0	0	0	0	0	0
LINC02291	0	0	0	0	0	0	0	0	0
LINC02312	0	0	0	0	0	0	0	0	0
ATP6V1F	1203	688	3185	532	2346	969	1543	1670	1250
ABCB11	0	0	0	4	0	1	0	0	0
PTCH2	17	14	32	7	76	37	35	48	42
STK17B	415	257	1174	404	740	590	1275	1292	1151
MPZL2	1	0	0	4	0	1	6	0	0
CALCRL	5	6	10	19	28	18	25	32	19
PSMD14	2270	1998	5763	2509	4947	2652	4010	4419	3468
PLA2G12A	2397	1577	3855	1642	3270	1980	4982	4805	4540
COL21A1	2	0	10	8	12	15	35	85	71
MIR6764	0	0	0	0	0	0	0	0	0
OSCP1	115	81	211	132	210	97	188	257	213
CALR3	3	6	3	0	0	1	0	0	0
CCDC151	70	57	88	9	44	25	68	113	49
RNF115	795	845	1524	781	1071	664	1026	957	870
TNFRSF21	1368	832	2119	707	1340	946	2045	1825	1842
SYNE2	2223	2720	4763	1632	1904	2281	1213	1241	841
ZCRB1	849	1032	1858	1045	972	579	1133	1031	790
NKD1	53	15	89	18	30	40	25	40	26
PLXNA1	1271	541	2025	191	520	303	750	703	530
KCNE2	1	0	0	0	0	0	2	0	0
CCDC65	0	0	0	0	0	0	0	0	2
SCRT2	210	143	253	64	153	87	181	144	86
SLC22A16	0	0	1	0	0	0	0	0	0
MEG8	261	139	346	86	263	178	205	292	203
SNORD112	0	3	3	0	1	1	4	4	1
SNORD113-1	0	3	1	0	0	4	0	3	0
SNORD113-2	0	0	2	0	0	0	0	0	0
SNORD113-3	3	4	0	6	2	6	6	0	8
SNORD113-4	2	3	5	0	3	1	3	1	8
SNORD113-5	1	0	0	0	0	0	0	0	0
SNORD113-6	0	0	0	0	0	0	0	0	0
SNORD113-7	0	0	0	0	0	0	0	0	0
SNORD113-8	0	0	3	0	1	0	0	0	0
SNORD113-9	0	0	0	0	0	0	0	0	0
SNORD114-1	0	1	7	7	6	0	3	1	3
SNORD114-2	2	0	3	0	5	0	0	0	1
SNORD114-3	0	2	2	0	0	0	2	8	10
SNORD114-4	0	0	3	0	0	0	1	0	0
SNORD114-5	0	0	0	0	0	0	0	0	0
